step,train_loss,val_bpb
200,8.980820,2.456820
400,7.851614,2.344347
600,7.500009,2.250571
800,7.191920,2.164713
1000,6.954773,2.096651
1200,6.777473,2.046534
1400,6.624228,2.005859
1600,6.495946,1.978069
1800,6.432094,1.959171
2000,6.373415,1.944061
2200,6.313425,1.932633
2400,6.280143,1.918685
2600,6.248972,1.905686
2800,6.206504,1.895341
3000,6.169093,1.885253
3200,6.141507,1.875389
3400,6.097165,1.868712
3600,6.093774,1.863001
3800,6.062450,1.854313
4000,6.022751,1.846486
4200,6.015562,1.841676
4400,6.000182,1.832790
4600,5.974536,1.829369
4800,5.970263,1.821339
5000,5.937804,1.813035
5200,5.900543,1.807388
5400,5.872037,1.804119
5600,5.883555,1.798771
5800,5.855161,1.794678
6000,5.843116,1.790303
