step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497997,0.498390,0.498012,0.498007,0.497331,0.497343,0.499279,0.499319,0.499142,0.499125,0.498496,0.498485,0.499389,0.499429,0.499338,0.499312,0.498513,0.498502,0.499316,0.499317,0.498914,0.498880,0.498522,0.498506,0.499500,0.499416,0.498884,0.498851,0.498521,0.498513,0.499486,0.499302,0.498731,0.498720,0.498518,0.498516
400,0.491686,0.493196,0.493658,0.493673,0.490335,0.490737,0.498454,0.498254,0.499019,0.499017,0.499138,0.498975,0.498739,0.498985,0.499800,0.499645,0.500512,0.499933,0.499371,0.499473,0.499175,0.499069,0.499923,0.499587,0.499616,0.499704,0.499114,0.499061,0.499313,0.499119,0.499413,0.499502,0.498911,0.498938,0.498925,0.498810
600,0.480932,0.483958,0.485035,0.485310,0.478071,0.479213,0.499154,0.497533,0.498962,0.498985,0.498011,0.497921,0.498217,0.498485,0.500715,0.500396,0.505554,0.502678,0.498632,0.498816,0.499834,0.499637,0.504806,0.502554,0.498459,0.498806,0.499957,0.499855,0.501147,0.499932,0.498374,0.499308,0.499471,0.499537,0.499410,0.498858
800,0.467408,0.470913,0.472047,0.472032,0.460837,0.462430,0.501093,0.496004,0.497971,0.497982,0.494995,0.494810,0.496743,0.497014,0.502059,0.501682,0.513878,0.505859,0.499696,0.499217,0.500885,0.500711,0.512772,0.505807,0.497553,0.498426,0.502180,0.502026,0.504589,0.500679,0.497530,0.499419,0.500979,0.501102,0.500309,0.498523
1000,0.455665,0.457369,0.459194,0.457340,0.443273,0.444326,0.503378,0.493702,0.496265,0.496103,0.491925,0.491356,0.495682,0.495654,0.504372,0.503886,0.524013,0.509213,0.500930,0.500081,0.500912,0.500783,0.521697,0.508565,0.495381,0.496828,0.504182,0.504083,0.509128,0.501340,0.495777,0.498246,0.502393,0.502646,0.501812,0.498012
