step,L0.qk_joint.T_soft,L0.qk_joint.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_joint.T_soft,L1.qk_joint.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_joint.T_soft,L2.qk_joint.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_joint.T_soft,L3.qk_joint.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_joint.T_soft,L4.qk_joint.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_joint.T_soft,L5.qk_joint.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
2000,0.333213,0.331172,0.585573,0.586755,0.418184,0.405390,0.339514,0.339788,0.464372,0.430964,0.457464,0.464097,0.496316,0.475809,0.500143,0.490671,0.514701,0.512862,0.519478,0.526184,0.571448,0.545718,0.709666,0.641694,0.497865,0.496845,0.610198,0.590138,0.625742,0.564943,0.730446,0.670897,0.499721,0.499338,0.609540,0.511828,0.600423,0.532129,0.690470,0.627976,0.495357,0.495243,0.590101,0.462169,0.616305,0.548851,0.695683,0.653653
2200,0.320717,0.317489,0.590412,0.591507,0.409881,0.391428,0.325402,0.325012,0.469669,0.422918,0.452287,0.459599,0.495419,0.471766,0.494954,0.485191,0.513754,0.512338,0.518577,0.525528,0.575647,0.546439,0.732276,0.648649,0.499510,0.498817,0.625152,0.596371,0.638550,0.569179,0.751282,0.680415,0.501301,0.500175,0.621400,0.505594,0.615402,0.539280,0.700640,0.631586,0.494215,0.493424,0.602145,0.456644,0.628712,0.550958,0.702067,0.656849
2400,0.310956,0.306125,0.594216,0.595250,0.405187,0.378899,0.312842,0.311275,0.474422,0.414183,0.446272,0.454414,0.495113,0.466948,0.489741,0.479617,0.513905,0.512539,0.517416,0.524679,0.581350,0.547293,0.754290,0.655205,0.497703,0.497063,0.639233,0.601529,0.653757,0.574315,0.768315,0.685973,0.502160,0.500556,0.634812,0.500327,0.629464,0.545421,0.708591,0.634325,0.490568,0.489621,0.612370,0.452608,0.638744,0.552532,0.708965,0.660389
2600,0.303145,0.296484,0.598038,0.598904,0.403523,0.368427,0.302047,0.298979,0.482661,0.405983,0.441087,0.449885,0.494128,0.462418,0.484763,0.474385,0.512257,0.511059,0.515037,0.522630,0.584613,0.546977,0.774534,0.661275,0.498447,0.497399,0.652743,0.604379,0.667354,0.578760,0.783537,0.691208,0.504075,0.502454,0.649846,0.496943,0.643768,0.551487,0.714510,0.636371,0.488187,0.486450,0.628813,0.449133,0.647500,0.554154,0.715014,0.663794
2800,0.297940,0.289336,0.600377,0.601123,0.404965,0.358817,0.292717,0.287531,0.493853,0.400400,0.436491,0.445906,0.494537,0.458265,0.479438,0.468780,0.510868,0.509500,0.512038,0.519983,0.585944,0.545946,0.791391,0.667900,0.499606,0.498535,0.664658,0.606502,0.679399,0.582921,0.797925,0.696723,0.504241,0.503326,0.661030,0.491297,0.658201,0.558109,0.718917,0.637884,0.488759,0.487495,0.639595,0.446608,0.653785,0.555278,0.719113,0.666062
3000,0.294029,0.283567,0.603317,0.603856,0.409743,0.351269,0.285238,0.277244,0.504996,0.394932,0.432059,0.442031,0.495310,0.454288,0.474327,0.463407,0.508768,0.507210,0.508741,0.516978,0.585585,0.544688,0.802431,0.676591,0.501611,0.500702,0.676865,0.611157,0.691171,0.586768,0.810616,0.701540,0.505597,0.504420,0.672964,0.487130,0.672831,0.562841,0.723509,0.639534,0.489865,0.489439,0.650128,0.444472,0.658611,0.556161,0.723235,0.668470
3200,0.290864,0.278516,0.605621,0.606032,0.415727,0.344727,0.280431,0.267864,0.517039,0.390517,0.427866,0.438239,0.496784,0.450558,0.469421,0.458123,0.508167,0.506361,0.506825,0.515237,0.584955,0.542736,0.809643,0.683953,0.500889,0.500166,0.687323,0.615244,0.701844,0.589473,0.823056,0.706601,0.504388,0.503748,0.686265,0.482624,0.687942,0.567097,0.727267,0.640927,0.489269,0.489145,0.660447,0.442752,0.662113,0.556048,0.726587,0.670478
3400,0.288849,0.274505,0.606441,0.606760,0.423097,0.339094,0.278118,0.259956,0.529051,0.385818,0.423447,0.434327,0.497059,0.446609,0.464174,0.452550,0.507959,0.505870,0.505413,0.514047,0.585580,0.541333,0.817415,0.691403,0.501915,0.501459,0.695794,0.616674,0.711203,0.592062,0.831795,0.710277,0.503873,0.503944,0.695960,0.480397,0.702371,0.571846,0.730213,0.642039,0.489722,0.490530,0.670309,0.441659,0.664453,0.556146,0.729013,0.671935
3600,0.287461,0.271321,0.608487,0.608700,0.431444,0.334316,0.277818,0.252918,0.543453,0.382910,0.419837,0.431081,0.499211,0.443748,0.459591,0.447625,0.506675,0.504562,0.502872,0.511658,0.584309,0.538969,0.821229,0.698400,0.500219,0.499806,0.705519,0.619850,0.722189,0.595451,0.839224,0.713088,0.504576,0.504780,0.706286,0.478291,0.717186,0.575334,0.732788,0.642902,0.489757,0.491293,0.682029,0.440604,0.666731,0.556630,0.730971,0.673061
3800,0.286905,0.269244,0.609289,0.609444,0.440291,0.330175,0.278788,0.246849,0.555695,0.379324,0.416280,0.427859,0.501213,0.440235,0.454966,0.442713,0.505943,0.503719,0.501085,0.509968,0.582847,0.536717,0.823972,0.704516,0.499038,0.498636,0.713732,0.622562,0.729758,0.596853,0.845186,0.715581,0.504767,0.504718,0.717057,0.474620,0.730834,0.579364,0.735491,0.643907,0.489724,0.491335,0.691130,0.439510,0.668677,0.556730,0.732820,0.674205
4000,0.285799,0.266740,0.609895,0.609954,0.448562,0.326518,0.281501,0.241906,0.567455,0.375794,0.413000,0.424823,0.503461,0.437291,0.450482,0.437914,0.504445,0.502096,0.499172,0.508147,0.580965,0.534548,0.825910,0.709439,0.498952,0.498899,0.722641,0.626262,0.738875,0.598861,0.849142,0.717210,0.504892,0.505137,0.727670,0.471674,0.744776,0.583246,0.737768,0.644745,0.487512,0.489440,0.698912,0.438611,0.670353,0.556851,0.734303,0.675120
4200,0.285506,0.265086,0.610096,0.610084,0.458118,0.323396,0.285962,0.238110,0.580324,0.373666,0.409618,0.421783,0.504906,0.433947,0.446294,0.433309,0.504413,0.501776,0.497614,0.506754,0.579286,0.531908,0.827803,0.712994,0.500017,0.499868,0.730588,0.629808,0.745647,0.600975,0.852592,0.718589,0.502434,0.502672,0.737921,0.469114,0.757004,0.586819,0.739922,0.645527,0.489528,0.491199,0.706054,0.438044,0.671636,0.556930,0.735697,0.675994
4400,0.284310,0.262780,0.609967,0.609869,0.466756,0.321282,0.291118,0.234954,0.592327,0.371298,0.406996,0.419255,0.507400,0.431356,0.442447,0.429024,0.503881,0.500995,0.495693,0.504888,0.576155,0.528327,0.827329,0.713520,0.499645,0.499488,0.735254,0.631985,0.752218,0.601905,0.855255,0.719691,0.503529,0.503770,0.747872,0.467020,0.769410,0.589256,0.741519,0.646097,0.489439,0.490874,0.710674,0.437486,0.672778,0.557010,0.736855,0.676712
4600,0.283999,0.261346,0.610106,0.609957,0.475672,0.319135,0.296061,0.232220,0.603601,0.369279,0.404101,0.416523,0.510817,0.428717,0.438684,0.424920,0.503389,0.500294,0.493957,0.503264,0.572904,0.524935,0.826996,0.713481,0.499857,0.500033,0.743566,0.635730,0.758525,0.603099,0.857513,0.720719,0.503957,0.504143,0.757976,0.465143,0.781209,0.591688,0.742956,0.646679,0.489557,0.491589,0.714869,0.436976,0.673645,0.556954,0.737963,0.677449
4800,0.283842,0.260126,0.610310,0.610122,0.483758,0.316633,0.301058,0.230062,0.615331,0.367390,0.401908,0.414306,0.514036,0.426360,0.434952,0.420781,0.502618,0.499441,0.491473,0.500914,0.569718,0.521040,0.825333,0.711335,0.500434,0.500468,0.749269,0.637744,0.763963,0.604121,0.859250,0.721438,0.504205,0.504495,0.766046,0.464647,0.790066,0.593573,0.744011,0.647051,0.489632,0.491774,0.718955,0.436622,0.674608,0.557029,0.738758,0.677944
5000,0.283012,0.258402,0.610058,0.609829,0.491441,0.314792,0.305556,0.228559,0.626725,0.365945,0.400192,0.412605,0.516586,0.424273,0.432016,0.417530,0.501997,0.498691,0.489958,0.499517,0.567723,0.517791,0.824124,0.709592,0.498011,0.498110,0.754194,0.639479,0.767778,0.605314,0.860764,0.722099,0.504106,0.504813,0.772412,0.463934,0.799982,0.595529,0.744899,0.647380,0.489870,0.491288,0.723922,0.436236,0.675198,0.557049,0.739387,0.678350
5200,0.282931,0.257529,0.609318,0.609056,0.498170,0.312938,0.310431,0.227675,0.636803,0.363964,0.398509,0.410914,0.519284,0.422389,0.428748,0.413949,0.501890,0.498354,0.488431,0.498090,0.564457,0.514063,0.822673,0.706865,0.496405,0.496267,0.758342,0.641585,0.772680,0.606070,0.862026,0.722680,0.505001,0.505429,0.780553,0.463169,0.808701,0.596740,0.745705,0.647682,0.489568,0.490662,0.726943,0.435883,0.675747,0.557066,0.739972,0.678732
5400,0.282452,0.256278,0.608747,0.608462,0.505478,0.311556,0.315657,0.227234,0.646831,0.362529,0.397225,0.409430,0.521723,0.420455,0.425660,0.410410,0.500640,0.497028,0.486152,0.495933,0.561620,0.510122,0.820045,0.702796,0.495870,0.495736,0.762263,0.644320,0.776484,0.605818,0.863162,0.723243,0.505745,0.506180,0.786208,0.462681,0.815403,0.597371,0.746529,0.648019,0.491449,0.491706,0.728414,0.435487,0.676286,0.556984,0.740613,0.679168
5600,0.282280,0.255449,0.608698,0.608395,0.511501,0.310189,0.320112,0.226974,0.655025,0.361241,0.396255,0.408288,0.524921,0.419110,0.423070,0.407446,0.500457,0.496674,0.484804,0.494738,0.560172,0.507278,0.818312,0.699585,0.495145,0.495069,0.765788,0.646461,0.780138,0.606300,0.864084,0.723670,0.506411,0.506741,0.791983,0.462504,0.821646,0.598706,0.747128,0.648254,0.491157,0.492301,0.730182,0.435095,0.676754,0.556998,0.741087,0.679480
5800,0.282075,0.254618,0.608484,0.608164,0.516359,0.309133,0.324153,0.226702,0.663320,0.360537,0.395388,0.407339,0.526931,0.417594,0.421025,0.405086,0.500642,0.496658,0.483898,0.493942,0.559391,0.504831,0.816888,0.697058,0.495180,0.495244,0.769456,0.649381,0.783097,0.606454,0.864817,0.724009,0.506420,0.506703,0.796796,0.462660,0.827701,0.599526,0.747617,0.648427,0.490780,0.491944,0.732052,0.434896,0.677215,0.557052,0.741435,0.679705
6000,0.281924,0.253951,0.607763,0.607414,0.521327,0.307847,0.328018,0.226771,0.671117,0.359834,0.394606,0.406404,0.529065,0.416487,0.418978,0.402696,0.500603,0.496362,0.482652,0.492786,0.558542,0.502507,0.814901,0.694092,0.495142,0.495276,0.773482,0.652116,0.786051,0.606006,0.865476,0.724373,0.504950,0.505254,0.800811,0.462181,0.832390,0.599885,0.748110,0.648644,0.491439,0.492222,0.732877,0.434735,0.677492,0.557000,0.741802,0.679965
6200,0.281802,0.253352,0.607148,0.606786,0.525665,0.306794,0.331110,0.226628,0.676987,0.359032,0.393895,0.405523,0.530232,0.415195,0.417534,0.400997,0.500666,0.496194,0.481670,0.491903,0.558045,0.500561,0.812897,0.691250,0.494777,0.494958,0.775026,0.653341,0.788310,0.606762,0.866016,0.724626,0.504589,0.504970,0.804395,0.462870,0.835750,0.600633,0.748438,0.648749,0.491743,0.492780,0.734021,0.434520,0.677821,0.557035,0.742029,0.680111
6400,0.281612,0.252757,0.606779,0.606403,0.529367,0.305700,0.334182,0.226629,0.683198,0.358230,0.393390,0.404844,0.531753,0.414239,0.416283,0.399464,0.500624,0.495940,0.480700,0.491046,0.557839,0.498696,0.811286,0.688952,0.494940,0.495096,0.777412,0.655181,0.789992,0.606133,0.866463,0.724863,0.505454,0.505706,0.806792,0.463474,0.839335,0.600932,0.748753,0.648878,0.492333,0.493087,0.734688,0.434368,0.678013,0.557019,0.742248,0.680264
6600,0.281227,0.252037,0.606158,0.605775,0.532890,0.304909,0.337038,0.226680,0.688620,0.357870,0.392993,0.404219,0.533375,0.413193,0.414619,0.397523,0.500365,0.495482,0.480015,0.490421,0.557607,0.497214,0.809238,0.686274,0.494603,0.494836,0.779139,0.656526,0.791600,0.605024,0.866747,0.725000,0.505482,0.505473,0.808734,0.463470,0.842134,0.600383,0.748944,0.648924,0.492260,0.492514,0.735068,0.434257,0.678296,0.557048,0.742376,0.680338
6800,0.281224,0.251680,0.605975,0.605588,0.535898,0.304072,0.339669,0.226896,0.693457,0.357151,0.392722,0.403778,0.534888,0.412364,0.413409,0.396084,0.500371,0.495263,0.479301,0.489744,0.557930,0.496171,0.807542,0.684004,0.494729,0.495057,0.780265,0.657513,0.792913,0.604765,0.866968,0.725105,0.505435,0.505586,0.810373,0.463425,0.844733,0.600742,0.749084,0.648956,0.492129,0.492607,0.735476,0.434196,0.678520,0.557089,0.742462,0.680383
7000,0.280918,0.251131,0.605653,0.605245,0.538836,0.303349,0.342020,0.227112,0.697466,0.356472,0.392490,0.403367,0.536143,0.411583,0.412096,0.394525,0.500423,0.495046,0.478643,0.489192,0.557725,0.494865,0.805428,0.681497,0.494888,0.495201,0.781640,0.658692,0.794065,0.603999,0.867269,0.725290,0.505430,0.505569,0.811249,0.463500,0.846180,0.600314,0.749303,0.649066,0.492114,0.492693,0.735658,0.434033,0.678633,0.557036,0.742638,0.680514
7200,0.280819,0.250782,0.605348,0.604932,0.541013,0.302593,0.343988,0.227230,0.701082,0.356010,0.392292,0.403042,0.537057,0.410933,0.411297,0.393548,0.500466,0.494938,0.478124,0.488718,0.557860,0.493866,0.804163,0.679918,0.494826,0.495169,0.782855,0.659620,0.795140,0.603693,0.867420,0.725355,0.505548,0.505698,0.812530,0.463576,0.848113,0.600557,0.749391,0.649072,0.492016,0.492550,0.736037,0.434012,0.678827,0.557080,0.742670,0.680521
7400,0.280770,0.250496,0.604904,0.604484,0.543204,0.301991,0.346031,0.227444,0.704667,0.355838,0.392187,0.402771,0.538229,0.410266,0.410305,0.392292,0.500550,0.494867,0.477670,0.488330,0.558371,0.493227,0.802744,0.678076,0.494764,0.495091,0.784471,0.660630,0.796109,0.602971,0.867635,0.725497,0.505287,0.505435,0.812982,0.463457,0.849418,0.599983,0.749571,0.649173,0.491798,0.492408,0.736130,0.433900,0.678910,0.557022,0.742811,0.680631
7600,0.280722,0.250254,0.604651,0.604226,0.545206,0.301422,0.347743,0.227583,0.707838,0.355440,0.392041,0.402517,0.539095,0.409804,0.409576,0.391360,0.500506,0.494682,0.477059,0.487792,0.558321,0.492260,0.801237,0.676234,0.494781,0.495104,0.785561,0.661327,0.796832,0.602531,0.867791,0.725588,0.505023,0.505128,0.813691,0.463457,0.850615,0.599652,0.749685,0.649220,0.491687,0.492379,0.736299,0.433817,0.678995,0.557001,0.742885,0.680682
7800,0.280643,0.250000,0.604443,0.604015,0.547354,0.300934,0.349433,0.227773,0.710762,0.355059,0.392042,0.402352,0.540018,0.409448,0.408823,0.390429,0.500459,0.494505,0.476542,0.487324,0.558588,0.491643,0.800003,0.674784,0.494910,0.495171,0.786613,0.661963,0.797336,0.601760,0.867941,0.725687,0.505078,0.505210,0.813942,0.463598,0.851675,0.599463,0.749805,0.649276,0.491364,0.492025,0.736437,0.433741,0.679086,0.556988,0.742963,0.680740
8000,0.280545,0.249738,0.604268,0.603834,0.549246,0.300353,0.351148,0.228047,0.713732,0.354674,0.391887,0.402046,0.540726,0.408880,0.408022,0.389399,0.500280,0.494171,0.475854,0.486712,0.558731,0.490975,0.798308,0.672923,0.494968,0.495184,0.787728,0.662662,0.798053,0.601217,0.868044,0.725751,0.505107,0.505261,0.814156,0.463739,0.852463,0.598946,0.749891,0.649310,0.491242,0.491896,0.736496,0.433692,0.679153,0.556966,0.743022,0.680779
