step,train_loss,val_bpb
200,8.522125,2.357124
400,7.613836,2.266723
600,7.280221,2.195874
800,7.061453,2.136501
1000,6.895048,2.086427
1200,6.771598,2.052345
1400,6.682084,2.031674
1600,6.593351,2.012527
1800,6.553783,2.000245
2000,6.516161,1.987834
2200,6.476789,1.981470
2400,6.446722,1.968479
2600,6.434249,1.961906
2800,6.401384,1.956045
3000,6.378802,1.950089
3200,6.357815,1.942510
3400,6.320496,1.938612
3600,6.323336,1.934467
3800,6.302111,1.927512
4000,6.273728,1.923313
4200,6.272861,1.918649
4400,6.263377,1.913521
4600,6.248173,1.910687
4800,6.252286,1.906689
5000,6.229179,1.902716
5200,6.199092,1.899393
5400,6.186509,1.895750
5600,6.194600,1.894837
5800,6.179620,1.892149
6000,6.171398,1.889477
6200,6.161650,1.887755
6400,6.153123,1.886158
6600,6.159117,1.884262
6800,6.149311,1.883116
7000,6.148836,1.882220
7200,6.141319,1.881231
7400,6.146463,1.879579
7600,6.130921,1.879402
7800,6.131799,1.878397
8000,6.125555,1.878358
