step,train_loss,val_bpb
200,8.971767,2.448164
400,7.756889,2.297443
600,7.378554,2.221750
800,7.174328,2.171820
1000,7.029389,2.130284
1200,6.917542,2.096496
1400,6.811898,2.071126
1600,6.701197,2.040895
