step,train_loss,val_loss
0,5.540237,5.525992
1000,2.169178,2.082006
2000,1.817404,1.793247
3000,1.666775,1.659824
4000,1.608915,1.610536
5000,1.577800,1.578111
6000,1.545273,1.548487
7000,1.531903,1.524192
8000,1.501555,1.501187
9000,1.491701,1.481718
10000,1.474241,1.468824
11000,1.464886,1.456038
12000,1.449108,1.444575
13000,1.431662,1.433508
14000,1.419854,1.424963
15000,1.412308,1.415278
16000,1.405718,1.408429
17000,1.406419,1.400923
18000,1.392932,1.392969
19000,1.389845,1.387757
20000,1.382022,1.383277
21000,1.377853,1.378158
22000,1.377934,1.375456
23000,1.362951,1.371460
24000,1.366463,1.369444
