step,train_loss,val_loss,val_loss_hard
0,5.548614,5.548757,5.548757
1000,3.116670,3.072552,3.072552
2000,2.690509,2.655298,2.655298
3000,2.496548,2.483023,2.483023
4000,2.406380,2.397238,2.397238
5000,2.337690,2.328743,2.328743
6000,2.285127,2.272760,2.272760
7000,2.228763,2.224451,2.224451
8000,2.190613,2.188278,2.188278
9000,2.156898,2.145330,2.145330
10000,2.120578,2.108565,2.108565
11000,2.083152,2.073616,2.073616
12000,2.044789,2.038408,2.038408
13000,2.012365,2.005148,2.005148
14000,1.981724,1.977617,1.977617
15000,1.966030,1.958816,1.958816
16000,1.938540,1.936430,1.936430
17000,1.925827,1.913618,1.913618
18000,1.901455,1.895743,1.895743
19000,1.887276,1.889295,1.889295
20000,1.877396,1.870046,1.870046
21000,1.866291,1.856999,1.856999
22000,1.849548,1.844001,1.844001
23000,1.836555,1.828358,1.828358
24000,1.824259,1.817465,1.817465
25000,1.805510,1.812016,1.812016
26000,1.805909,1.802311,1.802311
27000,1.791028,1.794295,1.794295
28000,1.789824,1.785816,1.785816
29000,1.778593,1.772114,1.772114
30000,1.776332,1.773010,1.773010
31000,1.766569,1.762769,1.762769
32000,1.760945,1.755071,1.755071
33000,1.755965,1.751582,1.751582
34000,1.743391,1.745013,1.745013
35000,1.738765,1.738332,1.738332
36000,1.733567,1.731759,1.731759
37000,1.728960,1.732204,1.732204
38000,1.723120,1.721599,1.721599
39000,1.721298,1.715466,1.715466
40000,1.717066,1.717645,1.717645
41000,1.713250,1.709191,1.709191
42000,1.703780,1.707362,1.707362
43000,1.708464,1.702217,1.702217
44000,1.703912,1.700744,1.700744
45000,1.699198,1.693644,1.693644
46000,1.690497,1.691089,1.691089
47000,1.688712,1.687571,1.687571
48000,1.686731,1.682882,1.682882
49000,1.682263,1.682092,1.682092
50000,1.683572,1.679684,1.679684
51000,1.679688,1.676289,1.676289
52000,1.677050,1.673318,1.673318
53000,1.674495,1.670037,1.670037
54000,1.666150,1.664515,1.664515
55000,1.662598,1.662973,1.662973
56000,1.659925,1.659846,1.659846
57000,1.659700,1.658837,1.658837
58000,1.659612,1.655922,1.655922
59000,1.653874,1.652050,1.652050
60000,1.658125,1.650388,1.650388
61000,1.646731,1.649077,1.649077
62000,1.642805,1.647523,1.647523
63000,1.648299,1.641550,1.641550
64000,1.645866,1.640418,1.640418
65000,1.643194,1.641088,1.641088
66000,1.637762,1.638288,1.638288
67000,1.635287,1.636945,1.636945
68000,1.637297,1.632992,1.632992
69000,1.631160,1.632938,1.632938
70000,1.631661,1.629540,1.629540
71000,1.626831,1.630254,1.630254
72000,1.628437,1.627403,1.627403
73000,1.629713,1.625170,1.625170
74000,1.624461,1.622648,1.622648
75000,1.623216,1.621033,1.621033
76000,1.620818,1.620993,1.620993
77000,1.616437,1.620326,1.620326
78000,1.618373,1.619010,1.619010
79000,1.622656,1.615331,1.615331
80000,1.617530,1.615780,1.615780
81000,1.611057,1.615045,1.615045
82000,1.607228,1.612089,1.612089
83000,1.615656,1.612620,1.612620
84000,1.614262,1.611328,1.611328
85000,1.606869,1.610060,1.610060
86000,1.608809,1.609693,1.609693
87000,1.608734,1.606282,1.606282
88000,1.607305,1.605798,1.605798
89000,1.606175,1.605328,1.605328
90000,1.607974,1.604203,1.604203
91000,1.607405,1.602903,1.602903
92000,1.603526,1.603044,1.603044
93000,1.604253,1.602648,1.602648
94000,1.603868,1.602466,1.602466
95000,1.603743,1.602159,1.602159
96000,1.604121,1.599826,1.599826
97000,1.599759,1.598958,1.598958
98000,1.602541,1.600894,1.600894
99000,1.594417,1.600016,1.600016
