step,train_loss,val_bpb
200,8.838883,2.401157
400,7.699170,2.277776
600,7.288046,2.178438
800,6.971451,2.108313
1000,6.759138,2.053028
1200,6.594346,2.007267
1400,6.474305,1.971616
1600,6.364004,1.939368
1800,6.269197,1.919886
2000,6.177514,1.893761
2200,6.115293,1.870420
2400,6.051417,1.847139
2600,5.956375,1.827845
2800,5.892508,1.805146
3000,5.827070,1.785742
3200,5.753433,1.764785
3400,5.692608,1.747083
3600,5.634922,1.731221
3800,5.573506,1.713086
4000,5.524465,1.699660
4200,5.477400,1.685693
4400,5.445028,1.674700
4600,5.402496,1.665015
4800,5.395940,1.656091
5000,5.347540,1.648472
5200,5.327722,1.643650
5400,5.307324,1.639409
