step,train_loss,val_bpb
200,8.983319,2.453758
400,7.690996,2.244886
600,7.121952,2.112945
800,6.818377,2.049293
1000,6.635367,2.003288
1200,6.521003,1.972558
1400,6.433580,1.954405
1600,6.344952,1.933703
1800,6.302278,1.921457
2000,6.250314,1.905763
2200,6.190086,1.891983
2400,6.158801,1.878526
2600,6.122223,1.863860
2800,6.068603,1.852326
3000,6.021013,1.836752
3200,5.981861,1.821068
3400,5.922926,1.813266
3600,5.913017,1.805780
3800,5.873870,1.796257
4000,5.827745,1.788859
4200,5.821234,1.780221
4400,5.805201,1.772673
4600,5.777875,1.767734
4800,5.775011,1.760090
5000,5.743008,1.754761
5200,5.710648,1.748678
5400,5.681202,1.745678
5600,5.698314,1.741620
5800,5.670320,1.737557
6000,5.660347,1.733619
6200,5.643904,1.730727
6400,5.629367,1.726473
6600,5.626392,1.722328
