step,train_loss,val_loss
0,5.549220,5.548918
1000,2.960238,2.878789
2000,2.515274,2.495882
3000,2.344151,2.331766
4000,2.225544,2.214801
5000,2.130849,2.116387
6000,2.038136,2.028301
7000,1.970426,1.958377
8000,1.905977,1.901105
9000,1.863393,1.859503
10000,1.836981,1.835605
11000,1.807406,1.807389
12000,1.789898,1.785046
13000,1.765104,1.768636
14000,1.752156,1.747160
15000,1.741291,1.734375
16000,1.726050,1.727995
17000,1.711009,1.712717
18000,1.710384,1.706978
19000,1.700258,1.699532
20000,1.691302,1.688169
21000,1.686699,1.681516
22000,1.676118,1.675062
23000,1.675079,1.675648
24000,1.670220,1.667517
25000,1.664727,1.655595
26000,1.657693,1.660655
27000,1.651175,1.656095
28000,1.647119,1.643783
29000,1.634641,1.638599
30000,1.640360,1.635971
31000,1.631047,1.628183
32000,1.633059,1.626233
33000,1.622259,1.622252
34000,1.616115,1.615747
35000,1.613189,1.615739
36000,1.608098,1.608402
37000,1.607486,1.604228
38000,1.599738,1.599474
39000,1.600752,1.601690
40000,1.597671,1.589542
41000,1.594979,1.586821
42000,1.587049,1.587054
43000,1.583956,1.581650
44000,1.586029,1.577848
45000,1.575983,1.574325
46000,1.575591,1.573913
47000,1.572880,1.569222
48000,1.572706,1.569892
49000,1.567665,1.565034
50000,1.563767,1.558991
51000,1.562982,1.558818
52000,1.558452,1.553325
53000,1.553407,1.553397
54000,1.556699,1.549025
55000,1.549006,1.551690
56000,1.546441,1.545521
57000,1.543015,1.541061
58000,1.544415,1.540287
59000,1.541711,1.539412
60000,1.536876,1.537675
61000,1.533922,1.537954
62000,1.534402,1.531038
63000,1.527335,1.530482
64000,1.526444,1.527773
65000,1.527583,1.525659
66000,1.523239,1.521726
67000,1.527064,1.523542
68000,1.521146,1.519832
69000,1.520617,1.518773
70000,1.515968,1.517238
71000,1.517753,1.515280
72000,1.513959,1.513614
73000,1.515196,1.511020
74000,1.510582,1.511715
75000,1.512173,1.510626
76000,1.504575,1.507095
77000,1.508180,1.505946
78000,1.506479,1.503357
79000,1.501398,1.504768
80000,1.503834,1.502422
81000,1.506241,1.502048
82000,1.500266,1.499591
83000,1.506008,1.499470
84000,1.498363,1.496713
85000,1.495019,1.497105
86000,1.494997,1.495721
87000,1.499950,1.494318
88000,1.493209,1.493930
89000,1.495386,1.492220
90000,1.493917,1.492170
91000,1.492976,1.492431
92000,1.493192,1.491285
93000,1.495855,1.491054
94000,1.493893,1.489350
95000,1.494622,1.488241
96000,1.489308,1.487883
97000,1.489962,1.488550
98000,1.490669,1.487717
99000,1.487342,1.486944
