step,train_loss,val_loss,val_loss_hard
0,5.550696,5.550322,5.550322
1000,2.849390,2.797796,2.797796
2000,2.475277,2.451117,2.451117
3000,2.330233,2.309559,2.309559
4000,2.235342,2.219571,2.219571
5000,2.180268,2.155248,2.155248
6000,2.110515,2.108215,2.108215
7000,2.053308,2.057176,2.057176
8000,2.016241,2.007034,2.007034
9000,1.991064,1.991416,1.991416
10000,1.979035,1.962711,1.962711
11000,1.951648,1.942699,1.942699
12000,1.929067,1.937327,1.937327
13000,1.912533,1.897927,1.897927
14000,1.883826,1.892304,1.892304
15000,1.890795,1.876989,1.876989
16000,1.867352,1.869294,1.869294
17000,1.867366,1.856216,1.856216
18000,1.848087,1.849154,1.849154
19000,1.843819,1.834269,1.834269
20000,1.821933,1.833091,1.833091
21000,1.808691,1.820482,1.820482
22000,1.809735,1.808469,1.808469
23000,1.795716,1.797391,1.797391
24000,1.794122,1.794619,1.794619
25000,1.784285,1.789729,1.789729
26000,1.797636,1.785173,1.785173
27000,1.790653,1.776613,1.776613
28000,1.775445,1.769301,1.769301
29000,1.753097,1.766698,1.766698
30000,1.763992,1.758637,1.758637
31000,1.771623,1.752263,1.752263
32000,1.752276,1.745791,1.745791
33000,1.747130,1.747558,1.747558
34000,1.735085,1.738177,1.738177
35000,1.733929,1.733702,1.733702
36000,1.733872,1.735176,1.735176
37000,1.729098,1.730266,1.730266
38000,1.723851,1.722252,1.722252
39000,1.714462,1.723006,1.723006
40000,1.716272,1.714842,1.714842
41000,1.708822,1.716605,1.716605
42000,1.710973,1.706565,1.706565
43000,1.706550,1.707290,1.707290
44000,1.704965,1.705335,1.705335
45000,1.706276,1.703926,1.703926
46000,1.699874,1.700148,1.700148
47000,1.707990,1.699442,1.699442
48000,1.691673,1.698599,1.698599
49000,1.703926,1.696080,1.696080
