step,train_loss,val_loss
0,5.825820,5.832817
1000,2.083015,1.970706
2000,1.733960,1.718613
3000,1.675197,1.670503
4000,1.645943,1.640247
5000,1.628444,1.627285
6000,1.605937,1.605704
7000,1.588594,1.589180
8000,1.574973,1.570397
9000,1.564916,1.566010
10000,1.559972,1.553106
11000,1.546573,1.546475
12000,1.541633,1.536983
13000,1.535800,1.532104
14000,1.530388,1.529838
15000,1.523502,1.522747
16000,1.520437,1.518004
17000,1.514269,1.512493
18000,1.512959,1.511329
19000,1.509293,1.504760
20000,1.506567,1.502777
21000,1.501259,1.499030
22000,1.502943,1.497948
23000,1.494210,1.492843
24000,1.487490,1.491284
25000,1.490116,1.485695
26000,1.485787,1.488249
27000,1.488603,1.482651
28000,1.480672,1.477920
29000,1.478967,1.477311
30000,1.476137,1.477345
31000,1.474453,1.472472
32000,1.472162,1.472775
33000,1.468724,1.467069
34000,1.464457,1.465647
35000,1.463460,1.463330
36000,1.461874,1.461678
37000,1.457657,1.460097
38000,1.459609,1.457597
39000,1.456071,1.456474
40000,1.452784,1.455539
41000,1.452710,1.452036
42000,1.449694,1.450702
43000,1.450836,1.450938
44000,1.452201,1.450315
45000,1.449865,1.448728
46000,1.450490,1.447762
47000,1.445945,1.447961
48000,1.447913,1.446096
49000,1.448851,1.444968
