step,train_loss,val_bpb
200,8.766713,2.325544
400,7.257125,2.096797
600,6.686216,1.999137
800,6.406835,1.942568
1000,6.254629,1.901201
1200,6.129286,1.872267
1400,6.044042,1.849616
1600,5.966726,1.826483
1800,5.905914,1.811840
2000,5.838685,1.796225
2200,5.810720,1.783439
2400,5.777104,1.771245
2600,5.719215,1.761202
2800,5.692807,1.750662
3000,5.662005,1.740318
3200,5.622362,1.730132
3400,5.597307,1.725215
3600,5.574647,1.717835
3800,5.548658,1.710605
4000,5.526865,1.704737
4200,5.504874,1.697088
4400,5.492598,1.692766
4600,5.465940,1.686775
4800,5.472162,1.682232
5000,5.433572,1.676474
5200,5.419019,1.673472
5400,5.401191,1.668568
5600,5.381391,1.665873
5800,5.379801,1.660432
6000,5.363561,1.656919
6200,5.347663,1.655273
6400,5.348626,1.652144
6600,5.331312,1.650168
6800,5.328374,1.647910
7000,5.332812,1.647736
7200,5.318620,1.645301
7400,5.300174,1.643763
7600,5.294017,1.643065
7800,5.294257,1.640904
8000,5.300042,1.641028
