step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498330,0.498382,0.497070,0.497058,0.497139,0.497133,0.497523,0.497460,0.497934,0.497559,0.497881,0.497891,0.498375,0.498380,0.501981,0.501492,0.499282,0.499144,0.498790,0.498749,0.498782,0.498771,0.503051,0.503018,0.499084,0.499060,0.499042,0.499036,0.498788,0.498788,0.503017,0.502871,0.499220,0.499151,0.498946,0.498882,0.498726,0.498726,0.503106,0.502985,0.499270,0.498976,0.498963,0.498741,0.498237,0.498239,0.503032,0.502855
400,0.491374,0.491506,0.487256,0.487239,0.486795,0.486812,0.488566,0.488428,0.499790,0.489770,0.487909,0.487967,0.489961,0.489997,0.497131,0.495521,0.496533,0.494827,0.493787,0.493726,0.493903,0.493977,0.511292,0.510929,0.494154,0.494173,0.494347,0.494420,0.493946,0.493991,0.513271,0.512796,0.492581,0.491289,0.492275,0.490993,0.490551,0.490496,0.513585,0.513198,0.499682,0.493496,0.498630,0.493740,0.490682,0.490678,0.513405,0.513068
600,0.477276,0.477351,0.471697,0.471769,0.468870,0.468914,0.476842,0.476465,0.510792,0.481808,0.472716,0.472594,0.472423,0.472495,0.488357,0.485302,0.499473,0.490730,0.486484,0.486390,0.487792,0.488134,0.516714,0.514156,0.484697,0.484574,0.485515,0.485300,0.484489,0.484701,0.530532,0.526521,0.482360,0.478235,0.481803,0.478089,0.477488,0.477246,0.531023,0.530552,0.499795,0.481550,0.500363,0.482303,0.478003,0.478061,0.531039,0.529333
800,0.456541,0.456501,0.450353,0.450537,0.444779,0.444787,0.462201,0.461219,0.528860,0.473527,0.451079,0.450589,0.448386,0.448336,0.476301,0.470805,0.508156,0.485305,0.472872,0.472483,0.470879,0.472040,0.521227,0.513650,0.475396,0.473562,0.475927,0.475033,0.473430,0.473990,0.555315,0.540724,0.470995,0.462772,0.469260,0.461259,0.460444,0.460309,0.555036,0.553788,0.503389,0.466752,0.505026,0.467375,0.462126,0.462404,0.555398,0.551642
1000,0.433644,0.433490,0.426461,0.426668,0.419019,0.418935,0.446052,0.444215,0.551800,0.465375,0.428358,0.426749,0.423340,0.422972,0.463158,0.454381,0.522770,0.480923,0.456425,0.455180,0.447322,0.449067,0.523792,0.509989,0.468731,0.463383,0.467507,0.464619,0.457717,0.459589,0.582692,0.556820,0.465463,0.449981,0.461912,0.445662,0.445098,0.445511,0.582591,0.578626,0.506946,0.452741,0.510217,0.452349,0.446110,0.446999,0.583258,0.578229
1200,0.411086,0.410826,0.403713,0.403903,0.395118,0.394909,0.432708,0.429751,0.573212,0.457486,0.410568,0.406304,0.400513,0.399563,0.451117,0.438937,0.536670,0.476946,0.441729,0.439058,0.422857,0.424690,0.523823,0.504315,0.465615,0.457500,0.462114,0.457484,0.443237,0.446356,0.609076,0.571585,0.461605,0.439675,0.460696,0.430173,0.430010,0.430824,0.610411,0.604724,0.511280,0.438618,0.513963,0.438385,0.429712,0.430879,0.610542,0.598256
1400,0.389857,0.389525,0.382399,0.382556,0.372757,0.372409,0.420014,0.415456,0.596495,0.450453,0.396582,0.387412,0.379404,0.377776,0.441530,0.424543,0.553005,0.473334,0.428897,0.423884,0.399491,0.401213,0.523410,0.498665,0.461876,0.452171,0.457667,0.452466,0.428541,0.429698,0.629194,0.588796,0.461615,0.430957,0.464513,0.417234,0.418405,0.418954,0.637491,0.621758,0.515984,0.427274,0.517950,0.428416,0.415104,0.415814,0.634736,0.611457
1600,0.370415,0.370004,0.362809,0.362965,0.351910,0.351424,0.407934,0.401208,0.620696,0.443805,0.390791,0.371451,0.360045,0.357480,0.433073,0.409929,0.570087,0.471074,0.416592,0.408412,0.377464,0.378900,0.523370,0.493003,0.460108,0.448510,0.452960,0.447088,0.415821,0.413510,0.640888,0.605264,0.463203,0.426635,0.471048,0.408557,0.408456,0.406465,0.664838,0.638493,0.522364,0.418109,0.524192,0.420042,0.400912,0.400924,0.658182,0.620663
1800,0.352999,0.352475,0.344672,0.344805,0.332943,0.332145,0.397149,0.387614,0.646936,0.440483,0.394753,0.361234,0.343308,0.339011,0.427240,0.396527,0.586073,0.467763,0.406972,0.394395,0.357533,0.358326,0.523518,0.487534,0.458364,0.444880,0.448405,0.442520,0.404290,0.400412,0.646909,0.614857,0.467473,0.423075,0.480578,0.402604,0.399787,0.394916,0.688683,0.647605,0.528595,0.410827,0.531168,0.414587,0.389725,0.387542,0.679038,0.628723
2000,0.336172,0.335505,0.327766,0.327872,0.315834,0.314431,0.387170,0.374331,0.671179,0.436425,0.406151,0.354031,0.329490,0.322118,0.424565,0.383474,0.604204,0.466204,0.401439,0.382595,0.339550,0.339422,0.523944,0.481612,0.457186,0.442280,0.444294,0.438605,0.392717,0.386447,0.649793,0.620039,0.473493,0.421752,0.490372,0.401563,0.394648,0.383475,0.709729,0.653775,0.533226,0.403784,0.536984,0.408173,0.378512,0.373580,0.695035,0.633777
