step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2200,0.476123,0.462057,0.446951,0.453666,0.435197,0.402850,0.723305,0.615397,0.523741,0.453728,0.473262,0.399056,0.730035,0.603778,0.501888,0.439157,0.526855,0.443560,0.746851,0.623156,0.564472,0.459797,0.459486,0.421076,0.724426,0.607843,0.511383,0.464677,0.531622,0.502583,0.728289,0.619132,0.538373,0.500050,0.497175,0.491300
2400,0.479464,0.461541,0.442979,0.450189,0.441321,0.399860,0.745396,0.621622,0.541987,0.459173,0.490738,0.401584,0.753033,0.606714,0.516713,0.439703,0.544100,0.446911,0.773703,0.627957,0.589249,0.464952,0.469903,0.415968,0.754944,0.616156,0.522207,0.462125,0.535298,0.500659,0.758709,0.628864,0.551861,0.502606,0.496727,0.489321
2600,0.482750,0.461004,0.439717,0.446991,0.449089,0.397083,0.765045,0.625081,0.560325,0.464383,0.508716,0.403533,0.774030,0.607999,0.533098,0.441336,0.561260,0.449710,0.798982,0.631877,0.613500,0.470485,0.482802,0.413723,0.784488,0.621884,0.535462,0.460770,0.538910,0.498426,0.789942,0.638618,0.565349,0.505196,0.496381,0.487321
2800,0.486428,0.461252,0.436449,0.443979,0.456978,0.394513,0.781555,0.627110,0.578128,0.469031,0.527204,0.407248,0.794645,0.608878,0.549508,0.442979,0.578499,0.452898,0.822584,0.634246,0.639520,0.477103,0.497670,0.412353,0.813747,0.625395,0.550036,0.460366,0.542499,0.496228,0.818131,0.644349,0.580198,0.507995,0.496126,0.485219
3000,0.489854,0.460575,0.433926,0.441531,0.465922,0.392728,0.798838,0.628115,0.596086,0.473602,0.543872,0.408279,0.814499,0.608856,0.567068,0.446244,0.596723,0.457047,0.847251,0.636532,0.665050,0.483598,0.512898,0.412382,0.842793,0.627889,0.562342,0.459021,0.545056,0.493330,0.846825,0.649462,0.595234,0.511110,0.496303,0.483259
3200,0.493226,0.460239,0.430888,0.438647,0.474583,0.390581,0.814060,0.628477,0.613438,0.478038,0.561401,0.409637,0.833623,0.608002,0.584288,0.449412,0.613347,0.460046,0.870698,0.637188,0.689202,0.488518,0.527984,0.411852,0.872305,0.629940,0.578287,0.459749,0.550070,0.491167,0.874374,0.652283,0.612858,0.515075,0.496870,0.480984
3400,0.495050,0.458669,0.428715,0.436316,0.482700,0.388230,0.826371,0.628025,0.630365,0.481940,0.578536,0.411215,0.850948,0.606930,0.601783,0.453491,0.630687,0.463659,0.891630,0.635248,0.713631,0.492734,0.543150,0.411843,0.899757,0.629696,0.594267,0.460478,0.552901,0.488543,0.901662,0.654615,0.629525,0.518559,0.497115,0.478712
3600,0.498525,0.458875,0.427269,0.434660,0.491113,0.386481,0.838859,0.626669,0.646627,0.485457,0.596340,0.413557,0.866576,0.604094,0.618324,0.455261,0.647496,0.466170,0.909412,0.634034,0.737523,0.497334,0.558873,0.412829,0.926827,0.628884,0.609458,0.461022,0.555747,0.485857,0.927461,0.656484,0.645884,0.521747,0.497629,0.476676
3800,0.501849,0.459077,0.425170,0.432371,0.496559,0.382965,0.849642,0.625389,0.661475,0.488095,0.613440,0.415284,0.882471,0.601572,0.635063,0.458527,0.665207,0.469616,0.929297,0.633813,0.761680,0.501496,0.574755,0.413316,0.952436,0.627405,0.624276,0.461686,0.558741,0.483038,0.953518,0.657075,0.663182,0.525261,0.498715,0.474745
4000,0.503283,0.457738,0.423479,0.430399,0.504576,0.380656,0.861240,0.624851,0.677164,0.490777,0.628545,0.414992,0.897127,0.599713,0.650830,0.461148,0.681504,0.472467,0.944848,0.630813,0.783967,0.504086,0.589712,0.414061,0.978320,0.625916,0.638792,0.463067,0.562594,0.480565,0.975654,0.656788,0.681039,0.528940,0.499956,0.472822
4200,0.505739,0.457966,0.422164,0.428884,0.511827,0.378744,0.868286,0.620483,0.690554,0.492228,0.642569,0.414846,0.910668,0.597238,0.666593,0.464353,0.697003,0.475537,0.959233,0.628465,0.803753,0.506172,0.603836,0.414706,1.001015,0.622580,0.653091,0.463972,0.564960,0.477620,0.996997,0.654728,0.697652,0.532098,0.500625,0.470792
4400,0.508009,0.457876,0.420217,0.426935,0.517338,0.376191,0.877314,0.619775,0.704203,0.494351,0.657808,0.415426,0.922697,0.594597,0.680084,0.465657,0.710177,0.476373,0.972273,0.625610,0.823512,0.508436,0.617141,0.415528,1.023694,0.620906,0.666220,0.464924,0.567869,0.474798,1.016036,0.653083,0.713087,0.534816,0.501859,0.469034
4600,0.508932,0.457165,0.419125,0.425711,0.522137,0.373779,0.882612,0.616869,0.716778,0.495776,0.670432,0.415122,0.932769,0.591681,0.693316,0.468123,0.723971,0.478463,0.987086,0.624090,0.842600,0.510566,0.630127,0.416528,1.044934,0.617301,0.679395,0.466193,0.570826,0.472257,1.035151,0.651357,0.728460,0.537659,0.503363,0.467321
4800,0.510164,0.456446,0.417599,0.424160,0.527852,0.371770,0.888874,0.615432,0.727485,0.496968,0.681871,0.414446,0.943878,0.589712,0.705434,0.469476,0.734873,0.479029,0.997126,0.620774,0.860350,0.512165,0.641563,0.417028,1.064472,0.614531,0.691941,0.467703,0.573960,0.470398,1.052944,0.650480,0.743019,0.539990,0.504639,0.465725
5000,0.511662,0.456477,0.416253,0.422847,0.531638,0.369663,0.893010,0.612314,0.736802,0.497345,0.692165,0.413172,0.951561,0.586450,0.715621,0.470302,0.745611,0.479382,1.008368,0.618640,0.876257,0.512969,0.651995,0.417333,1.082539,0.611101,0.704187,0.469092,0.576736,0.468016,1.067317,0.647296,0.757173,0.542172,0.505863,0.464140
5200,0.512030,0.455660,0.414968,0.421590,0.533929,0.367340,0.897230,0.609889,0.745951,0.497501,0.701638,0.411927,0.958290,0.583665,0.726548,0.472223,0.755627,0.480510,1.017042,0.615738,0.889207,0.513357,0.662696,0.417943,1.099019,0.608080,0.714162,0.470090,0.579478,0.466392,1.080775,0.644833,0.769550,0.543924,0.507136,0.462929
5400,0.512016,0.454696,0.413718,0.420429,0.536271,0.365088,0.901011,0.607550,0.753343,0.497509,0.710659,0.411262,0.966264,0.582217,0.736282,0.473901,0.765142,0.481464,1.025338,0.613852,0.901996,0.513906,0.672103,0.418291,1.113152,0.604945,0.724312,0.471224,0.581060,0.464405,1.093516,0.642763,0.781067,0.545415,0.508303,0.461752
5600,0.511815,0.453633,0.412630,0.419449,0.538808,0.363393,0.903447,0.605292,0.759765,0.497393,0.718807,0.410157,0.970176,0.578979,0.744475,0.474392,0.772725,0.481243,1.032629,0.611386,0.914484,0.514205,0.680847,0.418244,1.126371,0.601857,0.733590,0.472145,0.583008,0.462676,1.104178,0.640327,0.791465,0.546712,0.509415,0.460649
5800,0.513051,0.454005,0.411422,0.418410,0.540481,0.361340,0.906737,0.604084,0.765395,0.497212,0.725196,0.408931,0.975573,0.577107,0.752368,0.475057,0.779647,0.481072,1.038329,0.609049,0.925599,0.514861,0.688983,0.418829,1.139950,0.599211,0.742144,0.473021,0.584476,0.460868,1.115847,0.639146,0.801565,0.547943,0.510671,0.459575
6000,0.514035,0.454035,0.410067,0.417303,0.541703,0.359894,0.908379,0.602047,0.770742,0.497126,0.730747,0.407875,0.979476,0.574800,0.759547,0.475595,0.785647,0.480677,1.043131,0.606475,0.934224,0.514237,0.695670,0.418921,1.150356,0.596041,0.750242,0.473953,0.585953,0.459349,1.123750,0.636689,0.810805,0.548905,0.511854,0.458605
6200,0.513707,0.453314,0.408961,0.416389,0.542029,0.358099,0.909747,0.600528,0.774253,0.496444,0.735257,0.406200,0.984459,0.573587,0.766060,0.476450,0.791717,0.480784,1.047861,0.604756,0.942941,0.514574,0.701580,0.418884,1.160657,0.593973,0.757533,0.475093,0.587784,0.458361,1.132336,0.635474,0.819239,0.549901,0.513087,0.457886
6400,0.513979,0.452929,0.407782,0.415477,0.542562,0.356704,0.910139,0.598744,0.778599,0.496706,0.740354,0.405777,0.987178,0.571607,0.771403,0.477023,0.796714,0.480631,1.052034,0.603178,0.950745,0.514872,0.707166,0.419036,1.168965,0.591526,0.763639,0.475743,0.588688,0.457013,1.138490,0.633242,0.826526,0.550602,0.513810,0.457058
6600,0.514043,0.452630,0.406659,0.414603,0.542272,0.355260,0.911064,0.597346,0.781456,0.496307,0.744506,0.405128,0.990217,0.570414,0.776190,0.477251,0.800813,0.480457,1.055446,0.601792,0.957074,0.514723,0.711862,0.419147,1.176232,0.589260,0.769183,0.476458,0.589528,0.455915,1.144545,0.631824,0.832943,0.551151,0.514601,0.456417
6800,0.514199,0.452586,0.405560,0.413729,0.541810,0.353843,0.910788,0.595641,0.784060,0.495950,0.747611,0.404163,0.993247,0.569373,0.780621,0.477668,0.804494,0.480139,1.058325,0.600221,0.963002,0.514830,0.716457,0.419554,1.183118,0.587674,0.774066,0.477032,0.590196,0.454899,1.150468,0.630581,0.838996,0.551713,0.515243,0.455818
7000,0.514188,0.452249,0.404728,0.413140,0.541483,0.352659,0.911154,0.594544,0.786118,0.495425,0.750157,0.403224,0.994300,0.567731,0.784941,0.478290,0.807973,0.480101,1.060742,0.599110,0.968504,0.514882,0.720522,0.419880,1.189211,0.585863,0.778450,0.477543,0.590892,0.453883,1.155332,0.629515,0.844044,0.552002,0.515953,0.455254
7200,0.514269,0.452114,0.403851,0.412471,0.540834,0.351494,0.911939,0.593769,0.788042,0.495065,0.752740,0.402474,0.995956,0.566789,0.788418,0.478759,0.810876,0.479843,1.062649,0.597887,0.973463,0.514836,0.724053,0.419880,1.194506,0.584280,0.782239,0.477961,0.591565,0.453007,1.158857,0.628193,0.848855,0.552420,0.516557,0.454781
7400,0.514074,0.451791,0.403117,0.411935,0.540445,0.350613,0.912140,0.592878,0.789316,0.494563,0.754612,0.401517,0.997700,0.565777,0.791245,0.478955,0.813337,0.479628,1.064229,0.596810,0.977651,0.514603,0.726885,0.419855,1.199086,0.582730,0.785536,0.478355,0.592114,0.452345,1.162955,0.627335,0.853011,0.552690,0.517192,0.454432
7600,0.513889,0.451519,0.402349,0.411369,0.539901,0.349711,0.911838,0.591814,0.791008,0.494330,0.756527,0.400834,0.998687,0.564674,0.794218,0.479283,0.815701,0.479453,1.065984,0.595797,0.981717,0.514619,0.729667,0.419988,1.203274,0.581151,0.788924,0.478698,0.592368,0.451498,1.165794,0.626144,0.856956,0.552965,0.517801,0.454093
7800,0.513743,0.451330,0.401633,0.410837,0.539071,0.348699,0.911840,0.590868,0.792171,0.493917,0.758161,0.400189,0.999978,0.563852,0.796937,0.479619,0.818155,0.479425,1.067305,0.594769,0.985362,0.514478,0.732043,0.419859,1.207599,0.580060,0.791972,0.478987,0.592873,0.450811,1.168680,0.625165,0.860716,0.553260,0.518309,0.453724
8000,0.513540,0.451020,0.400888,0.410267,0.538157,0.347723,0.911918,0.590037,0.793335,0.493446,0.759732,0.399506,1.001393,0.563153,0.799360,0.479697,0.819950,0.479053,1.068889,0.593938,0.989033,0.514411,0.734683,0.419945,1.211472,0.578992,0.795059,0.479352,0.593373,0.450136,1.171241,0.624200,0.864128,0.553381,0.518879,0.453341
