step,train_loss,val_bpb
200,9.290774,2.574513
400,7.569794,2.162398
600,6.768497,2.010185
800,6.374777,1.926606
1000,6.120589,1.865614
1200,5.932570,1.816750
1400,5.773167,1.769929
1600,5.638747,1.727879
1800,5.498231,1.692615
2000,5.385096,1.660733
2200,5.293614,1.636564
2400,5.221566,1.615478
2600,5.150235,1.596971
2800,5.096981,1.582632
3000,5.056746,1.570394
3200,5.023246,1.558648
3400,4.981833,1.547879
3600,4.942619,1.540876
3800,4.932592,1.530306
4000,4.902019,1.523883
4200,4.874346,1.517648
4400,4.849364,1.510661
4600,4.837181,1.505153
4800,4.812685,1.500202
5000,4.802127,1.495653
5200,4.789544,1.491504
