step,train_loss,val_loss
0,5.545322,5.544998
1000,2.508635,2.474675
2000,2.102362,2.081770
3000,1.858132,1.841344
4000,1.714230,1.707003
5000,1.645440,1.642568
6000,1.608234,1.602272
7000,1.578636,1.577613
8000,1.556143,1.553408
9000,1.538484,1.533922
10000,1.528881,1.526428
11000,1.505621,1.506797
12000,1.488991,1.491823
13000,1.485344,1.477464
14000,1.463997,1.467052
15000,1.465659,1.458473
16000,1.458440,1.459817
17000,1.442202,1.446091
18000,1.446664,1.446273
19000,1.437387,1.437208
20000,1.429034,1.434297
21000,1.428326,1.433305
22000,1.422889,1.421959
23000,1.426036,1.426354
24000,1.413597,1.417315
25000,1.413272,1.413853
26000,1.411736,1.411623
27000,1.407301,1.409914
28000,1.409356,1.406208
29000,1.407788,1.405594
30000,1.397635,1.403692
31000,1.402176,1.400133
32000,1.397467,1.399599
33000,1.394686,1.396346
34000,1.389432,1.391886
35000,1.393694,1.389063
36000,1.392013,1.391162
37000,1.387971,1.386006
38000,1.385408,1.382428
39000,1.385582,1.385531
40000,1.378455,1.383531
41000,1.385168,1.381440
42000,1.379824,1.379423
43000,1.374467,1.378655
44000,1.373146,1.376166
45000,1.381833,1.375177
46000,1.371231,1.374966
47000,1.377402,1.374883
48000,1.381610,1.380891
49000,1.368994,1.372576
50000,1.365841,1.369305
51000,1.365373,1.368540
52000,1.365702,1.368167
53000,1.367612,1.368756
54000,1.367297,1.366038
55000,1.369150,1.367368
56000,1.370018,1.363105
57000,1.360409,1.362758
58000,1.361602,1.364117
59000,1.361423,1.359097
60000,1.359983,1.364192
61000,1.361931,1.357797
62000,1.360811,1.359730
63000,1.357072,1.359193
64000,1.359288,1.363866
65000,1.360033,1.357036
66000,1.352533,1.355433
67000,1.355762,1.355346
68000,1.353856,1.356655
69000,1.348999,1.352628
70000,1.349478,1.352288
71000,1.345679,1.356505
72000,1.350227,1.348694
73000,1.347166,1.349322
74000,1.351420,1.348531
75000,1.358285,1.348874
76000,1.345231,1.346960
77000,1.344665,1.348470
78000,1.346294,1.347216
79000,1.350261,1.348688
80000,1.349342,1.348577
81000,1.343915,1.347195
82000,1.345819,1.344361
83000,1.343374,1.344858
84000,1.344955,1.346977
85000,1.344394,1.347633
86000,1.344014,1.346548
87000,1.335250,1.347115
88000,1.341004,1.343090
89000,1.339549,1.345685
90000,1.342051,1.344743
91000,1.342983,1.345665
92000,1.342538,1.344880
93000,1.349339,1.344870
94000,1.343836,1.341125
95000,1.341216,1.340599
96000,1.343743,1.343526
97000,1.343732,1.344785
98000,1.339838,1.345731
99000,1.340467,1.344677
