step,param_name,weight_norm,delta_norm,rel_delta
200,tok_emb_E.weight,2.047760e+02,1.135795e+00,5.546526e-03
200,emb_resid_lut.weights,2.466782e+00,2.274136e+00,9.219041e-01
200,emb_resid_lut.log_soft_score_temp,6.965746e-01,3.427446e-03,4.920429e-03
200,emb_resid_lut.log_select_temp,6.965473e-01,3.400147e-03,4.881430e-03
200,unembedder.weight,1.046499e+02,8.489677e+00,8.112456e-02
200,layers.0.qk_lut.weights,1.899485e+00,1.604279e+00,8.445863e-01
200,layers.0.qk_lut.log_soft_score_temp,6.953911e-01,2.243876e-03,3.226784e-03
200,layers.0.qk_lut.log_select_temp,6.952703e-01,2.123117e-03,3.053658e-03
200,layers.0.v_lut.weights,2.181382e+00,1.629194e+00,7.468631e-01
200,layers.0.v_lut.log_soft_score_temp,6.945856e-01,1.438439e-03,2.070931e-03
200,layers.0.v_lut.log_select_temp,6.945414e-01,1.394212e-03,2.007385e-03
200,layers.0.out_proj.weights,4.018631e+00,3.494169e+00,8.694923e-01
200,layers.0.out_proj.log_soft_score_temp,6.927453e-01,4.018545e-04,5.800898e-04
200,layers.0.out_proj.log_select_temp,6.928362e-01,3.109574e-04,4.488181e-04
200,layers.0.residual_lut.weights,2.281221e+00,2.077404e+00,9.106544e-01
200,layers.0.residual_lut.log_soft_score_temp,6.954246e-01,2.277434e-03,3.274882e-03
200,layers.0.residual_lut.log_select_temp,6.957348e-01,2.587616e-03,3.719257e-03
200,layers.0.q_norm.weight,8.008637e+00,1.031037e-02,1.287406e-03
200,layers.0.q_norm.bias,6.844562e-03,6.844562e-03,1.000000e+00
200,layers.0.k_norm.weight,8.008269e+00,9.888861e-03,1.234831e-03
200,layers.0.k_norm.bias,7.721268e-03,7.721268e-03,1.000000e+00
200,layers.1.qk_lut.weights,1.863852e+00,1.564737e+00,8.395179e-01
200,layers.1.qk_lut.log_soft_score_temp,6.948074e-01,1.660228e-03,2.389479e-03
200,layers.1.qk_lut.log_select_temp,6.953880e-01,2.240837e-03,3.222426e-03
200,layers.1.v_lut.weights,2.394608e+00,1.905486e+00,7.957402e-01
200,layers.1.v_lut.log_soft_score_temp,6.946133e-01,1.466155e-03,2.110750e-03
