step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498879,0.498940,0.499281,0.499303,0.500201,0.500156,0.498863,0.498708,0.499171,0.498881,0.499267,0.499244,0.500108,0.500087,0.499811,0.499418,0.499582,0.499179,0.499453,0.499442,0.500129,0.500124,0.500255,0.499919,0.499781,0.499227,0.499099,0.499091,0.500060,0.500057,0.500436,0.500178,0.499771,0.499482,0.499522,0.499514,0.500028,0.500030,0.500413,0.500209,0.500026,0.499994,0.499737,0.499744,0.500045,0.500048,0.500235,0.500084
400,0.496233,0.496627,0.495065,0.495157,0.496387,0.496092,0.498833,0.496484,0.500159,0.497479,0.496230,0.496143,0.500692,0.500250,0.503981,0.502111,0.500977,0.498624,0.497836,0.497514,0.501145,0.500964,0.504513,0.503152,0.501800,0.499372,0.498049,0.497753,0.500049,0.499933,0.504292,0.503098,0.500242,0.499133,0.499157,0.499059,0.500242,0.500226,0.503786,0.502987,0.500221,0.500082,0.499502,0.499507,0.500078,0.500082,0.502660,0.502131
600,0.491565,0.492720,0.487277,0.487546,0.487965,0.487578,0.499120,0.495291,0.502137,0.495971,0.489413,0.489000,0.500623,0.498846,0.506568,0.503329,0.502057,0.497519,0.492285,0.491643,0.502905,0.501938,0.507113,0.504632,0.502913,0.498137,0.495651,0.494996,0.499609,0.499110,0.506763,0.504628,0.499903,0.497946,0.498105,0.497933,0.501202,0.501047,0.505861,0.504584,0.499109,0.498745,0.499063,0.499035,0.500100,0.500098,0.503907,0.503153
800,0.484785,0.487170,0.476283,0.476645,0.476982,0.476363,0.499175,0.493947,0.505615,0.493703,0.480276,0.479081,0.495757,0.492256,0.507725,0.503042,0.504265,0.495534,0.483269,0.481955,0.501645,0.499114,0.508319,0.504424,0.504038,0.495561,0.491052,0.489453,0.496833,0.495716,0.508279,0.504891,0.497842,0.494805,0.496062,0.495610,0.502866,0.502383,0.507549,0.505704,0.496367,0.496216,0.498526,0.498407,0.500316,0.500267,0.504916,0.503870
1000,0.476797,0.480752,0.462755,0.463172,0.463167,0.462173,0.499552,0.492462,0.513722,0.492193,0.470062,0.467585,0.487958,0.482707,0.508695,0.502087,0.510801,0.494806,0.472750,0.469387,0.496614,0.491930,0.509154,0.503250,0.509095,0.494242,0.484469,0.480391,0.491084,0.488851,0.509680,0.504239,0.497023,0.491958,0.492736,0.491383,0.504213,0.503163,0.509398,0.506413,0.493683,0.491840,0.497702,0.497345,0.500315,0.500151,0.506199,0.504503
1200,0.467845,0.473581,0.447275,0.447654,0.447485,0.445517,0.500749,0.491056,0.525649,0.491333,0.459220,0.454389,0.479526,0.471111,0.510055,0.500838,0.521941,0.495586,0.461800,0.454387,0.488515,0.479999,0.510033,0.501456,0.516146,0.493724,0.476953,0.468030,0.483980,0.479913,0.511182,0.502963,0.496848,0.489866,0.487439,0.484250,0.504842,0.502663,0.511527,0.506589,0.492028,0.487263,0.496420,0.495569,0.499700,0.499244,0.507924,0.505039
1400,0.458121,0.465524,0.430351,0.430622,0.437341,0.429631,0.502682,0.489540,0.540956,0.491679,0.450513,0.441135,0.476746,0.461916,0.511799,0.499404,0.537045,0.497557,0.452652,0.438653,0.482208,0.466445,0.511051,0.499306,0.528456,0.494615,0.468806,0.453794,0.476132,0.468432,0.512780,0.501183,0.497570,0.487701,0.479495,0.473233,0.504505,0.499962,0.513924,0.506138,0.491360,0.483076,0.494589,0.492986,0.498156,0.497037,0.510195,0.505444
1600,0.449409,0.458038,0.414447,0.413273,0.447331,0.421395,0.506289,0.488611,0.559397,0.492913,0.446754,0.426927,0.481884,0.454928,0.514247,0.498061,0.555916,0.500140,0.453020,0.422300,0.483300,0.452582,0.512496,0.497047,0.542837,0.494948,0.461945,0.437553,0.471458,0.455804,0.514719,0.498913,0.500599,0.485356,0.468987,0.459002,0.502705,0.494286,0.516630,0.505007,0.492516,0.479714,0.491671,0.488809,0.494498,0.491708,0.512804,0.505440
1800,0.441437,0.451126,0.407859,0.401353,0.470060,0.428594,0.512809,0.489528,0.579403,0.494025,0.452368,0.417216,0.496054,0.453332,0.518112,0.497310,0.576442,0.502323,0.464761,0.410268,0.497893,0.444045,0.514847,0.495045,0.557987,0.494769,0.460495,0.423696,0.474213,0.445630,0.517654,0.496784,0.507445,0.482544,0.457211,0.443246,0.500556,0.484868,0.519704,0.503542,0.494213,0.476928,0.487852,0.483043,0.491643,0.486181,0.516058,0.505036
