step,train_loss,val_bpb
200,8.826154,2.425558
400,7.141058,2.018450
600,6.299766,1.863146
800,5.885947,1.769713
1000,5.604648,1.699491
1200,5.386834,1.648285
1400,5.220145,1.603222
1600,5.104441,1.574730
1800,4.979443,1.538619
2000,4.876165,1.512627
2200,4.796043,1.493151
2400,4.736047,1.472041
2600,4.666029,1.455210
2800,4.620006,1.442628
3000,4.579196,1.428024
3200,4.543115,1.416162
3400,4.494749,1.403594
3600,4.454627,1.395003
3800,4.436195,1.382580
4000,4.401023,1.375957
4200,4.365511,1.368391
4400,4.340059,1.359469
4600,4.320471,1.351378
4800,4.296145,1.344261
5000,4.277162,1.338534
5200,4.249867,1.332368
5400,4.226349,1.326292
5600,4.211986,1.320625
5800,4.200388,1.314938
6000,4.183679,1.309556
6200,4.169696,1.305528
6400,4.157110,1.301803
6600,4.137282,1.296739
6800,4.123539,1.293012
7000,4.110165,1.289125
7200,4.091181,1.285614
7400,4.085604,1.282027
7600,4.069939,1.278880
7800,4.056892,1.274465
8000,4.046837,1.271864
8200,4.039663,1.268338
8400,4.033267,1.265423
8600,4.019518,1.262392
8800,4.011014,1.260068
9000,4.000619,1.256823
9200,4.002870,1.254788
9400,3.995411,1.251678
9600,3.972240,1.249753
9800,3.961315,1.247640
10000,3.968481,1.245063
10200,3.968377,1.243751
10400,3.943319,1.241562
10600,3.941400,1.239706
10800,3.944046,1.236598
11000,3.936381,1.235485
11200,3.926386,1.233872
11400,3.910014,1.231870
11600,3.912086,1.230434
11800,3.905602,1.228911
12000,3.903308,1.227399
12200,3.900265,1.225467
12400,3.887503,1.223988
12600,3.896691,1.222463
12800,3.890679,1.221580
13000,3.880557,1.220251
13200,3.869697,1.219023
13400,3.866587,1.218142
13600,3.876492,1.216717
13800,3.877825,1.215569
14000,3.871145,1.214619
14200,3.871334,1.213947
14400,3.864210,1.212949
14600,3.855741,1.211724
14800,3.855459,1.211568
15000,3.844412,1.211010
15200,3.845359,1.209854
15400,3.838707,1.209468
15600,3.842783,1.208849
15800,3.851019,1.208319
16000,3.847543,1.208000
