step,train_loss,val_bpb
200,10.447703,2.428014
400,7.720840,2.170878
600,6.985517,2.076174
800,6.721342,2.033660
1000,6.581562,1.990330
1200,6.450299,1.955686
1400,6.340175,1.925457
1600,6.227007,1.896126
1800,6.169047,1.875381
2000,6.107149,1.859749
2200,6.039475,1.845869
2400,6.006718,1.832839
2600,5.972893,1.823732
2800,5.923334,1.808430
3000,5.884325,1.796946
3200,5.860285,1.786550
3400,5.812436,1.782515
3600,5.812189,1.777137
3800,5.779431,1.769317
4000,5.734703,1.762043
4200,5.734443,1.756534
4400,5.724850,1.749919
4600,5.701529,1.742972
4800,5.698375,1.738832
5000,5.669993,1.732566
5200,5.637804,1.727850
5400,5.609895,1.722792
5600,5.630472,1.719141
5800,5.603085,1.714816
6000,5.594470,1.711348
6200,5.577924,1.707872
6400,5.565007,1.704950
6600,5.561559,1.700204
6800,5.546449,1.699146
7000,5.549150,1.698232
7200,5.542764,1.695713
7400,5.540813,1.694150
7600,5.519781,1.692029
7800,5.523564,1.691010
8000,5.510903,1.690403
