step,train_loss,val_loss,val_loss_hard
0,5.550188,5.550190,5.550066
1000,2.872224,2.785829,2.933508
2000,2.486606,2.470058,3.052010
3000,2.363375,2.353019,3.100923
4000,2.250771,2.234000,2.926923
5000,2.149953,2.133280,2.764715
6000,2.055212,2.042399,2.766227
7000,1.987323,1.984040,2.745413
8000,1.936091,1.937970,2.706169
9000,1.899985,1.898991,2.689890
10000,1.871118,1.865718,2.659104
11000,1.838815,1.840569,2.655887
12000,1.819799,1.816633,2.610282
13000,1.801840,1.794903,2.583210
14000,1.790055,1.789578,2.622121
15000,1.777228,1.771697,2.601687
16000,1.761568,1.762731,2.581511
17000,1.748625,1.745930,2.566259
18000,1.747933,1.738581,2.554549
19000,1.735779,1.732859,2.583680
20000,1.722505,1.727506,2.595153
21000,1.719757,1.716322,2.571811
22000,1.715216,1.709827,2.551267
23000,1.701112,1.704872,2.579652
24000,1.700297,1.698403,2.590102
25000,1.693453,1.693448,2.546774
26000,1.693022,1.688249,2.554703
27000,1.683998,1.680580,2.540918
28000,1.684173,1.677073,2.531289
29000,1.678726,1.673503,2.558039
30000,1.666777,1.667866,2.540769
31000,1.660446,1.663860,2.577361
32000,1.662820,1.660929,2.573681
33000,1.664277,1.658434,2.572651
34000,1.660393,1.656817,2.557245
35000,1.653805,1.650463,2.570009
36000,1.651468,1.649091,2.558385
37000,1.640909,1.642563,2.538682
38000,1.649015,1.641820,2.557441
39000,1.643572,1.640268,2.561766
40000,1.638287,1.637662,2.576827
41000,1.639908,1.637026,2.598327
42000,1.633149,1.634165,2.562391
43000,1.634643,1.634373,2.573395
44000,1.632701,1.630768,2.571128
45000,1.628860,1.630920,2.572970
46000,1.625565,1.629162,2.574998
47000,1.625495,1.628447,2.571169
48000,1.632188,1.625896,2.562441
49000,1.632603,1.627060,2.591773
