step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498721,0.498807,0.499329,0.499356,0.500053,0.500011,0.498970,0.498834,0.499149,0.498699,0.499035,0.499047,0.499827,0.499791,0.499710,0.499445,0.499088,0.498819,0.499496,0.499504,0.500100,0.500088,0.500078,0.499845,0.499369,0.498939,0.499001,0.499004,0.499980,0.499973,0.500235,0.500000,0.499214,0.498963,0.499405,0.499404,0.500002,0.500001,0.500373,0.500162,0.499562,0.499346,0.499487,0.499484,0.499897,0.499895,0.500262,0.500085
400,0.495838,0.496447,0.495368,0.495538,0.498772,0.498290,0.499619,0.497675,0.499729,0.496844,0.495915,0.495810,0.498176,0.497550,0.502617,0.501095,0.496272,0.495203,0.497445,0.497406,0.501281,0.500721,0.503946,0.502975,0.498188,0.496760,0.496172,0.496224,0.499769,0.499609,0.503164,0.502200,0.497911,0.497235,0.497737,0.497745,0.499847,0.499740,0.503287,0.502437,0.498370,0.497723,0.498877,0.498899,0.499891,0.499848,0.502696,0.502041
600,0.491171,0.492759,0.487573,0.487886,0.492457,0.491574,0.499682,0.497082,0.499525,0.494511,0.491044,0.490378,0.493663,0.492004,0.503327,0.501021,0.492946,0.490341,0.493078,0.492088,0.503447,0.501491,0.506033,0.504113,0.495674,0.492644,0.490508,0.490329,0.496596,0.496045,0.504281,0.502595,0.494582,0.492956,0.494355,0.494275,0.499143,0.498499,0.504595,0.503075,0.495105,0.493782,0.497410,0.497081,0.499292,0.499097,0.504111,0.502931
800,0.483529,0.486701,0.477298,0.477818,0.484846,0.483215,0.499320,0.496071,0.500871,0.491174,0.482966,0.481512,0.484433,0.481667,0.503349,0.500027,0.488931,0.482889,0.484454,0.482464,0.503738,0.499131,0.507155,0.503631,0.494511,0.487049,0.483355,0.483264,0.491115,0.490135,0.504965,0.501895,0.492158,0.488329,0.486585,0.485810,0.496616,0.494814,0.505917,0.502689,0.492288,0.488286,0.494160,0.492451,0.496540,0.495969,0.505941,0.503004
1000,0.473859,0.478919,0.463974,0.464715,0.474502,0.471543,0.498860,0.494720,0.505245,0.486782,0.472688,0.470155,0.474445,0.469559,0.503413,0.498605,0.490550,0.475522,0.472546,0.469394,0.499801,0.491104,0.507626,0.502000,0.495488,0.482484,0.471680,0.472773,0.482589,0.481326,0.505272,0.500205,0.491172,0.483673,0.475862,0.473566,0.491414,0.488037,0.507034,0.501216,0.491364,0.481872,0.488511,0.483821,0.491045,0.489746,0.508038,0.501889
1200,0.461452,0.468543,0.448031,0.449111,0.462347,0.457174,0.498529,0.493074,0.514899,0.482620,0.462659,0.458093,0.467934,0.458734,0.503847,0.497005,0.499057,0.469748,0.459823,0.454544,0.492532,0.479367,0.507989,0.499897,0.499151,0.478830,0.458334,0.459933,0.470522,0.468924,0.505426,0.497882,0.492134,0.477702,0.461957,0.458235,0.484374,0.478694,0.507898,0.498861,0.491685,0.475354,0.481243,0.472685,0.482169,0.479822,0.510244,0.499364
1400,0.447214,0.456116,0.430078,0.431413,0.454208,0.443386,0.498705,0.491415,0.528840,0.478408,0.453868,0.445755,0.467082,0.450907,0.504722,0.495389,0.514005,0.466883,0.450810,0.438864,0.486137,0.466026,0.508589,0.497648,0.508593,0.476494,0.447414,0.446693,0.457217,0.454294,0.505665,0.495085,0.496570,0.471625,0.447196,0.442338,0.473150,0.464281,0.508784,0.495962,0.494035,0.469790,0.472645,0.459273,0.470579,0.466807,0.512819,0.495806
1600,0.431528,0.441868,0.412431,0.413896,0.458116,0.435448,0.499304,0.489708,0.544383,0.474897,0.449418,0.434743,0.472937,0.447470,0.506181,0.493862,0.531953,0.465048,0.452022,0.425379,0.486394,0.454504,0.509596,0.495386,0.523473,0.474741,0.441284,0.433798,0.444224,0.438222,0.506192,0.491991,0.504706,0.466848,0.433569,0.427229,0.460543,0.447311,0.509960,0.492868,0.498427,0.464435,0.462285,0.442619,0.456197,0.450238,0.515942,0.491389
1800,0.416294,0.427439,0.398331,0.398508,0.472808,0.435760,0.501571,0.488989,0.563492,0.472233,0.451420,0.426619,0.484472,0.448317,0.508496,0.492753,0.554490,0.464557,0.462557,0.417715,0.495078,0.446303,0.511245,0.493366,0.543724,0.473151,0.445338,0.423773,0.436613,0.422213,0.507514,0.489082,0.515687,0.462489,0.424106,0.414783,0.450284,0.430466,0.511704,0.489745,0.506792,0.460451,0.453097,0.427223,0.443590,0.434019,0.519952,0.486939
