step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498048,0.498483,0.497469,0.497514,0.498015,0.497884,0.498522,0.498028,0.500996,0.500122,0.498032,0.497923,0.499609,0.499509,0.499485,0.498710,0.500204,0.499193,0.498892,0.498875,0.500220,0.500128,0.500231,0.499356,0.500250,0.499626,0.499493,0.499474,0.500475,0.500434,0.500934,0.500145,0.500158,0.499647,0.499115,0.499062,0.500110,0.500090,0.501320,0.500605,0.499620,0.499167,0.499212,0.499222,0.500030,0.500006,0.501748,0.501270
400,0.491727,0.494088,0.488194,0.488690,0.489110,0.488804,0.494538,0.492094,0.506650,0.503244,0.490944,0.490042,0.494948,0.494133,0.497080,0.493226,0.501805,0.497709,0.493330,0.492912,0.500025,0.498678,0.501959,0.496593,0.502892,0.500046,0.496615,0.496620,0.503126,0.502435,0.506300,0.500879,0.502854,0.500586,0.496606,0.496419,0.501271,0.500890,0.508179,0.503406,0.499602,0.498260,0.497050,0.497073,0.502272,0.501981,0.510815,0.507835
600,0.482653,0.488376,0.473577,0.475331,0.475532,0.474391,0.491044,0.484344,0.516467,0.507156,0.480268,0.477046,0.483727,0.481320,0.494502,0.483999,0.505536,0.494311,0.483148,0.481747,0.500095,0.495314,0.506715,0.491792,0.504852,0.497124,0.487958,0.487636,0.506452,0.502880,0.517403,0.501168,0.507137,0.500728,0.488837,0.488068,0.502728,0.500771,0.520139,0.506374,0.500877,0.497426,0.490772,0.490775,0.506771,0.504980,0.524278,0.514179
800,0.471879,0.481029,0.454453,0.457332,0.461341,0.456777,0.489974,0.473925,0.529601,0.511817,0.469757,0.460746,0.472268,0.464647,0.496731,0.472980,0.512630,0.489468,0.470504,0.466162,0.500260,0.489068,0.516282,0.484855,0.509799,0.492798,0.475114,0.473431,0.512571,0.503241,0.533825,0.500852,0.511732,0.499208,0.477490,0.475452,0.505863,0.500163,0.537854,0.508723,0.504504,0.497575,0.481632,0.481278,0.512450,0.507846,0.542824,0.520183
1000,0.460628,0.472404,0.433934,0.437350,0.460412,0.443984,0.493676,0.463572,0.542955,0.514426,0.469258,0.447139,0.472996,0.450353,0.506199,0.461516,0.519413,0.481944,0.457495,0.448373,0.501121,0.479111,0.529597,0.476457,0.517034,0.487894,0.461623,0.458100,0.522697,0.504351,0.554298,0.497125,0.515205,0.494898,0.464995,0.461315,0.510145,0.498543,0.557310,0.506049,0.505531,0.493701,0.471816,0.470884,0.518741,0.509393,0.563037,0.521508
1200,0.452702,0.465788,0.415455,0.418677,0.472547,0.437399,0.500699,0.454849,0.555199,0.515894,0.476745,0.436752,0.486605,0.441585,0.519104,0.451679,0.527390,0.476124,0.451328,0.433519,0.505868,0.470218,0.541436,0.467227,0.526009,0.483319,0.448784,0.442594,0.533071,0.503940,0.572124,0.489900,0.519780,0.492046,0.455770,0.449127,0.515876,0.496585,0.572681,0.499650,0.508804,0.491434,0.464595,0.463133,0.525029,0.509851,0.578278,0.516808
1400,0.446104,0.459965,0.400310,0.402010,0.492422,0.436445,0.506659,0.444514,0.565030,0.514599,0.488937,0.428441,0.507613,0.436546,0.533388,0.443305,0.536925,0.469538,0.449131,0.419957,0.513718,0.461260,0.554237,0.457389,0.534990,0.478004,0.439471,0.429271,0.543629,0.502203,0.587811,0.479960,0.522857,0.486750,0.446575,0.436624,0.517476,0.489518,0.584164,0.488305,0.510694,0.487891,0.455035,0.453211,0.530364,0.509138,0.589026,0.508493
1600,0.439384,0.453500,0.388275,0.387105,0.515951,0.439536,0.514976,0.434569,0.575343,0.514440,0.505648,0.422886,0.531362,0.435541,0.549682,0.433974,0.546252,0.464156,0.451119,0.408534,0.524561,0.453021,0.568639,0.447294,0.541957,0.472051,0.429921,0.415192,0.552143,0.497647,0.600620,0.468453,0.526273,0.482649,0.438404,0.424885,0.520340,0.481668,0.594858,0.476591,0.514334,0.485595,0.446547,0.443846,0.534414,0.507781,0.596154,0.497543
1800,0.433471,0.447547,0.379155,0.373601,0.540460,0.443511,0.523522,0.423922,0.583958,0.512662,0.523337,0.419324,0.557408,0.437947,0.566417,0.425450,0.555421,0.457503,0.454714,0.397786,0.537331,0.444625,0.581611,0.437828,0.550106,0.465730,0.424201,0.403343,0.562225,0.492678,0.611661,0.457288,0.530602,0.478862,0.431385,0.414327,0.523737,0.472829,0.603281,0.464002,0.517352,0.482547,0.436009,0.432376,0.536075,0.503667,0.602011,0.485699
