step,train_loss,val_bpb
200,7.954167,2.053594
400,6.355293,1.829403
600,5.746836,1.717948
800,5.434712,1.643644
1000,5.236218,1.597525
1200,5.093531,1.562935
1400,4.988300,1.534751
1600,4.920654,1.511691
1800,4.838768,1.495037
2000,4.775647,1.476461
2200,4.726285,1.463650
2400,4.687826,1.452761
2600,4.637346,1.441872
2800,4.610136,1.433545
3000,4.587517,1.424577
3200,4.568533,1.418172
3400,4.539459,1.413047
3600,4.519780,1.409844
3800,4.522274,1.404720
4000,4.508381,1.402158
