step,train_loss,val_loss
0,5.794239,5.796763
1000,1.904489,1.881336
2000,1.787272,1.783371
3000,1.744249,1.739229
4000,1.715259,1.711833
5000,1.693355,1.690350
6000,1.667476,1.661583
7000,1.645915,1.642659
8000,1.631285,1.630802
9000,1.621391,1.618916
10000,1.606666,1.607711
11000,1.602103,1.600641
12000,1.594563,1.591160
13000,1.587994,1.583645
14000,1.585213,1.579928
15000,1.572075,1.574121
16000,1.570221,1.568147
17000,1.564861,1.563017
18000,1.559598,1.558111
19000,1.554351,1.555756
20000,1.552056,1.550121
21000,1.547912,1.548321
22000,1.545584,1.544046
23000,1.543925,1.540639
24000,1.539900,1.538626
25000,1.532453,1.534137
26000,1.532230,1.532175
27000,1.530388,1.529284
28000,1.529162,1.527183
29000,1.524629,1.525913
30000,1.524118,1.523578
31000,1.519314,1.521858
32000,1.517032,1.519284
33000,1.517811,1.519610
34000,1.514657,1.514534
35000,1.510807,1.513346
36000,1.513313,1.511714
37000,1.512831,1.508534
38000,1.509156,1.506749
39000,1.510695,1.508128
40000,1.504424,1.505399
41000,1.504050,1.504165
42000,1.502822,1.501633
43000,1.500790,1.500991
44000,1.499540,1.500218
45000,1.498747,1.498686
46000,1.498121,1.497161
47000,1.496111,1.497558
48000,1.495758,1.496109
49000,1.496437,1.495464
