step,train_loss,val_loss
0,5.538413,5.524831
1000,2.263112,2.238394
2000,1.988085,1.968590
3000,1.803063,1.790670
4000,1.714505,1.716212
5000,1.675909,1.671238
6000,1.637112,1.645095
7000,1.626194,1.619399
8000,1.600515,1.596964
9000,1.586690,1.573964
10000,1.566833,1.565316
11000,1.555451,1.548669
12000,1.542455,1.536343
13000,1.521328,1.526009
14000,1.511686,1.514917
15000,1.498947,1.502905
16000,1.493220,1.494639
17000,1.493389,1.484829
18000,1.479374,1.478103
19000,1.477014,1.471767
20000,1.464917,1.465894
21000,1.460113,1.461399
22000,1.460259,1.455302
23000,1.442092,1.451440
24000,1.447269,1.449574
