step,train_loss,val_bpb
200,8.852811,2.407744
400,7.711161,2.293093
600,7.388985,2.229862
800,7.177783,2.169361
1000,7.003487,2.115091
1200,6.877361,2.082909
1400,6.775815,2.060921
1600,6.681608,2.038881
1800,6.633815,2.023729
2000,6.588282,2.013097
2200,6.540034,2.001117
2400,6.505587,1.990640
2600,6.488541,1.979794
2800,6.451496,1.971278
3000,6.420318,1.960563
3200,6.398737,1.953890
3400,6.357364,1.949569
3600,6.357674,1.944668
3800,6.331124,1.936198
4000,6.299395,1.929727
4200,6.297681,1.925671
4400,6.286951,1.920739
4600,6.269297,1.916881
4800,6.270154,1.912738
5000,6.249333,1.907520
5200,6.214846,1.902754
5400,6.195707,1.900805
5600,6.209093,1.897445
5800,6.190293,1.896124
6000,6.182959,1.893431
6200,6.170114,1.890019
6400,6.159861,1.888448
6600,6.165487,1.884470
6800,6.154629,1.882217
7000,6.150251,1.882921
7200,6.147046,1.881400
7400,6.148782,1.879935
7600,6.131169,1.879087
7800,6.132048,1.878916
8000,6.124482,1.877041
