step,train_loss,val_loss
0,5.644063,5.634072
1000,2.265223,2.197505
2000,1.847053,1.827801
3000,1.714102,1.711483
4000,1.638314,1.638662
5000,1.601407,1.600552
6000,1.561164,1.562810
7000,1.549384,1.537783
8000,1.516274,1.515738
9000,1.504952,1.494761
10000,1.487763,1.481945
11000,1.476631,1.469143
12000,1.463872,1.458715
13000,1.443018,1.449094
14000,1.434670,1.438371
15000,1.429160,1.432606
16000,1.420993,1.423592
17000,1.424270,1.417131
18000,1.410331,1.411396
19000,1.409222,1.406370
20000,1.400341,1.402389
21000,1.396014,1.398669
22000,1.398737,1.396020
23000,1.383260,1.392474
24000,1.390560,1.390509
