step,train_loss,val_bpb
200,8.248273,2.155873
400,6.615807,1.910517
600,5.971804,1.790513
800,5.633392,1.710825
1000,5.397740,1.653348
1200,5.218572,1.608978
1400,5.080028,1.570678
1600,4.966781,1.532079
1800,4.829278,1.497180
2000,4.717438,1.467569
2200,4.631678,1.443850
2400,4.565494,1.424578
2600,4.501522,1.408865
2800,4.455470,1.396285
3000,4.422087,1.385592
3200,4.402473,1.376777
3400,4.369098,1.369859
3600,4.343060,1.363932
3800,4.344202,1.359950
4000,4.327954,1.356714
4096,4.317219,1.355433
