step,train_loss,val_bpb
200,9.729924,2.710676
400,7.734480,2.196390
600,7.057822,2.101193
800,6.811994,2.056928
1000,6.683114,2.028823
1200,6.602082,2.002075
1400,6.538433,1.988907
1600,6.468698,1.975841
1800,6.445515,1.965870
2000,6.416982,1.958072
2200,6.382764,1.953194
2400,6.363313,1.943274
2600,6.355347,1.937133
2800,6.326687,1.934094
3000,6.308893,1.928237
3200,6.294935,1.921259
3400,6.262608,1.918334
3600,6.269607,1.915665
3800,6.253198,1.912659
4000,6.228938,1.908350
4200,6.233038,1.905052
4400,6.227517,1.902583
4600,6.217699,1.899929
4800,6.228032,1.898558
5000,6.209579,1.894819
5200,6.181021,1.893733
5400,6.171387,1.891970
5600,6.184655,1.889937
5800,6.170897,1.888079
6000,6.165001,1.886750
6200,6.157357,1.885518
6400,6.150178,1.884148
6600,6.156413,1.882572
6800,6.151821,1.882110
7000,6.151802,1.881257
7200,6.147171,1.880348
7400,6.150590,1.879646
7600,6.134796,1.878620
7800,6.137485,1.878211
8000,6.131574,1.877765
