step,train_loss,val_bpb
200,8.649767,2.295713
400,7.136019,2.054412
600,6.558444,1.957320
800,6.287314,1.908699
1000,6.141437,1.867468
1200,6.014674,1.838189
1400,5.931959,1.815667
1600,5.854352,1.797003
1800,5.792392,1.780793
2000,5.726280,1.762610
2200,5.702031,1.754039
2400,5.669350,1.740237
2600,5.613763,1.729131
2800,5.586914,1.719628
3000,5.557809,1.711306
3200,5.519151,1.700218
3400,5.493953,1.695324
3600,5.470868,1.688850
3800,5.442052,1.678103
4000,5.421290,1.672738
4200,5.397569,1.667426
4400,5.384611,1.662331
4600,5.358017,1.655416
4800,5.364125,1.650834
5000,5.321093,1.644945
5200,5.306959,1.642246
5400,5.288920,1.636787
5600,5.264697,1.632501
5800,5.262128,1.627020
6000,5.245759,1.623928
6200,5.227216,1.620604
6400,5.226610,1.618216
6600,5.207476,1.615355
6800,5.204674,1.612584
7000,5.208103,1.610797
7200,5.194613,1.609420
7400,5.173604,1.607409
7600,5.166394,1.606195
7800,5.165979,1.604577
8000,5.171193,1.603770
