step,train_loss,val_bpb
200,8.949115,2.498456
400,7.395191,2.089706
600,6.494249,1.913647
800,6.032427,1.815755
1000,5.734833,1.740023
1200,5.522020,1.684426
1400,5.340873,1.637814
1600,5.207503,1.601396
1800,5.083053,1.572535
2000,4.999277,1.544852
2200,4.918605,1.524980
2400,4.856420,1.508596
2600,4.792518,1.489778
2800,4.734713,1.474871
3000,4.691421,1.462267
3200,4.650228,1.450846
3400,4.606714,1.436390
3600,4.568757,1.428647
3800,4.537958,1.418814
4000,4.506485,1.410649
4200,4.484814,1.402151
4400,4.457871,1.395053
4600,4.443171,1.387840
4800,4.416689,1.384455
5000,4.401740,1.377485
5200,4.381417,1.373326
5400,4.370114,1.368814
5600,4.354558,1.364904
5800,4.339680,1.361523
6000,4.326818,1.357338
6200,4.313722,1.354476
6400,4.308777,1.351247
