step,train_loss,val_bpb
200,8.572427,2.290866
400,7.111522,2.039029
600,6.511972,1.930772
800,6.208167,1.868699
1000,6.031880,1.818910
1200,5.883026,1.788521
1400,5.773425,1.756472
1600,5.676516,1.726731
1800,5.599384,1.707753
2000,5.512924,1.691098
2200,5.480954,1.672984
2400,5.435092,1.659454
2600,5.367685,1.644174
2800,5.334527,1.630713
3000,5.296016,1.617686
3200,5.248708,1.605831
3400,5.211221,1.595481
3600,5.182601,1.587951
3800,5.146238,1.576254
4000,5.120951,1.571052
4200,5.089351,1.560901
4400,5.071920,1.553404
4600,5.041862,1.546660
4800,5.045169,1.539525
5000,4.992732,1.533494
5200,4.977655,1.529025
5400,4.954986,1.522864
5600,4.923158,1.518771
5800,4.918106,1.513101
6000,4.901097,1.506841
6200,4.880430,1.503566
6400,4.876317,1.500561
6600,4.853209,1.495790
6800,4.849593,1.493669
7000,4.851090,1.491470
7200,4.836238,1.489272
7400,4.811994,1.487437
7600,4.801715,1.485537
7800,4.800736,1.483705
8000,4.806165,1.482111
