step,train_loss,val_loss
0,5.520083,5.527527
1000,1.848138,1.792830
2000,1.616821,1.613573
3000,1.547030,1.541005
4000,1.501481,1.498954
5000,1.469984,1.470937
6000,1.446576,1.449736
7000,1.434616,1.435501
8000,1.419914,1.421317
9000,1.408703,1.408921
10000,1.393648,1.399269
11000,1.380696,1.384401
12000,1.375669,1.372017
13000,1.356333,1.362461
14000,1.353079,1.353731
15000,1.344351,1.346506
16000,1.338567,1.339210
17000,1.333458,1.333991
18000,1.326163,1.327752
19000,1.323452,1.322533
20000,1.310367,1.318164
21000,1.309122,1.314487
22000,1.312938,1.310130
23000,1.302979,1.305391
24000,1.304939,1.301889
25000,1.295627,1.299718
26000,1.293575,1.295882
27000,1.291229,1.292594
28000,1.285389,1.290722
29000,1.284854,1.287266
30000,1.277740,1.284795
31000,1.281477,1.282836
32000,1.275220,1.282162
33000,1.270729,1.278892
34000,1.273118,1.277606
35000,1.269327,1.274773
36000,1.265100,1.272775
37000,1.260498,1.270755
38000,1.270612,1.268431
39000,1.256771,1.267655
40000,1.264915,1.264383
41000,1.263824,1.264288
42000,1.262812,1.262647
43000,1.252526,1.261045
44000,1.257452,1.258918
45000,1.246405,1.258433
46000,1.253474,1.256381
47000,1.250766,1.255345
48000,1.249827,1.254927
49000,1.249724,1.252446
50000,1.241094,1.252211
51000,1.244381,1.251172
52000,1.240747,1.248416
53000,1.242165,1.247596
54000,1.239235,1.247199
55000,1.239768,1.245551
56000,1.237787,1.244914
57000,1.233478,1.244700
58000,1.239691,1.243112
59000,1.236795,1.242032
60000,1.233250,1.241425
61000,1.232946,1.240097
62000,1.228020,1.238315
63000,1.233299,1.237489
64000,1.228366,1.236579
65000,1.232147,1.236499
66000,1.228592,1.235106
67000,1.227572,1.234457
68000,1.230549,1.234202
69000,1.227135,1.232389
70000,1.225450,1.232712
71000,1.221769,1.231835
72000,1.221477,1.230588
73000,1.218072,1.229261
74000,1.226395,1.228573
75000,1.219587,1.228140
76000,1.224182,1.226836
77000,1.215811,1.226744
78000,1.215646,1.225237
79000,1.217948,1.225218
80000,1.217107,1.224600
81000,1.210605,1.224003
82000,1.218007,1.223999
83000,1.220656,1.222315
84000,1.219642,1.222076
85000,1.214838,1.222237
86000,1.214751,1.220919
87000,1.211540,1.220165
88000,1.211418,1.220337
89000,1.216087,1.220392
90000,1.207578,1.219234
91000,1.207327,1.218580
92000,1.207774,1.218217
93000,1.206983,1.218833
94000,1.213962,1.217681
95000,1.208787,1.218005
96000,1.211561,1.217836
97000,1.210175,1.216994
98000,1.211897,1.217251
99000,1.205945,1.216570
