step,train_loss,val_loss
0,5.577205,5.579941
1000,2.106330,1.998874
2000,1.635130,1.631990
3000,1.580069,1.585874
4000,1.538554,1.536480
5000,1.511782,1.509300
6000,1.496388,1.491375
7000,1.477156,1.476609
8000,1.467701,1.464247
9000,1.454504,1.456750
10000,1.446020,1.446722
11000,1.434039,1.434131
12000,1.426986,1.424723
13000,1.417797,1.414220
14000,1.408491,1.403716
15000,1.397229,1.399246
16000,1.389453,1.389114
17000,1.382560,1.383774
18000,1.377741,1.379131
19000,1.368457,1.374899
20000,1.368694,1.367425
21000,1.366896,1.363878
22000,1.361044,1.362299
23000,1.355438,1.358303
24000,1.353124,1.355951
25000,1.350286,1.352624
26000,1.351067,1.350923
27000,1.350775,1.348139
28000,1.345750,1.351847
29000,1.349505,1.348409
30000,1.342753,1.346913
31000,1.344082,1.342849
32000,1.348266,1.345403
33000,1.343237,1.342760
34000,1.336197,1.341040
35000,1.336692,1.338563
36000,1.335836,1.335984
37000,1.329546,1.334318
38000,1.336147,1.333278
39000,1.325707,1.331679
40000,1.331369,1.330155
41000,1.333366,1.328236
42000,1.325323,1.326075
43000,1.324530,1.328751
44000,1.329874,1.326859
45000,1.321176,1.323776
46000,1.319003,1.323295
47000,1.320652,1.321900
48000,1.316973,1.319040
49000,1.317415,1.320442
50000,1.317968,1.316029
51000,1.314221,1.315516
52000,1.311567,1.312730
53000,1.313046,1.312205
54000,1.306079,1.312745
55000,1.308701,1.310829
56000,1.309543,1.310634
57000,1.302209,1.309047
58000,1.307472,1.309019
59000,1.306438,1.308155
60000,1.309558,1.305490
61000,1.302508,1.304365
62000,1.301260,1.303170
63000,1.303549,1.301919
64000,1.301025,1.301984
65000,1.293603,1.298820
66000,1.298562,1.296911
67000,1.294813,1.297605
68000,1.295440,1.295641
69000,1.297099,1.295223
70000,1.292099,1.293842
71000,1.292381,1.294610
72000,1.287627,1.292893
73000,1.290774,1.291992
74000,1.288758,1.291881
75000,1.290375,1.289626
76000,1.285248,1.289149
77000,1.286491,1.287448
78000,1.288324,1.287695
79000,1.286382,1.286793
80000,1.283684,1.285542
81000,1.275800,1.284322
82000,1.282241,1.285648
83000,1.282854,1.284074
84000,1.281414,1.282799
85000,1.282695,1.283561
86000,1.278009,1.282095
87000,1.279716,1.280552
88000,1.280531,1.279894
89000,1.275330,1.281624
90000,1.274941,1.279475
91000,1.276944,1.279770
92000,1.276722,1.278895
93000,1.277483,1.278086
94000,1.279429,1.277531
95000,1.275190,1.277809
96000,1.271783,1.278283
97000,1.283191,1.277275
98000,1.280092,1.278547
99000,1.274764,1.276987
