step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
200,0.498738,0.498643,0.497377,0.497293,0.497344,0.497168,0.495852,0.495819,0.499236,0.499137,0.499018,0.499052,0.498603,0.498007,0.495839,0.495809,0.499171,0.499179,0.498867,0.498792,0.498449,0.497985,0.495841,0.495814,0.499403,0.499294,0.499030,0.498902,0.498925,0.498667,0.495833,0.495808,0.499377,0.499154,0.498948,0.498691,0.498591,0.498375,0.495838,0.495808,0.499467,0.499076,0.498933,0.498563,0.498394,0.498282,0.495842,0.495812
400,0.498343,0.498360,0.490524,0.490184,0.491560,0.490108,0.484260,0.484238,0.497922,0.497897,0.498796,0.498981,0.498742,0.495801,0.484265,0.484244,0.497575,0.498456,0.498256,0.498321,0.498259,0.496177,0.484272,0.484252,0.497522,0.498593,0.497690,0.497852,0.498272,0.496351,0.484264,0.484247,0.496706,0.496395,0.495232,0.494885,0.494821,0.493681,0.484267,0.484247,0.495954,0.494912,0.493573,0.492682,0.492367,0.491929,0.484269,0.484249
600,0.504174,0.504302,0.485939,0.485458,0.491048,0.485959,0.466099,0.466035,0.495431,0.495481,0.501275,0.501964,0.506410,0.498828,0.466062,0.466011,0.495272,0.498626,0.499842,0.500530,0.502538,0.497109,0.466056,0.466010,0.493771,0.497216,0.498862,0.500977,0.503521,0.497443,0.466041,0.466002,0.493679,0.494905,0.492612,0.493483,0.494166,0.490946,0.466039,0.466000,0.491682,0.490582,0.488039,0.487118,0.486970,0.485818,0.466040,0.465998
800,0.507095,0.507431,0.483223,0.482478,0.491592,0.482111,0.442519,0.442330,0.493270,0.493235,0.503527,0.504368,0.518595,0.505436,0.442294,0.442120,0.490735,0.494515,0.501692,0.504302,0.512363,0.500136,0.442189,0.442023,0.488807,0.493402,0.499546,0.505144,0.513429,0.501136,0.442121,0.441977,0.492547,0.493764,0.491752,0.494259,0.496939,0.489336,0.442106,0.441978,0.488818,0.489321,0.481026,0.480623,0.481083,0.478546,0.442114,0.441977
1000,0.504898,0.505425,0.481469,0.480528,0.493437,0.477801,0.417982,0.417664,0.488893,0.488289,0.500871,0.502127,0.528652,0.511374,0.417748,0.417409,0.487462,0.489968,0.499544,0.503046,0.517579,0.499510,0.417296,0.416850,0.484612,0.488269,0.496480,0.503598,0.518626,0.500186,0.417159,0.416729,0.489104,0.489802,0.489849,0.493707,0.498749,0.485855,0.417075,0.416716,0.485541,0.485521,0.472979,0.473646,0.475647,0.471335,0.417115,0.416713
1200,0.496676,0.493663,0.481679,0.480624,0.496491,0.475107,0.396248,0.395859,0.486440,0.486346,0.500592,0.501876,0.534318,0.513215,0.395817,0.395268,0.481942,0.483646,0.500519,0.504246,0.522120,0.500335,0.395279,0.394377,0.478212,0.482258,0.496849,0.504868,0.519965,0.497440,0.395007,0.394145,0.484911,0.484410,0.490079,0.494729,0.499279,0.481461,0.395003,0.394241,0.482229,0.481646,0.469745,0.470431,0.471172,0.464317,0.395075,0.394253
1400,0.492163,0.489695,0.478447,0.477424,0.498976,0.474959,0.385783,0.384865,0.487470,0.486626,0.498752,0.499872,0.534519,0.511744,0.383263,0.381563,0.480333,0.481420,0.498514,0.502052,0.517097,0.494003,0.375290,0.374021,0.473632,0.477849,0.497196,0.505332,0.513593,0.491159,0.375059,0.373901,0.481098,0.479690,0.489143,0.494052,0.493681,0.474277,0.375447,0.374379,0.479621,0.478483,0.465476,0.466122,0.464341,0.456560,0.375750,0.374545
1600,0.493757,0.491077,0.478011,0.476989,0.499668,0.475187,0.374093,0.371759,0.487927,0.485587,0.498898,0.499868,0.533951,0.510158,0.364148,0.362195,0.479175,0.480168,0.496806,0.500262,0.519185,0.494233,0.356259,0.354895,0.474123,0.477779,0.495221,0.503396,0.509728,0.485120,0.356443,0.355037,0.479767,0.476684,0.484411,0.489561,0.485500,0.464790,0.356950,0.355639,0.475576,0.473458,0.460778,0.461788,0.457903,0.448803,0.357276,0.355844
1800,0.493718,0.491350,0.476858,0.475825,0.501926,0.474979,0.355369,0.352876,0.488075,0.484700,0.498141,0.499166,0.537432,0.508288,0.345805,0.344003,0.477717,0.478456,0.495200,0.498807,0.523888,0.493606,0.337824,0.336388,0.472870,0.476334,0.495967,0.504053,0.512567,0.482624,0.338538,0.336974,0.478654,0.475135,0.482442,0.488694,0.486116,0.460693,0.339213,0.337768,0.472882,0.470308,0.461120,0.461733,0.454231,0.442949,0.339623,0.338083
2000,0.490073,0.489072,0.476485,0.475507,0.505902,0.477008,0.340027,0.336952,0.488142,0.484514,0.498072,0.498691,0.538660,0.506710,0.330449,0.328685,0.476892,0.477579,0.495758,0.499438,0.525632,0.491049,0.322971,0.321157,0.473321,0.476115,0.495772,0.503709,0.515992,0.479720,0.323905,0.321806,0.479429,0.474579,0.480526,0.486566,0.487020,0.456174,0.323843,0.322039,0.470293,0.466693,0.458841,0.457823,0.449452,0.436591,0.324083,0.322215
2200,0.485236,0.485175,0.477562,0.476811,0.512384,0.477348,0.327532,0.323502,0.486836,0.481618,0.499606,0.499998,0.541170,0.506325,0.317980,0.316191,0.475507,0.475261,0.497716,0.501549,0.526626,0.488372,0.310953,0.308635,0.472825,0.474473,0.495506,0.503794,0.517807,0.475669,0.311975,0.309127,0.479678,0.474451,0.478730,0.485158,0.485848,0.451027,0.310675,0.308298,0.466789,0.464070,0.458496,0.457340,0.445257,0.430484,0.310763,0.308374
