step,L0.qk_joint.T_soft,L0.qk_joint.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_joint.T_soft,L1.qk_joint.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_joint.T_soft,L2.qk_joint.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_joint.T_soft,L3.qk_joint.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_joint.T_soft,L4.qk_joint.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_joint.T_soft,L5.qk_joint.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
2400,0.315465,0.309914,0.546491,0.550788,0.370968,0.358204,0.324725,0.322460,0.534546,0.410954,0.430409,0.435624,0.467131,0.453188,0.483873,0.468560,0.513421,0.510078,0.531978,0.530760,0.547444,0.524986,0.688082,0.669363,0.496014,0.496567,0.622841,0.596256,0.494115,0.431760,0.735949,0.647972,0.491496,0.493219,0.558355,0.407091,0.520139,0.455757,0.679208,0.578083,0.489249,0.490070,0.609408,0.546957,0.511819,0.448145,0.673160,0.586347
2600,0.308811,0.301516,0.543515,0.548034,0.363949,0.344848,0.313644,0.309497,0.552665,0.406147,0.424025,0.429293,0.464389,0.448375,0.478363,0.461799,0.510719,0.507190,0.531370,0.530132,0.547930,0.523841,0.697057,0.675778,0.495737,0.496258,0.633843,0.598049,0.491429,0.426050,0.754651,0.659860,0.489175,0.489960,0.550475,0.399475,0.527855,0.454691,0.691539,0.579597,0.491114,0.491609,0.621518,0.544912,0.517298,0.446441,0.683368,0.587590
2800,0.303861,0.294540,0.538442,0.543187,0.361659,0.333521,0.304084,0.297326,0.569928,0.401757,0.418234,0.423221,0.461227,0.443173,0.472799,0.455081,0.509443,0.505516,0.529993,0.528963,0.547863,0.522108,0.703583,0.681059,0.496492,0.496912,0.641364,0.597135,0.489569,0.423823,0.768817,0.671401,0.489192,0.489958,0.545408,0.393999,0.535064,0.453608,0.702896,0.581013,0.489360,0.490039,0.633911,0.540668,0.522560,0.444780,0.693287,0.588798
3000,0.300075,0.288885,0.536347,0.541307,0.364137,0.324365,0.297091,0.286699,0.588035,0.397775,0.412620,0.417213,0.458290,0.437657,0.466446,0.447658,0.508725,0.504522,0.528967,0.528064,0.547264,0.520163,0.710605,0.686206,0.496799,0.497247,0.652619,0.599169,0.490105,0.423549,0.786852,0.679517,0.491230,0.491661,0.553128,0.391705,0.542610,0.450830,0.713557,0.582272,0.488709,0.489511,0.645998,0.534780,0.532258,0.444299,0.702739,0.589912
3200,0.297778,0.284612,0.531483,0.536581,0.369102,0.316311,0.292242,0.277121,0.605508,0.394704,0.408059,0.412180,0.454701,0.431788,0.461385,0.441262,0.507831,0.503281,0.527971,0.527219,0.547217,0.518177,0.714995,0.690309,0.497949,0.498409,0.664522,0.601715,0.491495,0.423605,0.801927,0.683904,0.494554,0.494888,0.560225,0.389336,0.547804,0.445457,0.722926,0.583307,0.487142,0.487958,0.658476,0.528869,0.538192,0.442648,0.710546,0.590781
3400,0.295592,0.280508,0.525557,0.530788,0.377123,0.309915,0.289749,0.268803,0.625370,0.392394,0.403034,0.406726,0.452381,0.427305,0.456507,0.435199,0.507905,0.502760,0.527259,0.526587,0.547091,0.516695,0.721314,0.696806,0.498623,0.499109,0.675043,0.603276,0.492188,0.423601,0.815799,0.687946,0.495671,0.495904,0.567963,0.388017,0.552737,0.443076,0.732378,0.584220,0.487093,0.487895,0.670433,0.524771,0.544693,0.441559,0.718427,0.591507
3600,0.293124,0.276201,0.521873,0.527218,0.384553,0.304713,0.290071,0.261665,0.642284,0.389712,0.399482,0.402294,0.450627,0.422894,0.451693,0.429163,0.507362,0.501633,0.525759,0.525164,0.545379,0.514636,0.724841,0.700726,0.498242,0.498839,0.687407,0.605377,0.493037,0.423687,0.827044,0.690848,0.499853,0.500075,0.576480,0.387456,0.558276,0.440635,0.740349,0.584945,0.487519,0.488163,0.682946,0.521179,0.552119,0.441186,0.725164,0.592094
3800,0.293105,0.274308,0.516155,0.521622,0.392685,0.300420,0.291593,0.255228,0.659639,0.386960,0.395937,0.397438,0.448241,0.417902,0.447289,0.423688,0.506913,0.500606,0.524395,0.523871,0.544633,0.512864,0.728278,0.704864,0.497072,0.497727,0.697794,0.607113,0.494215,0.423967,0.836198,0.693389,0.499644,0.499869,0.584096,0.386699,0.562759,0.438831,0.747760,0.585811,0.486746,0.487419,0.696005,0.517969,0.558735,0.440601,0.731974,0.592870
4000,0.292400,0.271974,0.510198,0.515732,0.400668,0.296253,0.294418,0.250157,0.676550,0.384152,0.393364,0.393753,0.445848,0.413267,0.442867,0.418294,0.505797,0.499040,0.522702,0.522294,0.542583,0.510255,0.729769,0.706487,0.498396,0.499189,0.708812,0.609722,0.495682,0.424606,0.843187,0.695080,0.501946,0.502044,0.591545,0.385993,0.566803,0.437486,0.753765,0.586407,0.486907,0.487398,0.706180,0.514122,0.564103,0.440072,0.737460,0.593392
4200,0.291912,0.269925,0.505879,0.511494,0.408338,0.293455,0.298840,0.245780,0.692991,0.381624,0.390253,0.389475,0.444306,0.409335,0.438853,0.413370,0.505181,0.497878,0.520758,0.520420,0.540863,0.508014,0.731006,0.707928,0.499993,0.500823,0.718881,0.612044,0.497063,0.424917,0.849771,0.696714,0.504898,0.504573,0.599957,0.385375,0.570617,0.435898,0.759125,0.586952,0.487824,0.488086,0.715404,0.509563,0.568849,0.438474,0.742540,0.593906
4400,0.291132,0.267787,0.500474,0.506102,0.416361,0.290958,0.303925,0.242777,0.709655,0.379944,0.389035,0.386771,0.443444,0.406138,0.435222,0.408760,0.503495,0.495913,0.518568,0.518315,0.537867,0.505181,0.730425,0.706841,0.500051,0.500835,0.728345,0.614340,0.498681,0.425405,0.855786,0.698255,0.505835,0.505360,0.606641,0.384550,0.575195,0.434417,0.764156,0.587472,0.487666,0.487909,0.725336,0.506763,0.574588,0.438156,0.747369,0.594379
4600,0.290873,0.266196,0.495838,0.501489,0.423929,0.288131,0.309285,0.240155,0.725481,0.378580,0.387678,0.383957,0.442657,0.403069,0.431313,0.403974,0.502919,0.494862,0.516325,0.516215,0.534938,0.502202,0.729975,0.705753,0.500639,0.501442,0.738516,0.616288,0.499782,0.425680,0.860574,0.699350,0.507348,0.506775,0.613848,0.383964,0.579684,0.433153,0.768765,0.587837,0.487461,0.487625,0.733904,0.502817,0.578195,0.436459,0.751784,0.594710
4800,0.290671,0.264749,0.489969,0.495612,0.431138,0.285957,0.314644,0.238358,0.739194,0.376417,0.386679,0.381419,0.442006,0.399914,0.427730,0.399542,0.502905,0.494250,0.513787,0.513754,0.532208,0.499375,0.728763,0.703636,0.498863,0.499648,0.747357,0.618628,0.501400,0.426190,0.864652,0.700395,0.507063,0.506481,0.621065,0.383760,0.583437,0.431942,0.773004,0.588324,0.487642,0.487665,0.741061,0.500242,0.582580,0.436023,0.755834,0.595174
5000,0.290563,0.263593,0.486001,0.491726,0.437854,0.283918,0.320006,0.236943,0.752084,0.374822,0.385686,0.379051,0.441160,0.396940,0.424527,0.395564,0.502669,0.493443,0.510988,0.511053,0.528497,0.495651,0.726648,0.700297,0.499279,0.500135,0.754055,0.621237,0.502612,0.426431,0.867853,0.701155,0.508527,0.507917,0.627559,0.383252,0.586716,0.430553,0.776558,0.588675,0.487471,0.487355,0.748481,0.498213,0.585674,0.435603,0.759074,0.595495
5200,0.290238,0.262369,0.481778,0.487569,0.443822,0.281584,0.325033,0.236103,0.764829,0.373929,0.385307,0.377252,0.440873,0.394578,0.421728,0.392012,0.502600,0.492821,0.508339,0.508541,0.524413,0.491619,0.724157,0.696444,0.499783,0.500688,0.758877,0.622891,0.503703,0.426661,0.870853,0.701854,0.509033,0.508163,0.632758,0.382900,0.588606,0.429184,0.779739,0.588974,0.488342,0.488312,0.755089,0.496790,0.588500,0.435079,0.761738,0.595748
5400,0.290181,0.261411,0.478109,0.483922,0.449882,0.279950,0.330398,0.235328,0.777433,0.373211,0.385479,0.375923,0.440430,0.392301,0.419074,0.388649,0.502434,0.492189,0.506517,0.506766,0.521439,0.488470,0.722272,0.693121,0.500918,0.501650,0.764860,0.625491,0.504782,0.426834,0.873336,0.702464,0.509995,0.509018,0.638741,0.382236,0.590748,0.427775,0.782316,0.589228,0.488186,0.488113,0.760609,0.495536,0.590458,0.434297,0.763929,0.595958
5600,0.290341,0.260824,0.474828,0.480638,0.454812,0.278328,0.335011,0.234932,0.788459,0.372319,0.385449,0.374787,0.440058,0.390081,0.416884,0.385686,0.502088,0.491390,0.504432,0.504818,0.518781,0.485417,0.720072,0.689681,0.499629,0.500442,0.769135,0.627193,0.505727,0.426960,0.875371,0.702928,0.509711,0.508517,0.643344,0.381743,0.592502,0.426728,0.784497,0.589410,0.487412,0.487248,0.766406,0.494094,0.592424,0.433286,0.765924,0.596112
5800,0.290230,0.260029,0.472246,0.478103,0.459517,0.276831,0.339876,0.234734,0.798319,0.371649,0.385627,0.373674,0.439547,0.387880,0.414829,0.382845,0.502626,0.491418,0.503075,0.503530,0.516632,0.482643,0.718136,0.686453,0.499898,0.500859,0.773687,0.629229,0.506547,0.426876,0.877219,0.703322,0.510690,0.509291,0.647624,0.380949,0.593981,0.425266,0.786462,0.589567,0.487303,0.487139,0.771759,0.492411,0.593490,0.432611,0.767578,0.596237
6000,0.290222,0.259430,0.469335,0.475225,0.463946,0.275553,0.343898,0.234606,0.806557,0.370547,0.385968,0.372942,0.439343,0.386002,0.413028,0.380441,0.502312,0.490716,0.501528,0.502035,0.514830,0.480380,0.716207,0.683313,0.499694,0.500629,0.777010,0.630951,0.507329,0.426933,0.878641,0.703629,0.511791,0.510188,0.651912,0.380974,0.595791,0.424721,0.787998,0.589673,0.487508,0.487347,0.776236,0.491152,0.594625,0.431626,0.768928,0.596321
6200,0.289924,0.258601,0.467007,0.472922,0.467546,0.274362,0.347988,0.234857,0.814286,0.370117,0.386198,0.372154,0.439280,0.384354,0.411125,0.377937,0.502419,0.490380,0.500288,0.500907,0.513233,0.478219,0.714167,0.680311,0.501029,0.501697,0.779353,0.631675,0.507718,0.426786,0.879880,0.703855,0.512906,0.511172,0.654897,0.380157,0.596907,0.423556,0.789337,0.589696,0.487583,0.487336,0.779728,0.489963,0.595782,0.430643,0.770022,0.596322
6400,0.289823,0.258046,0.464826,0.470760,0.470445,0.273099,0.351463,0.234990,0.821648,0.369234,0.386750,0.371694,0.439173,0.383038,0.409739,0.375929,0.502823,0.490434,0.499445,0.500118,0.512734,0.476855,0.712516,0.677759,0.500709,0.501422,0.782366,0.633027,0.508126,0.426723,0.880791,0.704057,0.513113,0.511343,0.657173,0.379070,0.597247,0.422026,0.790476,0.589824,0.487956,0.487663,0.782906,0.488650,0.596273,0.429428,0.770987,0.596428
6600,0.289777,0.257600,0.462814,0.468761,0.473501,0.272031,0.354549,0.235053,0.828037,0.368246,0.387237,0.371180,0.438986,0.381744,0.408289,0.374040,0.502811,0.490106,0.498530,0.499264,0.511679,0.475313,0.711053,0.675507,0.500146,0.500767,0.784568,0.633826,0.508459,0.426537,0.881672,0.704312,0.512591,0.510791,0.659491,0.378462,0.597809,0.421207,0.791494,0.589960,0.487696,0.487307,0.785005,0.487860,0.596681,0.428695,0.771814,0.596543
6800,0.289864,0.257319,0.461614,0.467596,0.476430,0.271032,0.357409,0.235344,0.833694,0.367966,0.387637,0.370749,0.438859,0.380553,0.407048,0.372406,0.502634,0.489686,0.497972,0.498744,0.511034,0.474097,0.709513,0.673281,0.500087,0.500691,0.786592,0.634788,0.508833,0.426604,0.882266,0.704433,0.513219,0.511375,0.661613,0.377858,0.598268,0.420195,0.792195,0.589990,0.487803,0.487366,0.787139,0.487371,0.597321,0.428043,0.772394,0.596562
7000,0.289691,0.256854,0.460185,0.466174,0.478703,0.270187,0.360039,0.235691,0.839214,0.367831,0.388100,0.370424,0.438749,0.379406,0.405789,0.370656,0.502681,0.489396,0.497261,0.498072,0.510129,0.472800,0.707840,0.671041,0.500174,0.500703,0.788112,0.635382,0.508913,0.426331,0.882776,0.704504,0.513625,0.511703,0.663088,0.377097,0.598322,0.419021,0.792866,0.590011,0.487610,0.487114,0.788880,0.486318,0.597350,0.427057,0.772903,0.596567
7200,0.289585,0.256479,0.458870,0.464860,0.480725,0.269424,0.362460,0.236021,0.843579,0.367274,0.388419,0.370056,0.438516,0.378371,0.404667,0.369094,0.502822,0.489235,0.496735,0.497569,0.509449,0.471742,0.706382,0.669020,0.500304,0.500731,0.788993,0.635741,0.509127,0.426133,0.883193,0.704526,0.513841,0.511805,0.664142,0.376296,0.597940,0.417695,0.793373,0.589971,0.487432,0.486879,0.789925,0.485477,0.597347,0.426132,0.773268,0.596516
7400,0.289546,0.256172,0.457708,0.463709,0.482515,0.268654,0.364624,0.236333,0.847529,0.366609,0.388949,0.369934,0.438523,0.377553,0.403710,0.367691,0.502832,0.489000,0.496003,0.496888,0.509022,0.470878,0.704918,0.667035,0.500541,0.500937,0.790002,0.636091,0.509307,0.426010,0.883524,0.704579,0.513904,0.511832,0.665221,0.375549,0.597927,0.416754,0.793830,0.589989,0.487539,0.486981,0.790830,0.484675,0.597304,0.425354,0.773630,0.596525
7600,0.289429,0.255855,0.456782,0.462793,0.484170,0.267969,0.366661,0.236619,0.851496,0.366314,0.389337,0.369715,0.438369,0.376705,0.402712,0.366333,0.502745,0.488658,0.495453,0.496315,0.508362,0.469857,0.703282,0.664946,0.500889,0.501213,0.791222,0.636647,0.509389,0.425853,0.883786,0.704607,0.514151,0.512042,0.665838,0.374908,0.597722,0.415812,0.794201,0.589994,0.487365,0.486770,0.791644,0.483989,0.597202,0.424509,0.773923,0.596520
7800,0.289257,0.255472,0.455823,0.461850,0.485760,0.267356,0.368556,0.236862,0.854624,0.365609,0.389808,0.369621,0.438332,0.376037,0.401963,0.365189,0.502800,0.488484,0.495142,0.496019,0.507885,0.469033,0.702181,0.663302,0.501051,0.501296,0.792293,0.636996,0.509551,0.425738,0.884034,0.704616,0.514323,0.512172,0.666468,0.374451,0.597727,0.414851,0.794540,0.589983,0.487510,0.486881,0.792235,0.483300,0.596953,0.423745,0.774172,0.596503
8000,0.289133,0.255170,0.454840,0.460865,0.487182,0.266708,0.370403,0.237140,0.857800,0.365053,0.390171,0.369414,0.438100,0.375193,0.401211,0.364050,0.502838,0.488285,0.494674,0.495602,0.507515,0.468348,0.700931,0.661632,0.501010,0.501146,0.792382,0.636830,0.509554,0.425548,0.884227,0.704620,0.514361,0.512147,0.667196,0.373857,0.597569,0.414025,0.794816,0.589969,0.487174,0.486473,0.792750,0.482582,0.596821,0.422916,0.774398,0.596484
