step,train_loss,val_bpb
200,8.859002,2.398558
400,7.373652,2.120290
600,6.825867,2.035135
800,6.615247,2.001036
1000,6.464606,1.971974
1200,6.328135,1.910030
1400,6.218070,1.884613
1600,6.108611,1.858014
1800,6.052136,1.846046
2000,5.987441,1.821413
2200,5.919833,1.808189
2400,5.891249,1.797227
2600,5.851584,1.782586
2800,5.806540,1.773523
3000,5.768017,1.765123
3200,5.740210,1.751973
3400,5.694285,1.742001
3600,5.693172,1.743964
3800,5.658404,1.733664
4000,5.614633,1.723984
4200,5.614930,1.720338
4400,5.607062,1.712003
4600,5.578229,1.706957
4800,5.577320,1.701695
5000,5.545155,1.694798
5200,5.512533,1.688635
5400,5.485293,1.685598
5600,5.504553,1.679955
5800,5.475372,1.677713
6000,5.468759,1.673591
6200,5.452089,1.670983
6400,5.436659,1.666537
6600,5.431695,1.662188
6800,5.419539,1.661154
7000,5.419662,1.658645
7200,5.413062,1.657651
7400,5.411005,1.655192
7600,5.392115,1.652195
7800,5.397259,1.651411
8000,5.383607,1.650894
