step,train_loss,val_bpb
200,8.543894,2.278720
400,7.119488,2.065927
600,6.608517,1.974889
800,6.309329,1.907918
1000,6.104549,1.849653
1200,5.925957,1.804953
1400,5.795796,1.767230
1600,5.680200,1.734249
1800,5.587088,1.714565
2000,5.488833,1.689683
2200,5.443854,1.671410
2400,5.388294,1.652377
2600,5.315407,1.637679
2800,5.275553,1.623853
3000,5.231587,1.609289
3200,5.183182,1.596640
3400,5.142118,1.587292
3600,5.112153,1.578032
3800,5.075370,1.566617
4000,5.051780,1.559393
4200,5.018966,1.550932
4400,5.002189,1.543972
4600,4.972723,1.536406
4800,4.976439,1.529764
5000,4.924282,1.521313
5200,4.909217,1.517422
5400,4.888068,1.512040
5600,4.856685,1.508249
5800,4.850396,1.501534
6000,4.836426,1.497573
6200,4.817513,1.494057
6400,4.812887,1.491447
6600,4.790762,1.487045
6800,4.788356,1.484592
7000,4.790606,1.482457
7200,4.775995,1.480297
7400,4.752751,1.478491
7600,4.742005,1.477067
7800,4.740712,1.474996
8000,4.746650,1.473622
