step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497797,0.497862,0.499424,0.499447,0.500020,0.500027,0.496776,0.496720,0.498810,0.498476,0.499588,0.499614,0.500040,0.500046,0.497305,0.497105,0.498718,0.498389,0.499321,0.499299,0.500366,0.500371,0.498345,0.497775,0.499231,0.498859,0.499303,0.499261,0.499976,0.499977,0.499367,0.498722,0.498409,0.498221,0.499075,0.499067,0.499953,0.499950,0.500602,0.500206,0.498972,0.498739,0.498705,0.498727,0.499943,0.499931,0.501513,0.501225
400,0.494494,0.494914,0.498377,0.498506,0.502647,0.502706,0.486626,0.486242,0.500648,0.498352,0.498733,0.498634,0.501997,0.502043,0.493400,0.490321,0.502859,0.500077,0.497551,0.497390,0.503462,0.503445,0.499849,0.497140,0.502065,0.500160,0.495918,0.495930,0.501474,0.501434,0.506652,0.505310,0.497558,0.497152,0.496962,0.497005,0.501727,0.501670,0.508405,0.507642,0.499166,0.498678,0.497248,0.497323,0.500695,0.500684,0.507296,0.506854
600,0.488711,0.490402,0.495358,0.496063,0.508267,0.508431,0.474182,0.471849,0.510202,0.502293,0.496355,0.495356,0.505929,0.506086,0.493258,0.486943,0.508236,0.501362,0.493020,0.492641,0.508074,0.508113,0.509396,0.505366,0.504803,0.501448,0.490135,0.489959,0.500054,0.499738,0.512449,0.510177,0.496648,0.495742,0.493775,0.493859,0.504662,0.504479,0.512197,0.511014,0.498758,0.498169,0.494278,0.494410,0.501841,0.501732,0.509364,0.508915
800,0.483681,0.487958,0.492871,0.495286,0.522246,0.522537,0.462440,0.454139,0.529621,0.514090,0.497033,0.491471,0.511667,0.512049,0.499590,0.489319,0.514778,0.503035,0.485784,0.484915,0.515160,0.515047,0.516973,0.510623,0.508513,0.503014,0.480091,0.479542,0.490121,0.488787,0.511339,0.506694,0.494750,0.492605,0.486342,0.486481,0.508478,0.507693,0.514468,0.511998,0.497883,0.496816,0.489293,0.489263,0.504330,0.503704,0.512330,0.511555
1000,0.477714,0.485408,0.486992,0.491195,0.535810,0.535544,0.460558,0.440274,0.547836,0.523288,0.501523,0.489277,0.518862,0.519602,0.507926,0.492261,0.522157,0.504637,0.475339,0.473516,0.521390,0.520804,0.525226,0.514832,0.513385,0.504779,0.466780,0.465560,0.474288,0.471837,0.508694,0.497841,0.494549,0.489148,0.476803,0.476922,0.508386,0.506622,0.518717,0.510999,0.494544,0.492050,0.481828,0.481888,0.508540,0.506824,0.516850,0.514222
1200,0.470055,0.480059,0.477752,0.483269,0.543499,0.542003,0.469158,0.435082,0.558575,0.525823,0.502461,0.485037,0.523530,0.524348,0.517048,0.496092,0.527724,0.505186,0.464133,0.461163,0.525584,0.523771,0.533284,0.517777,0.517957,0.504645,0.453540,0.451671,0.457174,0.453677,0.510520,0.490028,0.494855,0.485212,0.465952,0.466191,0.503809,0.500875,0.525313,0.508196,0.494009,0.488072,0.473293,0.473064,0.508681,0.505638,0.521059,0.514587
1400,0.464609,0.475856,0.468098,0.474242,0.550842,0.547039,0.479734,0.433986,0.564134,0.524800,0.503591,0.481204,0.529914,0.530300,0.525023,0.499165,0.530018,0.502378,0.453649,0.449555,0.525956,0.522768,0.539995,0.519577,0.522445,0.503930,0.441253,0.437762,0.440473,0.435450,0.515958,0.484707,0.496087,0.480986,0.455245,0.455444,0.497474,0.492749,0.533002,0.505375,0.495349,0.484745,0.463697,0.462916,0.506664,0.502187,0.525987,0.514286
1600,0.459476,0.471434,0.460207,0.466559,0.556866,0.550924,0.490776,0.433190,0.566972,0.521729,0.501998,0.475699,0.534851,0.534747,0.533683,0.502463,0.531712,0.498752,0.442283,0.436702,0.524879,0.519688,0.545970,0.520599,0.525151,0.501771,0.431922,0.426032,0.428558,0.420344,0.524972,0.482194,0.499040,0.478460,0.445907,0.445910,0.490033,0.483484,0.542841,0.504097,0.496401,0.480916,0.453804,0.451909,0.502228,0.496198,0.531963,0.513647
1800,0.455649,0.467422,0.453383,0.459207,0.564581,0.556350,0.501175,0.432337,0.569335,0.518375,0.501376,0.470815,0.539104,0.538218,0.539940,0.503967,0.533988,0.496292,0.433938,0.426598,0.525889,0.518117,0.552351,0.522262,0.526750,0.499034,0.423370,0.414665,0.420112,0.407699,0.532960,0.479900,0.502404,0.475592,0.435990,0.435522,0.482614,0.474080,0.553038,0.503072,0.500090,0.478447,0.445470,0.442479,0.496703,0.489063,0.536693,0.512061
