step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498838,0.498854,0.499665,0.499662,0.499709,0.499679,0.499159,0.498969,0.499808,0.499345,0.499091,0.499084,0.499633,0.499610,0.500437,0.499271,0.500155,0.499282,0.499084,0.499056,0.499685,0.499670,0.500858,0.500116,0.500194,0.499364,0.499219,0.499199,0.499894,0.499881,0.500983,0.500623,0.500380,0.499617,0.499404,0.499373,0.499922,0.499916,0.501062,0.500806,0.500192,0.499564,0.499300,0.499256,0.499927,0.499918,0.501128,0.500898
400,0.496705,0.496946,0.497948,0.497950,0.496642,0.496454,0.498873,0.495973,0.501568,0.497907,0.496274,0.496052,0.497463,0.497287,0.503728,0.499539,0.502780,0.497781,0.495731,0.495612,0.497382,0.497235,0.504218,0.502550,0.501706,0.498073,0.496135,0.496112,0.498015,0.497861,0.504414,0.503502,0.502843,0.499657,0.497196,0.497016,0.498740,0.498633,0.504438,0.503604,0.501378,0.498844,0.496839,0.496785,0.498682,0.498524,0.504551,0.503789
600,0.493914,0.494750,0.493200,0.493249,0.490764,0.490527,0.501469,0.493251,0.505799,0.496227,0.491987,0.491210,0.494377,0.494029,0.507167,0.498957,0.503469,0.493814,0.491715,0.491150,0.493466,0.493179,0.507485,0.502669,0.499583,0.494447,0.491624,0.491451,0.493981,0.493683,0.508102,0.503844,0.500666,0.495751,0.493334,0.493290,0.495601,0.495307,0.507205,0.503054,0.499607,0.495906,0.492660,0.492495,0.496216,0.495697,0.507651,0.504229
800,0.489429,0.491209,0.485375,0.485497,0.482395,0.482122,0.506373,0.492498,0.510941,0.493544,0.486020,0.484458,0.487635,0.487145,0.511460,0.498404,0.503900,0.488304,0.486789,0.485468,0.486060,0.485633,0.511022,0.501451,0.497643,0.488907,0.484805,0.484177,0.486451,0.486082,0.511371,0.501288,0.499490,0.490886,0.487030,0.487221,0.489750,0.489238,0.510172,0.499842,0.498482,0.491772,0.486747,0.486422,0.492262,0.491241,0.511491,0.502197
1000,0.483313,0.486242,0.475600,0.475802,0.471795,0.471478,0.512767,0.493360,0.517392,0.489835,0.478102,0.475641,0.477960,0.477320,0.516159,0.497323,0.506869,0.481549,0.480570,0.478052,0.476207,0.475629,0.514170,0.498909,0.499286,0.481685,0.476373,0.474798,0.476409,0.475970,0.513713,0.497167,0.501515,0.485426,0.478448,0.478931,0.481706,0.480989,0.513372,0.495393,0.499982,0.487840,0.478730,0.478146,0.485932,0.484386,0.516216,0.498011
1200,0.475865,0.479921,0.464044,0.464350,0.459278,0.458873,0.521087,0.495677,0.525183,0.485214,0.468923,0.465039,0.465836,0.464972,0.521494,0.496098,0.513545,0.474254,0.473017,0.468725,0.464222,0.463460,0.517485,0.495851,0.506522,0.473129,0.466562,0.463406,0.464229,0.463697,0.516262,0.492508,0.506060,0.479740,0.468158,0.468522,0.471793,0.470785,0.516977,0.490140,0.503095,0.483749,0.468558,0.467606,0.477895,0.475764,0.521036,0.492575
1400,0.467084,0.472489,0.450497,0.450865,0.445093,0.444532,0.530995,0.498838,0.535099,0.479560,0.460695,0.453720,0.452352,0.451003,0.527498,0.494746,0.524958,0.466282,0.465261,0.458230,0.450409,0.449362,0.521464,0.492196,0.518271,0.465030,0.456023,0.450624,0.450636,0.449912,0.519290,0.487287,0.514271,0.473848,0.456881,0.456639,0.459978,0.458529,0.521168,0.483819,0.508709,0.480230,0.456492,0.455316,0.467780,0.465083,0.526451,0.486029
1600,0.457093,0.463736,0.435532,0.435888,0.429587,0.428711,0.541498,0.502073,0.546327,0.473641,0.455681,0.442448,0.438383,0.435745,0.533441,0.493110,0.539397,0.457493,0.458497,0.447084,0.435361,0.433763,0.525752,0.488546,0.533092,0.456784,0.445878,0.436925,0.436195,0.435025,0.522114,0.482137,0.526731,0.467980,0.446557,0.444498,0.446529,0.444371,0.525224,0.477790,0.516882,0.476999,0.443006,0.441609,0.456548,0.453104,0.531376,0.479745
1800,0.445787,0.453175,0.419790,0.420045,0.413759,0.411960,0.553394,0.505405,0.558851,0.466455,0.456833,0.431763,0.428324,0.420060,0.540310,0.491127,0.556562,0.448342,0.454997,0.435831,0.420362,0.417179,0.530649,0.484017,0.551494,0.447532,0.436725,0.422841,0.420737,0.418777,0.525775,0.476204,0.542160,0.461851,0.437893,0.431525,0.432019,0.428740,0.529908,0.470670,0.526206,0.473744,0.429133,0.426864,0.444455,0.440064,0.536695,0.472681
2000,0.434669,0.442474,0.403633,0.403407,0.399082,0.394377,0.563955,0.507460,0.573249,0.459066,0.465324,0.423551,0.433890,0.405284,0.546041,0.488645,0.575250,0.438784,0.455749,0.426332,0.408275,0.399898,0.534662,0.479079,0.573341,0.438150,0.431349,0.409555,0.407545,0.403261,0.528572,0.470608,0.559848,0.454393,0.434377,0.419507,0.418498,0.412872,0.534026,0.464309,0.536262,0.470607,0.415151,0.411321,0.432070,0.426327,0.541323,0.466009
2200,0.423516,0.430760,0.388567,0.386817,0.398649,0.377269,0.574987,0.509326,0.588694,0.451185,0.479276,0.417716,0.452810,0.392980,0.552185,0.485592,0.597642,0.427238,0.461702,0.417144,0.409033,0.382601,0.539234,0.473224,0.598104,0.428145,0.430686,0.397269,0.397150,0.387727,0.531539,0.464615,0.579947,0.447189,0.437374,0.408921,0.405740,0.395739,0.538470,0.457059,0.548135,0.467167,0.402660,0.395698,0.419259,0.411653,0.545962,0.458750
2400,0.413856,0.419698,0.376316,0.370862,0.416527,0.363353,0.587408,0.510719,0.606060,0.442113,0.498220,0.414428,0.477785,0.387341,0.558560,0.481774,0.622866,0.414276,0.472412,0.409716,0.425112,0.368531,0.543947,0.466019,0.625363,0.417819,0.435808,0.386848,0.392543,0.372996,0.534443,0.458015,0.602986,0.438566,0.444738,0.399384,0.398002,0.378962,0.543340,0.449177,0.561463,0.463117,0.392210,0.380268,0.405679,0.395468,0.550719,0.451091
2600,0.404241,0.407705,0.371194,0.357970,0.439958,0.357722,0.602428,0.512770,0.622104,0.432199,0.522154,0.412140,0.505624,0.389854,0.566630,0.477247,0.652660,0.399881,0.487460,0.402216,0.447304,0.358016,0.549848,0.456651,0.655727,0.405501,0.448491,0.377830,0.397328,0.359303,0.538088,0.449947,0.625787,0.429251,0.459160,0.392175,0.401554,0.364776,0.549449,0.439544,0.576611,0.458067,0.386834,0.366598,0.393222,0.379193,0.556450,0.441982
2800,0.396150,0.396403,0.371893,0.347444,0.465725,0.357613,0.620850,0.513427,0.637783,0.421993,0.547612,0.409706,0.535741,0.397050,0.577136,0.469918,0.683152,0.384731,0.505128,0.394890,0.471606,0.351222,0.557916,0.442991,0.686655,0.392322,0.466040,0.372413,0.412498,0.347866,0.543251,0.439509,0.646429,0.419845,0.475639,0.385445,0.412481,0.352434,0.557210,0.427205,0.596725,0.450321,0.389169,0.355277,0.383350,0.363523,0.563496,0.430445
3000,0.389387,0.386158,0.375848,0.339498,0.492740,0.359706,0.638056,0.511784,0.652916,0.412535,0.574560,0.405059,0.567093,0.402714,0.586471,0.460604,0.713843,0.370079,0.523408,0.386846,0.498379,0.347689,0.565346,0.428148,0.715678,0.378835,0.484444,0.368049,0.431604,0.338738,0.547130,0.427465,0.665963,0.408682,0.493833,0.379005,0.430636,0.342177,0.564873,0.414071,0.615969,0.441502,0.397164,0.346993,0.377772,0.348472,0.571461,0.418702
3200,0.383967,0.376220,0.382932,0.331554,0.521830,0.361717,0.655752,0.507815,0.666423,0.402760,0.602801,0.398528,0.600377,0.408066,0.595981,0.449194,0.748168,0.356464,0.542220,0.378800,0.526928,0.346252,0.574122,0.411984,0.746987,0.365497,0.505880,0.363635,0.454191,0.331961,0.551861,0.414110,0.683852,0.396873,0.513143,0.373427,0.450758,0.335963,0.574447,0.399550,0.634982,0.432994,0.408646,0.341813,0.377228,0.334359,0.580692,0.405708
3400,0.380099,0.367733,0.391668,0.325729,0.552053,0.362928,0.670374,0.502566,0.679801,0.393216,0.631969,0.390816,0.635725,0.412208,0.604137,0.438003,0.783699,0.344007,0.562241,0.369684,0.557158,0.345316,0.583049,0.396498,0.779693,0.351413,0.527067,0.358517,0.478222,0.327425,0.556641,0.401955,0.701183,0.386146,0.533300,0.367327,0.473625,0.329591,0.583299,0.386286,0.652487,0.423753,0.423814,0.338354,0.382099,0.322858,0.588919,0.393957
3600,0.377384,0.359865,0.401931,0.320545,0.584309,0.362592,0.685779,0.495494,0.691423,0.384840,0.661381,0.381224,0.673132,0.413890,0.613203,0.424593,0.820205,0.332650,0.583685,0.360021,0.588748,0.344356,0.594815,0.380956,0.812741,0.338779,0.550515,0.352723,0.503865,0.323574,0.562499,0.388975,0.716935,0.376018,0.553415,0.359687,0.497355,0.325941,0.594226,0.372262,0.673387,0.413166,0.439187,0.336479,0.391908,0.312641,0.599177,0.381790
3800,0.375872,0.352660,0.412057,0.315632,0.617754,0.362117,0.700204,0.488037,0.702820,0.375857,0.691891,0.371218,0.712281,0.413205,0.621349,0.410967,0.856703,0.322110,0.604746,0.350838,0.622421,0.344603,0.609179,0.366573,0.846250,0.326234,0.573698,0.346067,0.531174,0.320645,0.570591,0.376926,0.730239,0.366101,0.573376,0.351705,0.521798,0.321535,0.607030,0.359036,0.691396,0.404201,0.456644,0.334503,0.403831,0.304172,0.609930,0.370371
4000,0.375536,0.346794,0.423780,0.311093,0.653558,0.360838,0.713202,0.478277,0.716593,0.367118,0.723416,0.360053,0.753704,0.412157,0.630822,0.397169,0.891967,0.311885,0.625975,0.341130,0.657828,0.343896,0.625459,0.353140,0.879776,0.314348,0.596042,0.338604,0.560262,0.317785,0.580121,0.365139,0.746334,0.356805,0.593261,0.343709,0.548565,0.316994,0.622249,0.346242,0.709281,0.395168,0.473592,0.331967,0.419866,0.297096,0.622406,0.358882
4200,0.375014,0.340261,0.436638,0.306753,0.691343,0.358447,0.728085,0.466726,0.728935,0.358509,0.753816,0.350152,0.797144,0.410343,0.642528,0.382919,0.929289,0.302542,0.648938,0.330689,0.695080,0.342064,0.644219,0.339113,0.914071,0.303069,0.618947,0.330440,0.591082,0.315069,0.593619,0.352316,0.761647,0.346035,0.613948,0.335279,0.577201,0.313160,0.640994,0.332977,0.726599,0.385352,0.490793,0.329107,0.438216,0.290859,0.638165,0.346981
4400,0.376191,0.335060,0.449606,0.302242,0.730585,0.354162,0.740920,0.455315,0.741180,0.351421,0.785929,0.338473,0.842622,0.406340,0.653022,0.368463,0.963367,0.293951,0.673480,0.320232,0.733718,0.341250,0.663676,0.326021,0.947329,0.292706,0.644922,0.320689,0.623235,0.312674,0.608093,0.340497,0.777531,0.335553,0.633563,0.325892,0.607797,0.308707,0.661185,0.320665,0.742350,0.374832,0.508445,0.325579,0.457010,0.285905,0.654104,0.336125
4600,0.378046,0.330255,0.462953,0.297520,0.771802,0.349484,0.752914,0.443937,0.753472,0.343649,0.817183,0.327741,0.890453,0.402089,0.663372,0.355322,0.999177,0.285585,0.697142,0.310023,0.774693,0.338714,0.684098,0.313800,0.981846,0.282598,0.670509,0.311578,0.657372,0.310487,0.622320,0.330860,0.791951,0.326518,0.652729,0.317526,0.637936,0.303919,0.680281,0.310017,0.757088,0.366512,0.524431,0.322093,0.476955,0.281365,0.671138,0.326585
4800,0.379648,0.324701,0.477234,0.292150,0.815220,0.344533,0.762838,0.431357,0.765788,0.336371,0.848891,0.316587,0.940768,0.396228,0.677047,0.342017,1.036146,0.277377,0.722483,0.299460,0.817211,0.335299,0.707459,0.301523,1.015777,0.272799,0.695593,0.302528,0.693421,0.307572,0.639622,0.320297,0.804692,0.318194,0.673828,0.309009,0.671218,0.300425,0.703404,0.299412,0.772139,0.357466,0.539425,0.318348,0.497867,0.276466,0.690806,0.316469
5000,0.382492,0.320352,0.491668,0.287296,0.860567,0.338455,0.773230,0.419588,0.778828,0.330114,0.881873,0.306733,0.993630,0.390895,0.690648,0.329949,1.070352,0.269900,0.749446,0.289317,0.861369,0.332122,0.729206,0.290696,1.049013,0.264434,0.721178,0.293487,0.730773,0.304726,0.656552,0.310823,0.820980,0.310864,0.694170,0.299565,0.705112,0.296633,0.726686,0.289455,0.787180,0.349091,0.553544,0.313941,0.520258,0.272354,0.710510,0.307204
5200,0.384861,0.315784,0.506307,0.282975,0.908580,0.333182,0.784139,0.407584,0.791943,0.323442,0.913730,0.297186,1.048136,0.385440,0.707130,0.317779,1.104716,0.262781,0.774889,0.280272,0.906974,0.328133,0.751332,0.280403,1.082503,0.255588,0.745635,0.285232,0.769717,0.301441,0.674452,0.301617,0.835113,0.302199,0.712627,0.291099,0.741277,0.290860,0.749936,0.280466,0.801875,0.340796,0.568933,0.308854,0.543842,0.268897,0.731358,0.298707
5400,0.389031,0.312263,0.521333,0.278093,0.958672,0.327096,0.795904,0.395447,0.803691,0.317229,0.947387,0.287951,1.105250,0.379633,0.725840,0.306444,1.138721,0.256100,0.802518,0.270803,0.953552,0.323524,0.777302,0.270323,1.118550,0.247879,0.770629,0.277176,0.809729,0.298456,0.692456,0.292988,0.851674,0.295017,0.734350,0.282524,0.777817,0.285982,0.774380,0.271389,0.817072,0.333033,0.583946,0.304277,0.566653,0.264638,0.753268,0.290453
5600,0.392307,0.308040,0.536809,0.273742,1.011481,0.321079,0.808821,0.383137,0.816047,0.311357,0.977328,0.279234,1.164891,0.372731,0.745035,0.295198,1.170392,0.249614,0.830728,0.261677,1.003306,0.318832,0.802962,0.260637,1.153293,0.239994,0.794338,0.269601,0.852374,0.294672,0.714296,0.284197,0.868060,0.288126,0.756069,0.275458,0.817311,0.282513,0.803368,0.262673,0.831352,0.325666,0.598376,0.298949,0.591788,0.260990,0.776704,0.282406
