step,train_loss,val_bpb
200,8.734622,2.305290
400,7.142892,2.048550
600,6.509117,1.937138
800,6.191732,1.873691
1000,6.002970,1.823082
1200,5.842483,1.782137
1400,5.725081,1.748824
1600,5.623487,1.724472
1800,5.543992,1.705269
2000,5.459282,1.686150
2200,5.426969,1.670616
2400,5.381729,1.655746
2600,5.316778,1.641415
2800,5.283260,1.629380
3000,5.245210,1.617299
3200,5.201743,1.605726
3400,5.164760,1.597381
3600,5.137619,1.589358
3800,5.104040,1.578102
4000,5.081286,1.572220
4200,5.050658,1.563603
4400,5.035302,1.556768
4600,5.006986,1.549323
4800,5.012048,1.543980
5000,4.962711,1.537004
5200,4.949306,1.532233
5400,4.929036,1.527629
5600,4.899174,1.523502
5800,4.894537,1.518221
6000,4.879996,1.514124
6200,4.863978,1.511514
6400,4.859205,1.508749
6600,4.838327,1.505873
6800,4.835601,1.502996
7000,4.840194,1.501074
7200,4.826900,1.498552
7400,4.803220,1.497201
7600,4.793388,1.496018
7800,4.793872,1.493321
8000,4.800208,1.492755
