step,train_loss,val_bpb
500,6.947632,1.992361
1000,5.895261,1.762854
1500,5.383452,1.620432
2000,5.025395,1.521247
2500,4.773368,1.446772
3000,4.569206,1.388872
3500,4.426987,1.349421
4000,4.341356,1.322130
4500,4.261963,1.301318
5000,4.209871,1.284419
5500,4.169687,1.268909
6000,4.109801,1.254748
6500,4.076204,1.244840
7000,4.031274,1.235245
7500,4.001653,1.226700
8000,3.965420,1.219251
8500,3.935986,1.211644
9000,3.926811,1.206354
9500,3.888212,1.199895
10000,3.872174,1.194777
10500,3.881029,1.189672
11000,3.824539,1.185495
11500,3.813908,1.181218
12000,3.807288,1.177816
12500,3.785417,1.174631
13000,3.770444,1.171694
13500,3.766987,1.169122
14000,3.747417,1.166807
14500,3.731686,1.165188
15000,3.737283,1.163646
15500,3.727146,1.162401
16000,3.722523,1.161798
