step,train_loss,qreg_loss,lambda,val_loss,val_loss_snapped
0,6.443557,0.362926,0.000000,6.406383,
1000,2.246012,0.402531,0.000000,2.135376,
2000,1.817089,0.435857,0.000000,1.806734,
3000,1.733639,0.453761,0.000000,1.726410,
4000,1.693880,0.466267,0.000000,1.691429,
5000,1.672496,0.475122,0.000000,1.672804,
6000,1.657432,0.482230,0.000000,1.652102,
7000,1.642882,0.487911,0.000000,1.639835,
8000,1.630473,0.492481,0.000000,1.629733,
9000,1.624326,0.495498,0.000000,1.625156,
10000,1.616657,0.497408,0.000000,1.620591,
11000,1.608528,0.498655,0.000000,1.611806,
12000,1.601275,0.499182,0.000000,1.601927,
13000,1.594145,0.499461,0.000000,1.600186,
14000,1.585757,0.499662,0.000000,1.584742,
15000,1.575135,0.499782,0.000000,1.581191,
16000,1.571653,0.499825,0.000000,1.573496,
17000,1.568770,0.499932,0.000000,1.569270,
18000,1.569772,0.499950,0.000000,1.567649,
19000,1.564889,0.499938,0.000000,1.565132,
20000,1.556821,0.499993,0.000000,1.558800,
21000,1.554713,0.499960,0.000000,1.555308,
22000,1.548826,0.499904,0.000000,1.552959,
23000,1.552324,0.499896,0.000000,1.550968,
24000,1.550527,0.499939,0.000000,1.549661,
25000,1.544713,0.499920,0.000000,1.546000,
26000,1.544471,0.499913,0.000000,1.540245,
27000,1.541022,0.499953,0.000000,1.540534,
28000,1.536928,0.499918,0.000000,1.538817,
29000,1.539151,0.499856,0.000000,1.536914,
30000,1.533829,0.499913,0.000000,1.533600,
31000,1.532145,0.499950,0.000000,1.533083,
32000,1.530625,0.499919,0.000000,1.529724,
33000,1.527209,0.499966,0.000000,1.529944,
34000,1.527507,0.499868,0.000000,1.528013,
35000,1.526967,0.499935,0.000000,1.523957,
36000,1.519860,0.499975,0.000000,1.524115,
37000,1.521415,0.499992,0.000000,1.522858,
38000,1.519959,0.500024,0.000000,1.517772,
39000,1.518703,0.499981,0.000000,1.518019,
40000,1.517378,0.499890,0.000000,1.516338,
41000,1.514812,0.499975,0.000000,1.516860,
42000,1.511271,0.499892,0.000000,1.513703,
43000,1.509661,0.500000,0.000000,1.512531,
44000,1.512154,0.499972,0.000000,1.509859,
45000,1.512733,0.499947,0.000000,1.510385,
46000,1.506817,0.499903,0.000000,1.508375,
47000,1.505396,0.500005,0.000000,1.508547,
48000,1.505600,0.499911,0.000000,1.507419,
49000,1.501615,0.499855,0.000000,1.506713,
50000,1.503442,0.499896,0.000000,1.503442,
51000,1.497241,0.499857,0.000000,1.502545,
52000,1.500140,0.499897,0.000000,1.501132,
53000,1.500963,0.499976,0.000000,1.499766,
54000,1.494785,0.499950,0.000000,1.498572,
55000,1.496313,0.499905,0.000000,1.495601,
56000,1.494093,0.499978,0.000000,1.494213,
57000,1.492532,0.499995,0.000000,1.493247,
58000,1.489096,0.499957,0.000000,1.490975,
59000,1.492458,0.499958,0.000000,1.491773,
60000,1.486337,0.499975,0.000000,1.488853,
61000,1.489335,0.499940,0.000000,1.489716,
62000,1.482309,0.499818,0.000000,1.486026,
63000,1.480943,0.500022,0.000000,1.485370,
64000,1.487577,0.499897,0.000000,1.485501,
65000,1.483412,0.499891,0.000000,1.484996,
66000,1.482746,0.499853,0.000000,1.481348,
67000,1.480803,0.499949,0.000000,1.480817,
68000,1.481266,0.500015,0.000000,1.480227,
69000,1.479517,0.499962,0.000000,1.477482,
70000,1.477722,0.499922,0.000000,1.478476,
71000,1.478619,0.499891,0.000000,1.476877,
72000,1.475742,0.499906,0.000000,1.474452,
73000,1.474909,0.499970,0.000000,1.474509,
74000,1.472493,0.499911,0.000000,1.474421,
75000,1.471450,0.499992,0.000000,1.472618,
76000,1.468383,0.499966,0.000000,1.471593,
77000,1.465115,0.499874,0.000000,1.470725,
78000,1.469058,0.499907,0.000000,1.468909,
79000,1.465519,0.499921,0.000000,1.468509,
80000,1.469886,0.499896,0.000000,1.467910,
81000,1.466386,0.499923,0.000000,1.467094,
82000,1.466752,0.499870,0.000000,1.466131,
83000,1.462038,0.499853,0.000000,1.465444,
84000,1.463111,0.499909,0.000000,1.464771,
85000,1.467231,0.499817,0.000000,1.463947,
86000,1.460562,0.499882,0.000000,1.462447,
87000,1.461533,0.499887,0.000000,1.462381,
88000,1.455032,0.499836,0.000000,1.462829,
89000,1.460728,0.499929,0.000000,1.459996,
90000,1.458261,0.499805,0.000000,1.460296,
91000,1.458303,0.499827,0.000000,1.459136,
92000,1.455829,0.499967,0.000000,1.459461,
93000,1.457108,0.499793,0.000000,1.459060,
94000,1.453698,0.499988,0.000000,1.458072,
95000,1.453221,0.500064,0.000000,1.458597,
96000,1.455165,0.499794,0.000000,1.457818,
97000,1.460438,0.499815,0.000000,1.457779,
98000,1.454982,0.499965,0.000000,1.457591,
99000,1.454338,0.499908,0.000000,1.458116,
