step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498209,0.498585,0.497552,0.497597,0.498369,0.498241,0.498482,0.497975,0.500669,0.499928,0.498041,0.497944,0.499373,0.499162,0.499371,0.498535,0.499961,0.499335,0.499954,0.499927,0.500644,0.500635,0.500399,0.499386,0.501024,0.500147,0.499526,0.499474,0.500231,0.500183,0.500969,0.500046,0.499422,0.499192,0.499726,0.499729,0.500441,0.500424,0.501483,0.500812,0.499973,0.499887,0.499727,0.499718,0.500069,0.500056,0.501316,0.500818
400,0.493340,0.495390,0.488477,0.488917,0.488973,0.488707,0.493487,0.491244,0.506084,0.502555,0.490532,0.489904,0.494115,0.492968,0.497071,0.493186,0.500408,0.497769,0.497104,0.497035,0.504863,0.504258,0.503079,0.497512,0.505352,0.501241,0.496763,0.496246,0.500201,0.499425,0.506162,0.500743,0.499293,0.498233,0.498889,0.498963,0.504411,0.504190,0.509117,0.505152,0.503030,0.501779,0.499272,0.499241,0.501487,0.501318,0.509237,0.506421
600,0.485820,0.490722,0.473884,0.475258,0.474219,0.473376,0.488068,0.481606,0.515189,0.505482,0.479370,0.476794,0.484280,0.481213,0.495437,0.483929,0.502789,0.494170,0.489273,0.488167,0.512747,0.509049,0.509534,0.493518,0.513489,0.502438,0.488512,0.486374,0.498257,0.495488,0.517175,0.501633,0.500541,0.497482,0.493791,0.493821,0.513666,0.512196,0.522966,0.511441,0.508991,0.505105,0.496896,0.496616,0.504010,0.503138,0.522565,0.514029
800,0.476463,0.484460,0.454875,0.457128,0.457182,0.454064,0.485143,0.469441,0.527571,0.507720,0.467039,0.459296,0.473932,0.465677,0.499342,0.472447,0.509238,0.489624,0.478749,0.475089,0.523257,0.513169,0.523832,0.489534,0.523788,0.502405,0.477147,0.471408,0.496389,0.489311,0.534066,0.501920,0.502930,0.496090,0.483444,0.483081,0.528609,0.524335,0.542947,0.518145,0.515517,0.507114,0.491443,0.489744,0.509738,0.506457,0.541496,0.522087
1000,0.467284,0.477277,0.435064,0.437586,0.448749,0.436561,0.488408,0.457734,0.541185,0.508394,0.462587,0.443538,0.473404,0.451740,0.512645,0.461826,0.518415,0.484017,0.465883,0.458385,0.534995,0.512895,0.543094,0.484280,0.537736,0.500983,0.466950,0.455570,0.495253,0.482093,0.558080,0.502431,0.504450,0.492353,0.473699,0.472197,0.546184,0.537304,0.567393,0.523089,0.524469,0.509007,0.486026,0.480843,0.518439,0.511025,0.563808,0.527748
1200,0.459518,0.470732,0.418263,0.419804,0.456835,0.424304,0.495926,0.447713,0.553547,0.508281,0.466814,0.432234,0.483999,0.442074,0.530387,0.453522,0.530031,0.477975,0.457658,0.444306,0.546423,0.511433,0.564136,0.478691,0.550702,0.499395,0.461166,0.441148,0.495727,0.474218,0.581270,0.499164,0.508042,0.489009,0.464963,0.461891,0.564628,0.549423,0.590667,0.523778,0.531438,0.508110,0.481073,0.471899,0.526204,0.513214,0.584046,0.528269
1400,0.454183,0.465757,0.404266,0.403374,0.475054,0.419494,0.504084,0.437290,0.564926,0.505933,0.479967,0.423859,0.502470,0.435596,0.548489,0.445552,0.545589,0.474076,0.454376,0.432073,0.556272,0.505239,0.585938,0.473935,0.567526,0.498481,0.458319,0.427218,0.497591,0.465624,0.605817,0.495349,0.510548,0.485137,0.455066,0.449531,0.579553,0.556845,0.612648,0.520589,0.540860,0.508203,0.475173,0.462264,0.530099,0.511553,0.603779,0.525061
1600,0.447849,0.459383,0.394057,0.388884,0.497167,0.418166,0.513924,0.426348,0.578833,0.505820,0.494915,0.417746,0.525566,0.434079,0.569413,0.439605,0.558485,0.469150,0.454459,0.421582,0.566514,0.498232,0.608171,0.467167,0.580266,0.494486,0.460437,0.415509,0.500814,0.456710,0.628859,0.488274,0.514283,0.481005,0.444700,0.436948,0.593567,0.562276,0.634885,0.515186,0.546834,0.506108,0.471272,0.452992,0.531787,0.507001,0.621833,0.518697
1800,0.442482,0.453498,0.387803,0.376239,0.521108,0.420767,0.524953,0.416944,0.589410,0.503007,0.512339,0.413763,0.550472,0.434644,0.590295,0.432094,0.572509,0.463918,0.456706,0.411332,0.576840,0.490327,0.630123,0.460735,0.594450,0.491915,0.465970,0.405278,0.508039,0.450056,0.650698,0.479830,0.521035,0.478874,0.436968,0.426179,0.603932,0.563159,0.652142,0.505322,0.551555,0.503385,0.467408,0.442791,0.533735,0.501777,0.635315,0.509415
