step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,tau_L0,tau_L1,tau_L2,tau_L3,tau_L4,tau_L5
8000,4.104230,1.258453,16.746252,18.940611,20.499928,20.628176,20.882343,21.059986,0.854317,0.966343,1.045540,1.052221,1.065256,1.074366,14.858706,19.006199,17.923180,19.152660,19.373095,22.440441,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
8500,4.072458,1.249604,16.468504,18.821409,20.421209,20.545876,20.815636,21.064232,0.840089,0.960235,1.041482,1.047995,1.061822,1.074563,14.468403,18.950117,17.754566,19.115135,19.349150,22.577932,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
9000,4.062361,1.242488,16.184828,18.708118,20.344990,20.469727,20.754963,21.073746,0.825563,0.954423,1.037550,1.044080,1.058700,1.075026,14.100308,18.898836,17.593523,19.086771,19.328112,22.705797,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
9500,4.019443,1.235995,15.915399,18.599506,20.278584,20.395292,20.684795,21.075649,0.811760,0.948855,1.034111,1.040251,1.055097,1.075103,13.751351,18.848185,17.442640,19.063557,19.298864,22.832563,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
10000,4.002522,1.231213,15.670540,18.492332,20.195732,20.330509,20.623590,21.085268,0.799206,0.943352,1.029839,1.036912,1.051952,1.075571,13.420636,18.800875,17.292368,19.044519,19.280441,22.950497,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
10500,4.010892,1.225417,15.415243,18.380270,20.130630,20.254148,20.568235,21.088888,0.786108,0.937601,1.026475,1.032987,1.049102,1.075730,13.113933,18.757181,17.153206,19.026396,19.264490,23.064384,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
11000,3.953918,1.221201,15.204569,18.279606,20.064939,20.191824,20.515497,21.089958,0.775301,0.932434,1.023077,1.029773,1.046388,1.075764,12.830927,18.719492,17.022850,19.010317,19.247589,23.177546,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
11500,3.944518,1.217775,14.992813,18.199705,20.006178,20.133484,20.461838,21.085644,0.764424,0.928325,1.020030,1.026772,1.043621,1.075510,12.564612,18.679964,16.890398,18.999813,19.234779,23.287090,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
12000,3.939756,1.214049,14.788751,18.103436,19.949589,20.073215,20.401791,21.089689,0.753947,0.923378,1.017098,1.023669,1.040531,1.075683,12.326668,18.643410,16.770426,18.990231,19.222078,23.394587,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
12500,3.917182,1.211083,14.601232,18.036463,19.886568,20.014629,20.353909,21.088577,0.744329,0.919927,1.013839,1.020644,1.038068,1.075594,12.099750,18.609550,16.658390,18.989647,19.215324,23.500401,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
13000,3.902711,1.208569,14.416952,17.957300,19.825605,19.960583,20.308533,21.088625,0.734835,0.915856,1.010668,1.017853,1.035732,1.075563,11.881866,18.575336,16.545813,18.992702,19.210634,23.602106,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
13500,3.899908,1.205620,14.253283,17.892778,19.774334,19.914900,20.263506,21.084141,0.726418,0.912532,1.008004,1.015496,1.033413,1.075305,11.689927,18.547421,16.438471,18.997816,19.205713,23.693775,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
14000,3.879162,1.202143,14.082199,17.831959,19.716387,19.865770,20.212482,21.084156,0.717636,0.909401,1.005008,1.012952,1.030789,1.075265,11.511754,18.517147,16.344419,19.002378,19.206100,23.792202,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
14500,3.861916,1.200241,13.928224,17.763863,19.675562,19.816809,20.170761,21.080948,0.709724,0.905902,1.002882,1.010438,1.028633,1.075061,11.344785,18.495247,16.252689,19.007143,19.205008,23.884726,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15000,3.863068,1.197790,13.785327,17.706646,19.632601,19.772245,20.127895,21.072042,0.702370,0.902959,1.000641,1.008132,1.026430,1.074572,11.192197,18.473406,16.165806,19.014194,19.207979,23.967400,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15500,3.848745,1.195354,13.651725,17.648489,19.581228,19.721050,20.087599,21.068743,0.695512,0.899961,0.997977,1.005492,1.024366,1.074362,11.055237,18.451893,16.077587,19.028460,19.210400,24.056894,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16000,3.838948,1.192959,13.518256,17.588188,19.541273,19.681221,20.052792,21.065098,0.688646,0.896859,0.995891,1.003434,1.022576,1.074147,10.931283,18.433338,16.005091,19.037165,19.214064,24.144892,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16500,3.829502,1.191229,13.393132,17.538260,19.503092,19.642639,20.015736,21.055132,0.682213,0.894274,0.993894,1.001440,1.020661,1.073593,10.816085,18.414608,15.932428,19.044403,19.220146,24.228165,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17000,3.816597,1.190203,13.287539,17.494415,19.470465,19.609840,19.983603,21.058098,0.676772,0.892010,0.992193,0.999737,1.018989,1.073715,10.710956,18.397943,15.863892,19.053690,19.225584,24.304388,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17500,3.797957,1.188428,13.191139,17.451744,19.438585,19.571671,19.950710,21.057190,0.671792,0.889814,0.990538,0.997756,1.017298,1.073633,10.614170,18.386120,15.797689,19.063889,19.234055,24.388899,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18000,3.791463,1.186271,13.092270,17.408035,19.405483,19.551407,19.914614,21.049723,0.666720,0.887563,0.988785,0.996700,1.015437,1.073209,10.523491,18.373539,15.738550,19.082399,19.247198,24.469385,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18500,3.783363,1.184421,13.013572,17.377184,19.377050,19.520172,19.895670,21.054724,0.662665,0.885960,0.987301,0.995080,1.014464,1.073439,10.441440,18.362579,15.682955,19.098969,19.253815,24.544598,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19000,3.775970,1.183016,12.938261,17.351051,19.349909,19.487343,19.877527,21.047066,0.658781,0.884601,0.985877,0.993363,1.013511,1.073010,10.372800,18.356110,15.634107,19.112400,19.262745,24.616718,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19500,3.779678,1.182002,12.857821,17.320271,19.323557,19.461735,19.849487,21.049322,0.654645,0.883007,0.984502,0.992040,1.012061,1.073092,10.309159,18.350140,15.588713,19.130930,19.278952,24.690216,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
20000,3.765998,1.179595,12.781996,17.285374,19.304014,19.442934,19.830292,21.046370,0.650732,0.881210,0.983472,0.991055,1.011070,1.072907,10.241558,18.349848,15.542522,19.145651,19.287712,24.758718,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
20500,3.761038,1.178636,12.727612,17.260708,19.279669,19.413448,19.805571,21.047421,0.647914,0.879943,0.982210,0.989536,1.009798,1.072926,10.189339,18.344837,15.501034,19.162054,19.306896,24.834198,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
21000,3.766021,1.176819,12.664021,17.233036,19.260199,19.398855,19.789183,21.047598,0.644666,0.878513,0.981184,0.988774,1.008950,1.072906,10.141150,18.340565,15.463854,19.182264,19.319498,24.904030,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
21500,3.737133,1.174793,12.614342,17.212589,19.255001,19.384243,19.775755,21.050253,0.642106,0.877443,0.980873,0.988013,1.008252,1.073015,10.094965,18.340704,15.429247,19.200514,19.332748,24.965975,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
22000,3.742695,1.174312,12.568774,17.191301,19.235582,19.366028,19.759069,21.050077,0.639757,0.876329,0.979854,0.987060,1.007377,1.072970,10.059010,18.342592,15.396451,19.216579,19.351995,25.030897,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
22500,3.727523,1.173275,12.529481,17.179598,19.225693,19.356571,19.745937,21.052408,0.637723,0.875717,0.979329,0.986563,1.006696,1.073063,10.025624,18.346310,15.371356,19.240938,19.362047,25.094715,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
23000,3.718708,1.171669,12.499280,17.168335,19.219519,19.345974,19.737404,21.058296,0.636156,0.875138,0.978992,0.985992,1.006251,1.073337,9.991084,18.346243,15.343207,19.266594,19.385237,25.160423,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
23500,3.707648,1.170320,12.470639,17.164150,19.211285,19.331087,19.729122,21.061928,0.634689,0.874904,0.978520,0.985214,1.005818,1.073504,9.963232,18.349434,15.321236,19.291145,19.402094,25.223000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
24000,3.697129,1.170285,12.445172,17.155491,19.195261,19.327690,19.724234,21.065508,0.633367,0.874449,0.977680,0.985030,1.005557,1.073668,9.939316,18.355370,15.303375,19.312925,19.419432,25.283501,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
24500,3.705380,1.167912,12.428686,17.150932,19.197088,19.321386,19.717068,21.069460,0.632510,0.874203,0.977746,0.984694,1.005187,1.073849,9.920405,18.360655,15.283710,19.340469,19.443293,25.342134,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
25000,3.681524,1.167194,12.405671,17.140387,19.185833,19.314014,19.711935,21.072794,0.631329,0.873653,0.977157,0.984297,1.004910,1.073995,9.900416,18.368979,15.271602,19.361380,19.459009,25.404139,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
25500,3.680139,1.166014,12.393478,17.137995,19.187239,19.313002,19.705956,21.076433,0.630690,0.873514,0.977219,0.984234,1.004590,1.074158,9.883633,18.376614,15.255908,19.390266,19.480068,25.458462,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
26000,3.696447,1.164743,12.378408,17.123800,19.187611,19.310747,19.709215,21.082642,0.629930,0.872779,0.977226,0.984101,1.004757,1.074456,9.872882,18.385973,15.245082,19.409708,19.500988,25.512060,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
26500,3.664748,1.164060,12.365534,17.130589,19.187864,19.309565,19.712311,21.088915,0.629274,0.873123,0.977221,0.984028,1.004915,1.074763,9.865988,18.392057,15.234867,19.432701,19.520376,25.562887,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
27000,3.659270,1.162425,12.362149,17.128769,19.192858,19.310314,19.714401,21.091879,0.629077,0.873021,0.977450,0.984063,1.005004,1.074882,9.860787,18.400452,15.226213,19.458668,19.543419,25.616468,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
27500,3.671057,1.161771,12.355736,17.134724,19.201351,19.315630,19.710382,21.098711,0.628759,0.873311,0.977864,0.984331,1.004789,1.075215,9.856876,18.408632,15.220837,19.482035,19.561270,25.668777,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
28000,3.650436,1.160972,12.362370,17.143858,19.202028,19.317863,19.711952,21.112251,0.629088,0.873774,0.977895,0.984428,1.004866,1.075891,9.851366,18.417849,15.217566,19.507399,19.581690,25.715984,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
28500,3.639286,1.160301,12.364943,17.145485,19.204243,19.318142,19.717812,21.117369,0.629220,0.873846,0.977987,0.984426,1.005148,1.076133,9.848659,18.425909,15.212507,19.535925,19.604921,25.765221,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
29000,3.643236,1.159440,12.370705,17.154484,19.214672,19.328068,19.731407,21.126860,0.629499,0.874301,0.978503,0.984929,1.005844,1.076613,9.846881,18.436710,15.208383,19.563599,19.624010,25.812708,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
29500,3.629858,1.158326,12.379451,17.167660,19.219238,19.330761,19.733772,21.134031,0.629951,0.874969,0.978723,0.985051,1.005953,1.076962,9.848286,18.444414,15.211898,19.588312,19.646791,25.858648,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
30000,3.616945,1.157481,12.389392,17.170010,19.225988,19.339470,19.739544,21.143167,0.630459,0.875078,0.979054,0.985488,1.006238,1.077414,9.852866,18.454969,15.213110,19.612776,19.668779,25.903614,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
30500,3.625837,1.155671,12.399814,17.178200,19.238310,19.348036,19.746750,21.150461,0.630982,0.875487,0.979669,0.985927,1.006595,1.077767,9.856750,18.466581,15.214881,19.636200,19.689056,25.942736,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
31000,3.611473,1.155042,12.414087,17.191559,19.245525,19.353638,19.750792,21.161402,0.631722,0.876165,0.980039,0.986203,1.006809,1.078312,9.860519,18.475998,15.217821,19.659872,19.709984,25.984997,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
31500,3.610299,1.154028,12.425717,17.193481,19.254555,19.360424,19.762558,21.169266,0.632322,0.876264,0.980490,0.986535,1.007400,1.078706,9.869345,18.486139,15.219021,19.687023,19.729399,26.027599,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
32000,3.607136,1.153380,12.439415,17.203550,19.267500,19.365780,19.773643,21.178129,0.633009,0.876775,0.981139,0.986808,1.007959,1.079146,9.876991,18.494383,15.226181,19.708385,19.751158,26.066437,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
32500,3.598461,1.152698,12.454614,17.213074,19.277340,19.380615,19.778759,21.188499,0.633786,0.877253,0.981624,0.987562,1.008217,1.079664,9.884790,18.504541,15.229105,19.727930,19.770691,26.104042,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33000,3.582378,1.151803,12.472787,17.230000,19.294289,19.385738,19.789331,21.200726,0.634717,0.878111,0.982484,0.987820,1.008750,1.080278,9.893448,18.516022,15.236635,19.752142,19.788425,26.140295,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33500,3.572188,1.151646,12.490809,17.242653,19.305866,19.401428,19.797941,21.208599,0.635651,0.878758,0.983067,0.988613,1.009183,1.080670,9.902710,18.522892,15.242914,19.778542,19.808674,26.175005,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34000,3.572324,1.150483,12.511374,17.258501,19.315783,19.406746,19.809689,21.218599,0.636685,0.879562,0.983563,0.988879,1.009786,1.081178,9.908755,18.532373,15.249774,19.803055,19.829779,26.208666,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34500,3.566064,1.149644,12.531209,17.266766,19.327267,19.414989,19.822792,21.228117,0.637709,0.879986,0.984140,0.989297,1.010449,1.081657,9.919538,18.541733,15.255849,19.826672,19.847355,26.242531,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35000,3.573014,1.149513,12.547504,17.285624,19.333714,19.426754,19.832718,21.236530,0.638543,0.880946,0.984464,0.989893,1.010953,1.082077,9.928780,18.550955,15.264699,19.848415,19.868084,26.273071,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35500,3.563752,1.148133,12.569172,17.293253,19.346355,19.435024,19.841761,21.245148,0.639642,0.881333,0.985106,0.990314,1.011412,1.082513,9.940415,18.560831,15.272868,19.867168,19.886658,26.302959,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36000,3.558298,1.147633,12.594674,17.307766,19.357426,19.444456,19.849760,21.254530,0.640945,0.882074,0.985674,0.990798,1.011818,1.082980,9.949732,18.568939,15.279347,19.886900,19.906103,26.333780,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36500,3.571809,1.146639,12.606611,17.317822,19.365593,19.456156,19.859320,21.263880,0.641557,0.882584,0.986086,0.991383,1.012305,1.083452,9.960196,18.577360,15.287271,19.908184,19.921112,26.362787,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37000,3.541000,1.145818,12.628193,17.326893,19.378431,19.466419,19.873198,21.272331,0.642661,0.883048,0.986733,0.991904,1.013011,1.083877,9.971373,18.585634,15.294801,19.927376,19.936317,26.388783,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37500,3.553493,1.145863,12.651567,17.339596,19.389965,19.478682,19.882597,21.280245,0.643861,0.883696,0.987318,0.992529,1.013487,1.084275,9.985689,18.593246,15.302556,19.941687,19.952940,26.414595,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38000,3.542423,1.145233,12.667852,17.352413,19.405558,19.484146,19.891354,21.290192,0.644700,0.884346,0.988103,0.992810,1.013936,1.084780,9.995469,18.601463,15.309881,19.961018,19.966360,26.439785,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38500,3.533081,1.144293,12.685998,17.365211,19.414227,19.494026,19.903008,21.298664,0.645627,0.884999,0.988550,0.993304,1.014528,1.085206,10.007084,18.608349,15.319034,19.978199,19.982466,26.463160,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39000,3.522061,1.143957,12.711048,17.381132,19.425343,19.502985,19.911497,21.306273,0.646913,0.885806,0.989110,0.993761,1.014958,1.085591,10.017442,18.614853,15.324734,19.996464,19.997356,26.484749,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39500,3.522432,1.143791,12.729876,17.389051,19.436235,19.513281,19.921381,21.313637,0.647870,0.886211,0.989663,0.994290,1.015465,1.085965,10.027914,18.620955,15.334053,20.011919,20.010450,26.508614,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40000,3.527941,1.143437,12.748774,17.405502,19.444431,19.520773,19.932425,21.320866,0.648841,0.887051,0.990078,0.994667,1.016029,1.086332,10.036582,18.627357,15.339757,20.030354,20.025845,26.528124,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40500,3.508662,1.142552,12.766775,17.413071,19.452486,19.527908,19.940399,21.328180,0.649759,0.887436,0.990490,0.995031,1.016433,1.086703,10.047954,18.633383,15.349688,20.044096,20.039293,26.548754,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41000,3.514361,1.142300,12.784849,17.426624,19.461218,19.536121,19.947338,21.334314,0.650679,0.888130,0.990936,0.995454,1.016783,1.087011,10.055840,18.640158,15.356260,20.058985,20.052835,26.566975,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41500,3.531274,1.141165,12.800607,17.435343,19.469063,19.543924,19.955381,21.340748,0.651493,0.888573,0.991340,0.995847,1.017192,1.087333,10.065207,18.646029,15.364008,20.072453,20.064331,26.585745,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42000,3.501899,1.141212,12.818852,17.444412,19.477612,19.551687,19.964069,21.346889,0.652423,0.889036,0.991772,0.996239,1.017637,1.087646,10.076284,18.652374,15.371526,20.085312,20.075506,26.602465,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42500,3.500106,1.140743,12.837017,17.449671,19.486578,19.558752,19.972450,21.352955,0.653349,0.889307,0.992227,0.996598,1.018064,1.087950,10.085977,18.657536,15.378388,20.097828,20.086763,26.619221,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43000,3.517999,1.140388,12.850602,17.462030,19.495722,19.568228,19.976191,21.359310,0.654049,0.889936,0.992688,0.997083,1.018256,1.088273,10.095668,18.662107,15.384302,20.107807,20.096550,26.636435,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43500,3.495552,1.140509,12.865310,17.474091,19.504343,19.575001,19.988400,21.366056,0.654803,0.890549,0.993127,0.997429,1.018878,1.088614,10.104342,18.667461,15.390816,20.119551,20.106617,26.650778,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44000,3.488454,1.140188,12.882010,17.482002,19.511482,19.581125,19.992956,21.371836,0.655659,0.890952,0.993492,0.997739,1.019108,1.088908,10.113648,18.671272,15.397202,20.132421,20.117298,26.664995,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44500,3.500115,1.139917,12.897045,17.491682,19.520634,19.587507,20.000597,21.377279,0.656426,0.891446,0.993959,0.998064,1.019499,1.089187,10.120616,18.676462,15.402417,20.144054,20.127333,26.679520,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45000,3.483573,1.139635,12.912192,17.501091,19.526178,19.593145,20.008459,21.381472,0.657204,0.891927,0.994241,0.998351,1.019901,1.089400,10.128674,18.681000,15.409154,20.155170,20.136772,26.693512,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45500,3.477975,1.139498,12.926802,17.511236,19.534309,19.600508,20.016546,21.387543,0.657949,0.892444,0.994655,0.998726,1.020312,1.089709,10.137348,18.685167,15.414975,20.166088,20.146252,26.706293,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46000,3.494847,1.139202,12.939034,17.517973,19.541054,19.608189,20.023310,21.392397,0.658573,0.892788,0.994998,0.999120,1.020654,1.089955,10.144303,18.689865,15.421232,20.175859,20.155403,26.718380,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46500,3.481492,1.138841,12.954181,17.528803,19.545006,19.613592,20.027897,21.397066,0.659349,0.893340,0.995203,0.999396,1.020888,1.090191,10.151610,18.694246,15.427546,20.185022,20.165281,26.731724,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47000,3.488163,1.138911,12.966341,17.533869,19.551489,19.620193,20.034679,21.402302,0.659970,0.893599,0.995535,0.999730,1.021233,1.090457,10.159602,18.699369,15.432315,20.196404,20.173136,26.745481,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47500,3.481778,1.139540,12.979852,17.539627,19.559706,19.625843,20.043118,21.407154,0.660656,0.893894,0.995954,1.000015,1.021663,1.090702,10.166925,18.703547,15.438618,20.205667,20.181339,26.757517,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
48000,3.481737,1.139030,12.993269,17.547476,19.567017,19.633850,20.048986,21.413113,0.661347,0.894295,0.996323,1.000425,1.021964,1.091004,10.175088,18.707796,15.443738,20.212992,20.189938,26.769777,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
