step,train_loss,val_loss,val_loss_hard
0,5.549420,5.548995,5.548995
1000,2.585331,2.530503,2.530503
2000,2.320414,2.292365,2.292365
3000,2.146259,2.142366,2.142366
4000,2.057348,2.045148,2.045148
5000,1.988386,1.982024,1.982024
6000,1.951553,1.939419,1.939419
7000,1.937973,1.926282,1.926282
8000,1.910210,1.919519,1.919519
9000,1.922865,1.911187,1.911187
10000,1.942073,1.928993,1.928993
11000,1.913816,1.918822,1.918822
12000,1.908024,1.906911,1.906911
13000,1.906764,1.906370,1.906370
14000,1.904943,1.906397,1.906397
15000,1.892419,1.896827,1.896827
16000,1.880168,1.879862,1.879862
17000,1.882962,1.877973,1.877973
18000,1.877983,1.868567,1.868567
19000,1.865754,1.872464,1.872464
20000,1.862544,1.860007,1.860007
21000,1.860175,1.877471,1.877471
22000,1.869245,1.854055,1.854055
23000,1.854596,1.859271,1.859271
24000,1.851385,1.852849,1.852849
25000,1.855803,1.852094,1.852094
26000,1.844966,1.844848,1.844848
27000,1.846832,1.839897,1.839897
28000,1.824169,1.828284,1.828284
29000,1.823185,1.836866,1.836866
30000,1.816547,1.819982,1.819982
31000,1.823308,1.816238,1.816238
32000,1.837420,1.831164,1.831164
33000,1.803651,1.807469,1.807469
34000,1.804033,1.810125,1.810125
35000,1.806851,1.810890,1.810890
36000,1.819093,1.802985,1.802985
37000,1.803628,1.802069,1.802069
38000,1.794964,1.797374,1.797374
39000,1.802569,1.790048,1.790048
40000,1.800055,1.786479,1.786479
41000,1.774674,1.782273,1.782273
42000,1.773884,1.777430,1.777430
43000,1.777495,1.772762,1.772762
44000,1.775882,1.771920,1.771920
45000,1.763031,1.761201,1.761201
46000,1.762755,1.753544,1.753544
47000,1.750290,1.744163,1.744163
48000,1.753823,1.752990,1.752990
49000,1.745882,1.747174,1.747174
