step,train_loss,val_bpb
200,9.406496,2.630629
400,7.623870,2.140142
600,6.618315,1.948294
800,6.157216,1.849512
1000,5.866327,1.781858
1200,5.639859,1.720801
1400,5.454663,1.667091
1600,5.308235,1.623493
1800,5.157799,1.584160
2000,5.033658,1.551556
2200,4.936583,1.526351
2400,4.854167,1.500965
2600,4.765487,1.476504
2800,4.692353,1.455191
3000,4.628407,1.435751
3200,4.578530,1.418225
3400,4.517631,1.403025
3600,4.463650,1.389038
3800,4.440289,1.377399
4000,4.399436,1.365187
4200,4.357864,1.356120
4400,4.326380,1.346063
4600,4.307887,1.337226
4800,4.276442,1.329389
5000,4.261029,1.322659
5200,4.246908,1.315473
5400,4.243981,1.312490
5600,4.198410,1.304393
5800,4.170294,1.300597
6000,4.155863,1.294280
6200,4.140953,1.289099
6400,4.120604,1.285108
6600,4.106644,1.279789
6800,4.103731,1.275308
7000,4.073205,1.271533
7200,4.047366,1.268653
7400,4.049115,1.265383
7600,4.029550,1.261097
7800,4.011586,1.257324
8000,4.002338,1.255914
8200,3.996170,1.251892
8400,3.981527,1.248006
8600,3.965815,1.245854
8800,3.953817,1.241432
9000,3.957087,1.239574
9200,3.939642,1.237755
9400,3.921904,1.233776
9600,3.915241,1.232729
9800,3.917483,1.231177
10000,3.895708,1.227669
10200,3.891029,1.225216
10400,3.902365,1.224233
10600,3.905376,1.220540
10800,3.867648,1.218608
11000,3.841621,1.217161
11200,3.845628,1.216372
11400,3.844613,1.214830
11600,3.829171,1.212291
11800,3.825951,1.210627
12000,3.820201,1.209147
12200,3.801375,1.207712
12400,3.792855,1.207001
12600,3.790522,1.205054
12800,3.781626,1.204265
13000,3.777528,1.203241
13200,3.767772,1.201238
13400,3.771674,1.199368
13600,3.762420,1.201020
13800,3.752223,1.198618
14000,3.750946,1.197895
14200,3.754666,1.197805
14400,3.743231,1.196015
14600,3.730666,1.195487
14800,3.731451,1.194848
15000,3.735930,1.194452
15200,3.722379,1.193892
15400,3.731262,1.193594
15600,3.755156,1.193177
15800,3.742121,1.192626
16000,3.718156,1.192232
