step,train_loss,val_bpb
200,8.732919,2.396856
400,7.053744,1.996395
600,6.227125,1.843776
800,5.826067,1.755144
1000,5.554033,1.686891
1200,5.347032,1.635602
1400,5.189835,1.590736
1600,5.078662,1.562627
1800,4.959412,1.530627
2000,4.861079,1.504059
2200,4.786810,1.482569
2400,4.725888,1.465248
2600,4.658764,1.447957
2800,4.609122,1.434754
3000,4.567482,1.419161
3200,4.533550,1.407771
3400,4.485544,1.395424
3600,4.440451,1.385069
3800,4.423608,1.372683
4000,4.386385,1.362558
4200,4.345762,1.353025
4400,4.316255,1.344408
4600,4.299804,1.336627
4800,4.269098,1.331116
5000,4.255096,1.323185
5200,4.241482,1.317767
5400,4.239529,1.311100
5600,4.193455,1.305993
5800,4.164891,1.301863
6000,4.151251,1.295616
6200,4.136920,1.291741
6400,4.116800,1.287786
6600,4.101256,1.283035
6800,4.099114,1.277818
7000,4.068146,1.274399
7200,4.042930,1.270546
7400,4.044582,1.266300
7600,4.024604,1.263141
7800,4.006622,1.260382
8000,3.997312,1.258419
8200,3.990941,1.253685
8400,3.977674,1.250048
8600,3.960173,1.247313
8800,3.948455,1.244200
9000,3.951302,1.242218
9200,3.933875,1.239549
9400,3.915748,1.237193
9600,3.908526,1.234056
9800,3.909558,1.231848
10000,3.886363,1.229819
10200,3.881093,1.228460
10400,3.892183,1.225129
10600,3.894435,1.223551
10800,3.854937,1.222108
11000,3.826979,1.219879
11200,3.830052,1.218515
11400,3.827264,1.215562
11600,3.810364,1.213726
11800,3.804587,1.212859
12000,3.797799,1.210989
12200,3.778763,1.210182
12400,3.769036,1.208782
12600,3.764588,1.206623
12800,3.754341,1.206014
13000,3.748850,1.204880
13200,3.738919,1.203392
13400,3.740930,1.202337
13600,3.732245,1.201407
13800,3.719659,1.201008
14000,3.719002,1.200489
14200,3.721009,1.199521
14400,3.708692,1.198918
14600,3.696086,1.197832
14800,3.695179,1.197393
15000,3.697766,1.196822
15200,3.683828,1.195622
15400,3.691870,1.196440
15600,3.715116,1.195346
15800,3.700232,1.195400
16000,3.674324,1.195493
