step,train_loss,val_bpb
200,8.597047,2.354027
400,7.558423,2.200875
600,6.971468,2.072289
800,6.717333,2.027196
1000,6.584450,1.995600
1200,6.498277,1.970296
1400,6.426272,1.953600
1600,6.351503,1.936769
1800,6.318548,1.927403
2000,6.274335,1.917254
2200,6.224083,1.904689
2400,6.194867,1.891945
2600,6.167459,1.878737
2800,6.125049,1.867520
3000,6.087125,1.858899
3200,6.056602,1.847170
3400,6.010253,1.839075
3600,6.006532,1.835901
3800,5.971729,1.826343
4000,5.927953,1.818887
4200,5.923645,1.812267
4400,5.914213,1.807864
4600,5.889533,1.800976
4800,5.885943,1.795144
5000,5.855663,1.787586
5200,5.820940,1.783582
