step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
5500,10.303209,3.165792,20.033577,20.904388,23.404381,23.797440,22.349941,23.731394,1.022185,1.066517,1.193205,1.209686,1.139928,1.210805,19.720928,19.669619,19.981941,20.713703,20.004202,20.857063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.09856367,2.21244001,2.59155703,2.86860633,2.58082747,2.60427594,0.96369535,0.93131202,0.81669062,0.73429400,0.79780591,0.79853672,2.68329769e-03,5.83943026e-03,4.05986421e-03,2.64868420e-03,1.64957938e-03,9.82398400e-04,9.19829705e-04
6000,10.097317,3.044515,20.179363,20.879484,24.308426,24.105879,22.363110,23.732254,1.029594,1.065251,1.238609,1.224557,1.140588,1.210849,19.719637,19.661467,20.011747,20.801170,20.005003,20.857738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12621331,2.20695877,2.69661021,2.91334915,2.59764886,2.60545516,0.95139140,0.93403226,0.81156057,0.72847098,0.79421729,0.79829228,2.73698726e-03,6.15981082e-03,4.04924620e-03,2.66009849e-03,1.65048311e-03,9.82455211e-04,9.19829705e-04
6500,9.947090,3.004013,20.232561,20.851063,25.176380,24.353689,22.371199,23.732586,1.032273,1.063816,1.281946,1.236429,1.140992,1.210866,19.706091,19.666439,20.024775,20.850067,20.005365,20.858109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13760233,2.20210290,2.78170848,2.94308615,2.60880542,2.60619712,0.94545937,0.93724614,0.82036400,0.72529453,0.79201454,0.79812860,2.77199973e-03,6.37834147e-03,4.03528707e-03,2.66498444e-03,1.65106659e-03,9.82489088e-04,9.19829705e-04
7000,9.730920,2.971101,20.305962,21.179939,26.118883,25.442312,22.712114,23.745045,1.035922,1.080571,1.328734,1.290363,1.158029,1.211488,19.702866,19.688423,20.102238,21.224176,20.024988,20.890036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.15534639,2.24349189,2.75753498,3.11305332,2.73298168,2.64631677,0.93888241,0.92232329,0.86385024,0.69769984,0.76357055,0.78813368,2.91651924e-03,6.60581468e-03,4.56813117e-03,2.72552879e-03,1.69413828e-03,9.85567924e-04,9.19934595e-04
7500,9.732136,2.957173,20.250935,21.249687,26.672331,25.786858,22.756269,23.745916,1.033140,1.084146,1.356488,1.307136,1.160224,1.211532,19.702505,19.666868,20.226236,21.281952,20.026333,20.891945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14419317,2.25797367,2.87459183,3.15168715,2.75180602,2.65077019,0.94402099,0.91666418,0.83099866,0.69313073,0.76079881,0.78717536,2.95838786e-03,6.69536646e-03,4.71219188e-03,2.74067256e-03,1.69639091e-03,9.85764200e-04,9.19941172e-04
8000,9.766234,3.005963,20.241699,21.364830,27.514292,26.247557,22.793186,23.746618,1.032615,1.090001,1.398653,1.329379,1.162056,1.211566,19.698044,19.679642,20.363853,21.371017,20.027508,20.893316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14404798,2.27233005,3.00380731,3.20415640,2.77294707,2.65451193,0.94473702,0.91130555,0.80222738,0.68640995,0.75744653,0.78638285,3.03500920e-03,6.80203456e-03,5.02638193e-03,2.77773710e-03,1.69804809e-03,9.85910068e-04,9.19943443e-04
8500,10.091872,3.030060,20.289509,21.638622,28.140730,26.357571,22.797058,23.746695,1.035067,1.103940,1.429399,1.334590,1.162248,1.211570,19.694826,19.718056,20.326651,21.395817,20.027580,20.893366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.15066075,2.29688644,3.11526370,3.21446013,2.77587175,2.65483952,0.94358706,0.90200990,0.77867794,0.68498331,0.75694394,0.78631347,3.13830872e-03,7.00146798e-03,5.44270454e-03,2.78159929e-03,1.69821386e-03,9.85923223e-04,9.19943443e-04
9000,9.735014,2.967031,20.356674,21.674480,28.469875,26.384159,22.797659,23.746695,1.038412,1.105727,1.445390,1.335847,1.162278,1.211570,19.692450,19.727436,20.294769,21.394455,20.027580,20.893366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.16224504,2.30273294,3.13247108,3.21564555,2.77630401,2.65489721,0.93801486,0.90300196,0.77561629,0.68484545,0.75688934,0.78629905,3.17386381e-03,7.19551276e-03,5.46119688e-03,2.78236298e-03,1.69824285e-03,9.85923922e-04,9.19943443e-04
9500,9.639435,2.951325,20.361244,21.819925,28.599581,26.625404,22.811171,23.746799,1.038657,1.113099,1.451903,1.347374,1.162947,1.211575,19.696918,19.743368,20.297997,21.410671,20.027830,20.893847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.16135335,2.32710052,3.15844035,3.22291136,2.78219509,2.65657067,0.93758416,0.89498007,0.77052164,0.68448794,0.75633168,0.78594565,3.19813746e-03,7.21481116e-03,5.58540784e-03,2.78386381e-03,1.69882248e-03,9.85975959e-04,9.19943501e-04
10000,9.879938,3.033332,20.290382,21.941973,29.041649,26.827953,22.835455,23.747202,1.035129,1.119308,1.473810,1.357165,1.164151,1.211595,19.704464,19.749838,20.436436,21.484747,20.028536,20.894970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14737725,2.34778333,3.24080729,3.23838019,2.79332352,2.65946507,0.94440138,0.89371097,0.75183481,0.68308771,0.75481158,0.78535032,3.23483296e-03,7.19339587e-03,5.81572577e-03,2.79394328e-03,1.69990794e-03,9.86079220e-04,9.19945654e-04
10500,10.184659,3.119997,20.237980,21.904394,29.459740,26.876940,22.836798,23.747229,1.032468,1.117403,1.494229,1.359474,1.164218,1.211596,19.705471,19.760569,20.528709,21.505327,20.028547,20.894974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13900566,2.34817266,3.32610393,3.24661684,2.79463363,2.65959644,0.94801843,0.89548236,0.73490709,0.68179089,0.75457370,0.78532386,3.23646164e-03,7.18698092e-03,5.82939712e-03,2.79638171e-03,1.69998186e-03,9.86082596e-04,9.19945654e-04
11000,10.163357,3.093782,20.207003,21.974066,29.838202,26.923975,22.837990,23.747236,1.030871,1.120930,1.512777,1.361690,1.164277,1.211597,19.705051,19.758024,20.536409,21.529984,20.028549,20.894974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13193321,2.35705972,3.39153337,3.25364709,2.79586458,2.65972352,0.95101827,0.89379972,0.72329539,0.68084097,0.75435144,0.78529841,3.25067209e-03,7.17771566e-03,5.92163345e-03,2.79859896e-03,1.70005404e-03,9.86084808e-04,9.19945654e-04
11500,9.862927,2.963910,20.228729,22.059149,30.158495,26.962339,22.838827,23.747238,1.031956,1.125250,1.528623,1.363496,1.164319,1.211597,19.700705,19.755302,20.603437,21.542376,20.028549,20.894974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13644576,2.37078381,3.45019984,3.25863266,2.79673982,2.65981245,0.94979286,0.88908505,0.71233892,0.68019885,0.75419873,0.78527981,3.28135834e-03,7.23229442e-03,6.04865421e-03,2.80105975e-03,1.70011038e-03,9.86085623e-04,9.19945654e-04
12000,9.703575,2.974126,20.184948,22.042645,30.488171,27.103222,22.843958,23.747324,1.029757,1.124408,1.544900,1.370194,1.164572,1.211601,19.702059,19.750381,20.648867,21.559292,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12916470,2.36797643,3.48160911,3.26475883,2.80028939,2.66025305,0.95334864,0.89068753,0.70760977,0.67970800,0.75368053,0.78518313,3.27324790e-03,7.22293463e-03,6.00610115e-03,2.80399108e-03,1.70040980e-03,9.86105064e-04,9.19945654e-04
12500,9.761945,2.979325,20.182096,22.062538,30.737188,27.122473,22.844278,23.747324,1.029578,1.125400,1.557180,1.371099,1.164588,1.211601,19.704069,19.757439,20.661467,21.560490,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12950945,2.37073588,3.51977301,3.26566434,2.80061364,2.66028118,0.95320296,0.89004284,0.70119977,0.67960894,0.75363147,0.78517497,3.28211063e-03,7.22301053e-03,6.05792180e-03,2.80524977e-03,1.70043099e-03,9.86105064e-04,9.19945654e-04
13000,9.720736,2.975605,20.167191,22.092093,30.989895,27.160809,22.845045,23.747324,1.028814,1.126907,1.569691,1.372900,1.164626,1.211601,19.706474,19.777994,20.661846,21.565399,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12826014,2.37548685,3.51606369,3.26921821,2.80130148,2.66035557,0.95391303,0.88933510,0.70317465,0.67917073,0.75351453,0.78515953,3.28870108e-03,7.20994314e-03,6.10965537e-03,2.80607003e-03,1.70048699e-03,9.86105297e-04,9.19945654e-04
13500,9.714367,2.975014,20.140272,22.168699,31.136520,27.176859,22.845297,23.747324,1.027460,1.130808,1.576828,1.373653,1.164638,1.211601,19.706224,19.783449,20.628117,21.567575,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12196112,2.38706517,3.52016568,3.27056265,2.80158043,2.66038275,0.95670420,0.88557005,0.70332003,0.67902881,0.75346786,0.78515297,3.30023563e-03,7.18691386e-03,6.20155688e-03,2.80638575e-03,1.70050631e-03,9.86105297e-04,9.19945654e-04
14000,9.785944,3.009842,20.146999,22.197428,31.267424,27.182644,22.845297,23.747324,1.027819,1.132279,1.583211,1.373924,1.164638,1.211601,19.706873,19.782896,20.621094,21.568830,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12240314,2.39278078,3.52198720,3.27131915,2.80168724,2.66038275,0.95651090,0.88707262,0.70374405,0.67894411,0.75345147,0.78515279,3.30684497e-03,7.19823036e-03,6.22970099e-03,2.80658109e-03,1.70050643e-03,9.86105297e-04,9.19945654e-04
14500,9.844627,3.010726,20.165857,22.137337,31.393553,27.186485,22.845297,23.747324,1.028778,1.129241,1.589456,1.374103,1.164638,1.211601,19.708487,19.788794,20.692171,21.570320,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12687182,2.39113998,3.50101352,3.27202296,2.80172062,2.66038275,0.95465827,0.89194036,0.70804369,0.67885250,0.75343859,0.78515279,3.30857436e-03,7.23032607e-03,6.20783353e-03,2.80672917e-03,1.70050643e-03,9.86105297e-04,9.19945654e-04
15000,9.935601,3.047515,20.176966,22.125231,31.531483,27.191971,22.845297,23.747324,1.029345,1.128630,1.596234,1.374359,1.164638,1.211601,19.708849,19.792025,20.719450,21.572680,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.12891960,2.39315057,3.49650645,3.27285337,2.80182719,2.66038275,0.95376241,0.89304155,0.70946068,0.67875129,0.75342166,0.78515279,3.31063788e-03,7.24398391e-03,6.20629825e-03,2.80698761e-03,1.70050655e-03,9.86105297e-04,9.19945654e-04
15500,9.922441,3.044261,20.179693,22.129507,31.640516,27.196035,22.845297,23.747324,1.029481,1.128846,1.601563,1.374549,1.164638,1.211601,19.709154,19.791283,20.732933,21.574308,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13008308,2.39481759,3.50100088,3.27332211,2.80186343,2.66038275,0.95325983,0.89333564,0.70911819,0.67870057,0.75340945,0.78515279,3.31295998e-03,7.24912900e-03,6.21490460e-03,2.80716876e-03,1.70050655e-03,9.86105297e-04,9.19945654e-04
16000,9.902106,3.026157,20.185247,22.147762,31.730915,27.199482,22.845297,23.747324,1.029755,1.129775,1.605967,1.374709,1.164638,1.211601,19.710831,19.792458,20.734879,21.575539,20.028587,20.895063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13009763,2.39826989,3.50412178,3.27363443,2.80187631,2.66038275,0.95329034,0.89271379,0.70899415,0.67866671,0.75339800,0.78515279,3.31812144e-03,7.26359198e-03,6.23128191e-03,2.80729728e-03,1.70050655e-03,9.86105297e-04,9.19945654e-04
