step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497342,0.497437,0.498567,0.498606,0.501018,0.500734,0.496957,0.496778,0.500738,0.499907,0.499600,0.499642,0.501675,0.501648,0.498300,0.497450,0.500993,0.500402,0.498661,0.498669,0.501188,0.501154,0.500493,0.499394,0.501175,0.500505,0.499154,0.499179,0.501468,0.501454,0.501163,0.500502,0.499971,0.499534,0.499391,0.499419,0.500918,0.500905,0.501535,0.501110,0.500221,0.499907,0.499005,0.498959,0.500688,0.500684,0.501814,0.501515
400,0.498667,0.499747,0.488688,0.488852,0.492179,0.491313,0.488929,0.487575,0.511437,0.509665,0.493969,0.493431,0.505877,0.504086,0.500671,0.493416,0.511485,0.510395,0.494436,0.493323,0.502055,0.501009,0.505552,0.500251,0.509831,0.507967,0.496029,0.496000,0.504987,0.504610,0.507342,0.504589,0.503380,0.502115,0.499104,0.499118,0.503403,0.503317,0.509035,0.507290,0.503371,0.502327,0.498544,0.498396,0.503602,0.503521,0.510297,0.508983
600,0.505469,0.508113,0.472264,0.473060,0.475508,0.474434,0.483198,0.476579,0.529662,0.526172,0.486543,0.483250,0.509314,0.503810,0.507055,0.490461,0.529044,0.525785,0.487525,0.483288,0.500374,0.496718,0.509552,0.495720,0.525794,0.520339,0.486780,0.486649,0.502711,0.501082,0.512527,0.502845,0.510035,0.506791,0.496353,0.496380,0.509509,0.508682,0.516704,0.510472,0.509700,0.506597,0.493112,0.492985,0.506422,0.505555,0.521005,0.515927
800,0.515878,0.520499,0.450909,0.452506,0.454974,0.453054,0.483936,0.466384,0.554781,0.546908,0.477779,0.469788,0.514744,0.503060,0.518039,0.489077,0.553726,0.546761,0.477903,0.468842,0.499696,0.491498,0.516421,0.489695,0.549112,0.537389,0.472807,0.471542,0.495332,0.491418,0.518319,0.496683,0.522091,0.514375,0.492273,0.492038,0.519562,0.517180,0.525346,0.510044,0.520181,0.512977,0.484639,0.484629,0.510406,0.507802,0.533257,0.520775
1000,0.528519,0.534886,0.429019,0.431705,0.439028,0.433338,0.491389,0.458722,0.583723,0.568663,0.471461,0.455850,0.520601,0.499744,0.531123,0.487096,0.580646,0.567236,0.473385,0.456066,0.506036,0.490515,0.527485,0.482936,0.574397,0.552223,0.458826,0.455273,0.486489,0.479082,0.527731,0.490896,0.537138,0.522794,0.486230,0.485938,0.529926,0.524730,0.535228,0.506787,0.534944,0.522199,0.473813,0.474035,0.514000,0.508605,0.545276,0.522167
1200,0.538963,0.547125,0.410587,0.414432,0.436669,0.419810,0.499937,0.452079,0.612149,0.586599,0.470629,0.444618,0.530597,0.497181,0.543667,0.484268,0.606617,0.582804,0.471944,0.445112,0.515364,0.489787,0.536778,0.475356,0.597506,0.560944,0.446951,0.440288,0.479336,0.467366,0.538160,0.484062,0.549995,0.527503,0.479795,0.479241,0.539515,0.531060,0.542288,0.500924,0.546841,0.528413,0.464897,0.465188,0.516893,0.508434,0.556694,0.522002
1400,0.548645,0.558392,0.396907,0.400794,0.448823,0.415415,0.508961,0.445790,0.638763,0.598834,0.472022,0.434566,0.539982,0.491795,0.555796,0.481353,0.632219,0.596106,0.471687,0.435549,0.525881,0.489038,0.547898,0.470710,0.621301,0.566908,0.437290,0.426862,0.471685,0.454012,0.546918,0.475552,0.563348,0.530964,0.473872,0.472840,0.547471,0.534920,0.548837,0.493637,0.560548,0.534655,0.455116,0.455241,0.517650,0.505666,0.565366,0.518769
1600,0.554221,0.565356,0.386909,0.389610,0.466506,0.416301,0.516267,0.437978,0.662455,0.606317,0.476726,0.427361,0.551345,0.488717,0.567355,0.477518,0.654878,0.603460,0.472723,0.427469,0.539229,0.489017,0.558411,0.465221,0.640071,0.566767,0.430837,0.415332,0.466369,0.442101,0.557620,0.468682,0.575605,0.532727,0.466631,0.465088,0.551388,0.534356,0.555500,0.485915,0.573784,0.539657,0.446757,0.446625,0.518188,0.502979,0.574219,0.513572
1800,0.559645,0.572189,0.381687,0.381669,0.485318,0.419970,0.523932,0.431053,0.682903,0.609887,0.483275,0.422089,0.565835,0.486308,0.578797,0.473645,0.675417,0.606948,0.476705,0.419493,0.550436,0.488142,0.569975,0.460684,0.657176,0.564091,0.427243,0.406010,0.466692,0.432647,0.567614,0.460266,0.587211,0.533021,0.460423,0.458158,0.553901,0.531771,0.561589,0.477647,0.585497,0.543102,0.438581,0.437712,0.519856,0.500651,0.581011,0.507816
