step,train_loss,val_loss
0,6.034572,6.010804
1000,2.197258,2.157266
2000,1.918835,1.905195
3000,1.751021,1.742926
4000,1.660437,1.660335
5000,1.612369,1.611443
6000,1.572547,1.579219
7000,1.565689,1.553594
8000,1.535144,1.532361
9000,1.524138,1.516273
10000,1.505728,1.498938
11000,1.495861,1.486006
12000,1.482222,1.477006
13000,1.460253,1.467557
14000,1.451520,1.453641
15000,1.444262,1.446619
16000,1.437728,1.437980
17000,1.438239,1.431036
18000,1.425923,1.425146
19000,1.422490,1.419537
20000,1.413798,1.414348
21000,1.408737,1.411034
22000,1.409292,1.405979
23000,1.394222,1.405679
24000,1.399126,1.400422
