step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498048,0.498309,0.497874,0.497963,0.499180,0.499106,0.498080,0.497952,0.499858,0.499370,0.499582,0.499590,0.501092,0.501017,0.498846,0.498681,0.500779,0.500384,0.498448,0.498393,0.499974,0.499897,0.498930,0.498764,0.499108,0.498948,0.499616,0.499644,0.500654,0.500609,0.499314,0.499133,0.499421,0.499215,0.499766,0.499761,0.500490,0.500483,0.500014,0.499795,0.499875,0.499753,0.499610,0.499619,0.500193,0.500185,0.500065,0.499914
400,0.491686,0.493154,0.488114,0.488543,0.490464,0.490159,0.492870,0.492403,0.501994,0.499848,0.494374,0.494193,0.505921,0.504817,0.495188,0.494460,0.503603,0.501351,0.491497,0.491088,0.497668,0.497116,0.495632,0.494885,0.497957,0.496770,0.495164,0.495218,0.502778,0.501936,0.497804,0.496729,0.500894,0.499261,0.498181,0.498291,0.503015,0.502791,0.501595,0.500275,0.500810,0.499923,0.499070,0.499057,0.501023,0.500866,0.502509,0.501620
600,0.482930,0.486404,0.472857,0.474071,0.477156,0.476172,0.486972,0.485362,0.505186,0.499215,0.480903,0.480075,0.514062,0.509062,0.490556,0.488064,0.508736,0.501992,0.478326,0.477194,0.489172,0.487652,0.490002,0.487567,0.496285,0.492137,0.486535,0.486292,0.506605,0.502931,0.496350,0.492322,0.501391,0.497334,0.492743,0.493144,0.511429,0.510164,0.505629,0.500752,0.503006,0.500746,0.495472,0.495607,0.501735,0.500814,0.506925,0.503682
800,0.471245,0.477178,0.452624,0.454577,0.463683,0.460153,0.483109,0.478141,0.510217,0.498689,0.464084,0.462074,0.530269,0.517634,0.488650,0.481181,0.516885,0.502683,0.459944,0.457456,0.475241,0.471453,0.485953,0.479022,0.497339,0.486896,0.471871,0.471022,0.512781,0.502950,0.497741,0.487384,0.504137,0.494539,0.481714,0.482078,0.527508,0.523822,0.513373,0.501386,0.505737,0.500627,0.488443,0.488514,0.502772,0.499523,0.514618,0.506233
1000,0.461207,0.469112,0.431696,0.434067,0.460785,0.447767,0.483199,0.471932,0.516990,0.497807,0.449514,0.444823,0.553167,0.529678,0.492705,0.476029,0.528898,0.503353,0.442875,0.437183,0.462819,0.452967,0.487343,0.471520,0.503678,0.483295,0.456396,0.454757,0.522749,0.502216,0.504903,0.484197,0.507487,0.492240,0.470309,0.470380,0.548597,0.540096,0.526364,0.503615,0.507151,0.499018,0.480172,0.479777,0.506647,0.499322,0.525411,0.509195
1200,0.453346,0.462360,0.414659,0.416821,0.473541,0.444715,0.486444,0.467684,0.524587,0.497945,0.439642,0.430512,0.578873,0.543794,0.501463,0.474120,0.542242,0.504365,0.433105,0.420729,0.459095,0.437329,0.492755,0.465830,0.508870,0.479034,0.440880,0.437806,0.530956,0.498530,0.514012,0.481167,0.512915,0.489647,0.460417,0.459787,0.574007,0.559492,0.541421,0.505711,0.511154,0.499936,0.471389,0.470537,0.509190,0.497329,0.537705,0.511711
1400,0.447111,0.457127,0.401534,0.401895,0.491849,0.447749,0.491462,0.463172,0.532343,0.497916,0.434119,0.417438,0.606512,0.558419,0.514140,0.474684,0.554334,0.505073,0.428953,0.406290,0.461911,0.422735,0.501578,0.462425,0.518631,0.477688,0.426982,0.421926,0.539527,0.493759,0.524213,0.479007,0.517911,0.487030,0.451375,0.449967,0.599338,0.578467,0.557198,0.507785,0.514683,0.499069,0.463692,0.461920,0.510557,0.492922,0.550737,0.513903
1600,0.441591,0.452094,0.393103,0.389729,0.515353,0.455129,0.497088,0.457907,0.540469,0.497997,0.433280,0.407619,0.635337,0.573345,0.529719,0.476087,0.565864,0.504790,0.430950,0.394702,0.471426,0.411319,0.515829,0.460703,0.528501,0.475909,0.415745,0.407643,0.548147,0.487429,0.538413,0.477764,0.526673,0.485855,0.441819,0.439622,0.624243,0.596519,0.574370,0.509724,0.518580,0.498005,0.456288,0.453320,0.511622,0.488675,0.564805,0.515304
1800,0.437194,0.447998,0.390088,0.379800,0.539540,0.463734,0.502933,0.453079,0.547382,0.496619,0.435133,0.399368,0.665643,0.587324,0.545518,0.478134,0.577409,0.505081,0.437277,0.383813,0.486913,0.403493,0.531056,0.459715,0.541299,0.476077,0.406828,0.394331,0.558983,0.482199,0.553267,0.477569,0.532374,0.483140,0.432304,0.428865,0.649170,0.612707,0.589543,0.510712,0.522205,0.497218,0.448529,0.443794,0.517029,0.485395,0.578568,0.516058
