step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499830,0.499931,0.498593,0.498623,0.497308,0.497336,0.497054,0.496883,0.498900,0.496946,0.498158,0.498223,0.497912,0.497956,0.498056,0.497571,0.499150,0.497975,0.498316,0.498444,0.499426,0.499461,0.501250,0.500635,0.499048,0.498994,0.499174,0.499186,0.499364,0.499413,0.502426,0.502126,0.499058,0.498943,0.498738,0.498687,0.498819,0.498846,0.502641,0.502336,0.499464,0.499335,0.499300,0.499155,0.499222,0.499259,0.502606,0.502320
400,0.499174,0.499507,0.497031,0.497497,0.486847,0.486890,0.489516,0.488267,0.505564,0.489398,0.492011,0.492019,0.489100,0.489263,0.492173,0.489410,0.505218,0.493439,0.491969,0.492049,0.492350,0.492316,0.501428,0.495972,0.497718,0.495592,0.497305,0.497395,0.498663,0.499014,0.509306,0.506846,0.498528,0.496873,0.500948,0.497844,0.495673,0.495135,0.512132,0.510115,0.501603,0.495495,0.501805,0.495431,0.495802,0.495310,0.511874,0.510749
600,0.495271,0.495951,0.496226,0.497611,0.469748,0.469807,0.481373,0.477555,0.520858,0.478871,0.479852,0.479243,0.472470,0.472615,0.488691,0.480480,0.521171,0.486995,0.482447,0.482136,0.476862,0.476458,0.501767,0.488735,0.506223,0.493411,0.491825,0.491582,0.493586,0.494056,0.517305,0.512374,0.502151,0.498969,0.506067,0.501853,0.495430,0.492154,0.525627,0.518624,0.506675,0.491787,0.506614,0.489376,0.495461,0.491553,0.522580,0.521141
800,0.481333,0.482297,0.496531,0.499675,0.446816,0.446640,0.470543,0.461824,0.545180,0.465818,0.463136,0.460249,0.449930,0.449520,0.488527,0.468741,0.545440,0.481765,0.469139,0.467040,0.454986,0.453816,0.506924,0.480991,0.525049,0.492927,0.482571,0.482006,0.485998,0.485073,0.523150,0.512626,0.508436,0.504414,0.512970,0.508940,0.498211,0.492316,0.540123,0.528033,0.511475,0.488473,0.511507,0.484260,0.499698,0.492230,0.536885,0.533947
1000,0.459703,0.460738,0.490495,0.495183,0.422828,0.422051,0.460032,0.444308,0.574374,0.453717,0.451734,0.441090,0.427974,0.425339,0.493976,0.457315,0.575648,0.475090,0.455711,0.449484,0.433565,0.430241,0.515583,0.473472,0.545223,0.490874,0.471559,0.470148,0.480568,0.476170,0.527548,0.509600,0.512381,0.507432,0.519058,0.515187,0.501699,0.493233,0.555830,0.535592,0.516842,0.482797,0.518604,0.478395,0.506913,0.496025,0.551477,0.544484
1200,0.437800,0.438903,0.478115,0.483464,0.401690,0.399244,0.453065,0.428129,0.603340,0.443262,0.452710,0.427037,0.415362,0.403614,0.504659,0.448257,0.607318,0.466687,0.447938,0.432742,0.415615,0.407921,0.527117,0.467098,0.567446,0.486993,0.461376,0.458104,0.477294,0.466638,0.531055,0.504897,0.513233,0.505520,0.523678,0.519569,0.503944,0.493573,0.568968,0.540945,0.522739,0.477551,0.525351,0.472752,0.513165,0.497451,0.570605,0.556790
1400,0.415430,0.416537,0.462243,0.467869,0.389064,0.378542,0.449684,0.410464,0.632737,0.432074,0.463483,0.415248,0.420178,0.385143,0.523447,0.438701,0.640532,0.457832,0.450082,0.418517,0.405532,0.386715,0.545034,0.460297,0.589702,0.482074,0.452331,0.445742,0.477251,0.456428,0.535588,0.498640,0.513193,0.498658,0.524990,0.519922,0.505694,0.492000,0.586748,0.552460,0.527554,0.470169,0.533213,0.465493,0.522509,0.499101,0.591928,0.564743
1600,0.393770,0.394836,0.443770,0.449341,0.397158,0.360761,0.449576,0.395103,0.661343,0.421547,0.478760,0.404790,0.436026,0.369786,0.541762,0.430910,0.675339,0.447650,0.458402,0.406185,0.411475,0.367930,0.561496,0.453915,0.612180,0.475214,0.444511,0.433304,0.480562,0.445508,0.539783,0.492927,0.513304,0.491130,0.519791,0.513954,0.500984,0.486693,0.597295,0.558927,0.532578,0.465766,0.545180,0.460489,0.531675,0.501128,0.616243,0.578294
1800,0.373127,0.374137,0.423641,0.429019,0.417560,0.345903,0.453412,0.380289,0.690158,0.410781,0.496953,0.396244,0.457524,0.356767,0.563101,0.422922,0.711347,0.436451,0.473316,0.395155,0.427700,0.351630,0.579065,0.446719,0.633459,0.467798,0.440003,0.422927,0.487697,0.434681,0.544025,0.486822,0.517022,0.486225,0.515773,0.509081,0.496174,0.480284,0.597781,0.559609,0.533688,0.463803,0.553492,0.462538,0.539283,0.504708,0.629807,0.584583
