step,train_loss,val_bpb
200,8.514742,2.267957
400,7.021800,2.022487
600,6.446799,1.922062
800,6.170348,1.871733
1000,6.010341,1.830025
1200,5.873616,1.798123
1400,5.776402,1.768674
1600,5.689424,1.744779
1800,5.623929,1.730506
2000,5.549024,1.710057
2200,5.525104,1.699252
2400,5.488369,1.686653
2600,5.430079,1.674086
2800,5.403372,1.662669
3000,5.372463,1.654188
3200,5.331762,1.643323
3400,5.299571,1.636223
3600,5.279490,1.629604
3800,5.247812,1.619310
4000,5.227907,1.614116
4200,5.201097,1.607603
4400,5.187447,1.602167
4600,5.161582,1.594163
4800,5.167631,1.590107
5000,5.123659,1.583128
5200,5.109664,1.579738
5400,5.090778,1.574604
5600,5.064359,1.570481
5800,5.061553,1.566101
6000,5.046283,1.561980
6200,5.030216,1.559690
6400,5.028380,1.557059
6600,5.006454,1.553870
6800,5.005501,1.550896
7000,5.007731,1.549494
7200,4.995572,1.547486
7400,4.973876,1.545822
7600,4.964741,1.544499
7800,4.965166,1.543699
8000,4.971381,1.542617
