step,train_loss,val_loss,val_loss_hard
0,5.548071,5.548652,5.548652
1000,2.573879,2.537599,2.537599
2000,2.335888,2.305165,2.305165
3000,2.190993,2.179315,2.179315
4000,2.133816,2.112861,2.112861
5000,2.103379,2.086771,2.086771
6000,2.048904,2.038445,2.038445
7000,1.999937,1.990716,1.990716
8000,1.988014,1.977671,1.977671
9000,1.941204,1.942505,1.942505
10000,1.932374,1.932542,1.932542
11000,1.899657,1.908522,1.908522
12000,1.893783,1.887784,1.887784
13000,1.893526,1.862811,1.862811
14000,1.869795,1.870496,1.870496
15000,1.859171,1.858568,1.858568
16000,1.829857,1.834106,1.834106
17000,1.825274,1.843536,1.843536
18000,1.827257,1.815033,1.815033
19000,1.812263,1.815692,1.815692
20000,1.798910,1.796962,1.796962
21000,1.789269,1.788882,1.788882
22000,1.783524,1.783285,1.783285
23000,1.773265,1.767350,1.767350
24000,1.740533,1.762773,1.762773
25000,1.748975,1.763139,1.763139
26000,1.734827,1.749228,1.749228
27000,1.732063,1.738382,1.738382
28000,1.727365,1.729313,1.729313
29000,1.716519,1.724195,1.724195
30000,1.725721,1.718446,1.718446
31000,1.707426,1.708817,1.708817
32000,1.705882,1.703424,1.703424
33000,1.706050,1.692098,1.692098
34000,1.686030,1.685896,1.685896
35000,1.686863,1.681819,1.681819
36000,1.654664,1.677569,1.677569
37000,1.664082,1.670846,1.670846
38000,1.684832,1.665783,1.665783
39000,1.654581,1.660812,1.660812
40000,1.649232,1.655730,1.655730
41000,1.663689,1.650072,1.650072
42000,1.654980,1.648820,1.648820
43000,1.643396,1.644468,1.644468
44000,1.649492,1.641809,1.641809
45000,1.646101,1.640202,1.640202
46000,1.653863,1.638048,1.638048
47000,1.639872,1.635521,1.635521
48000,1.643331,1.630669,1.630669
49000,1.633449,1.630183,1.630183
