step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.500720,0.500812,0.498429,0.498431,0.497636,0.497700,0.496939,0.496883,0.499851,0.498078,0.499032,0.499124,0.498825,0.498840,0.499344,0.498864,0.499550,0.499063,0.498733,0.498757,0.498389,0.498379,0.502663,0.502452,0.499390,0.499098,0.498906,0.498779,0.498388,0.498350,0.502906,0.502666,0.499670,0.499255,0.499308,0.498831,0.498540,0.498543,0.502979,0.502751,0.499897,0.499173,0.499809,0.499007,0.498296,0.498275,0.503006,0.502806
400,0.503146,0.503474,0.497835,0.498097,0.488979,0.489109,0.488191,0.487785,0.507294,0.495848,0.494409,0.494705,0.489866,0.489868,0.491577,0.490193,0.503156,0.497111,0.494467,0.494630,0.494009,0.494637,0.508856,0.507054,0.499072,0.497338,0.499445,0.498545,0.494797,0.493628,0.512835,0.510767,0.500032,0.495897,0.500840,0.493015,0.493263,0.492994,0.512857,0.511749,0.502276,0.493738,0.502455,0.492613,0.492078,0.491511,0.513091,0.512135
600,0.505364,0.505991,0.506384,0.507439,0.473991,0.473844,0.477740,0.476313,0.522123,0.497007,0.484779,0.484664,0.473487,0.473087,0.482958,0.479190,0.514759,0.497634,0.487504,0.487569,0.485882,0.486325,0.512583,0.504901,0.502238,0.499485,0.503158,0.501856,0.495649,0.490074,0.526881,0.518110,0.501444,0.490867,0.506403,0.484105,0.490436,0.483504,0.525485,0.519675,0.500214,0.485766,0.500636,0.482086,0.489280,0.483040,0.530115,0.523302
800,0.503319,0.504211,0.519542,0.521824,0.452779,0.451903,0.465411,0.462440,0.543628,0.500895,0.473798,0.471883,0.455136,0.452232,0.472083,0.465022,0.531660,0.498525,0.478925,0.478751,0.477232,0.475896,0.513952,0.499459,0.504244,0.502500,0.506920,0.505727,0.499579,0.490655,0.546678,0.525306,0.506178,0.487634,0.515489,0.478256,0.496882,0.483032,0.546029,0.530723,0.508081,0.480106,0.511197,0.475375,0.493504,0.475389,0.551830,0.543059
1000,0.493539,0.494662,0.535665,0.539192,0.430595,0.427832,0.452677,0.447739,0.569192,0.504487,0.466217,0.458842,0.446294,0.433048,0.461579,0.450182,0.552884,0.499043,0.468713,0.467865,0.468869,0.463066,0.513947,0.492597,0.504874,0.501304,0.507288,0.505679,0.502510,0.489461,0.565546,0.532351,0.513675,0.486394,0.526786,0.473832,0.506674,0.487542,0.567609,0.539316,0.514546,0.473972,0.520601,0.467829,0.503586,0.477676,0.571180,0.560563
1200,0.481187,0.482348,0.549010,0.553546,0.414470,0.405779,0.440105,0.432556,0.592781,0.505367,0.464241,0.448273,0.451755,0.418487,0.452593,0.435120,0.572594,0.499035,0.459489,0.457552,0.464679,0.451658,0.513649,0.484349,0.507679,0.498214,0.505570,0.503362,0.503233,0.487076,0.581421,0.538667,0.515521,0.483025,0.541957,0.470887,0.517162,0.493827,0.593179,0.549225,0.520940,0.469013,0.531213,0.460421,0.517309,0.482981,0.580530,0.567106
1400,0.466015,0.467089,0.556472,0.561717,0.416323,0.387596,0.429640,0.418594,0.616171,0.503663,0.466914,0.439329,0.466747,0.408249,0.447000,0.421730,0.592797,0.497401,0.451076,0.447501,0.464622,0.441494,0.513957,0.477517,0.511032,0.495773,0.501404,0.498906,0.501445,0.482252,0.588680,0.543865,0.519082,0.481937,0.557798,0.471287,0.527120,0.498376,0.620828,0.567412,0.528211,0.459240,0.543445,0.451430,0.532021,0.489193,0.586962,0.571959
1600,0.452576,0.453481,0.561411,0.567252,0.431276,0.374531,0.420747,0.405406,0.638606,0.501952,0.474899,0.431912,0.486497,0.401589,0.445030,0.409865,0.610931,0.494139,0.444407,0.437657,0.469635,0.430548,0.514177,0.470031,0.512200,0.491517,0.498277,0.495743,0.499768,0.476890,0.588981,0.543589,0.524567,0.483602,0.569876,0.476737,0.537473,0.503304,0.641044,0.576483,0.536548,0.453282,0.555605,0.443657,0.548156,0.496225,0.590893,0.574999
1800,0.436897,0.437677,0.560656,0.566770,0.450951,0.365491,0.412861,0.391994,0.657882,0.496891,0.485176,0.426342,0.509144,0.397290,0.446191,0.398912,0.628820,0.490245,0.438242,0.428293,0.478955,0.421649,0.514516,0.461814,0.517375,0.489642,0.494651,0.492089,0.500208,0.471059,0.588519,0.540377,0.529924,0.485999,0.585247,0.485522,0.547001,0.508284,0.654738,0.580544,0.539857,0.445540,0.565445,0.435849,0.563152,0.501265,0.594215,0.577470
2000,0.420814,0.421464,0.557636,0.563765,0.472414,0.361453,0.407503,0.380577,0.678266,0.493575,0.496400,0.420755,0.532958,0.394307,0.449314,0.389432,0.646164,0.486512,0.434172,0.420436,0.489018,0.414463,0.514811,0.454233,0.521867,0.487708,0.492006,0.489533,0.504659,0.466736,0.588445,0.537148,0.530697,0.485155,0.597018,0.491021,0.555180,0.512181,0.669873,0.585037,0.546569,0.441169,0.578202,0.428716,0.574718,0.505314,0.598084,0.580318
2200,0.404819,0.405321,0.552337,0.558369,0.495305,0.358937,0.403882,0.369045,0.694543,0.488504,0.507014,0.416894,0.558472,0.393049,0.456306,0.380625,0.662413,0.481956,0.432205,0.413837,0.502141,0.408751,0.516039,0.446947,0.527396,0.486648,0.489541,0.487098,0.513526,0.464142,0.588271,0.532502,0.537244,0.489434,0.611332,0.497973,0.566125,0.516911,0.682677,0.589062,0.550501,0.435448,0.587321,0.420987,0.585587,0.508300,0.602290,0.583044
2400,0.389629,0.389961,0.545222,0.551148,0.518669,0.356829,0.401710,0.358620,0.710262,0.483003,0.518743,0.412977,0.584119,0.391975,0.465495,0.372920,0.678488,0.476739,0.430126,0.406814,0.517698,0.403500,0.517704,0.439825,0.532371,0.484623,0.487629,0.484847,0.521879,0.462565,0.587685,0.527629,0.538630,0.488709,0.624432,0.507064,0.573957,0.520418,0.694206,0.592634,0.554890,0.429589,0.597542,0.413969,0.596569,0.511050,0.607943,0.585761
2600,0.375864,0.376035,0.536080,0.541753,0.543109,0.356236,0.401951,0.349841,0.724491,0.477189,0.530643,0.409298,0.610832,0.390499,0.475218,0.366724,0.694267,0.472048,0.430241,0.401628,0.534705,0.399287,0.519223,0.432347,0.537115,0.482892,0.485849,0.482791,0.529751,0.461467,0.587156,0.523011,0.541331,0.488737,0.635188,0.512285,0.581417,0.523025,0.705326,0.596181,0.559460,0.425624,0.606752,0.409466,0.604800,0.512808,0.614253,0.588304
2800,0.363149,0.363210,0.526162,0.531540,0.567280,0.355355,0.404405,0.341208,0.735821,0.471572,0.542897,0.406086,0.637946,0.389024,0.486899,0.361039,0.711532,0.466709,0.432503,0.396716,0.552194,0.394789,0.521196,0.425170,0.540867,0.480484,0.483805,0.480713,0.539989,0.461470,0.586636,0.518462,0.546511,0.492822,0.646566,0.517279,0.590865,0.526487,0.715026,0.599529,0.563945,0.421960,0.614984,0.405698,0.614654,0.514312,0.621664,0.590590
3000,0.351421,0.351356,0.516764,0.521969,0.591520,0.354510,0.406898,0.333836,0.747350,0.465315,0.554101,0.402353,0.665193,0.387627,0.498272,0.356611,0.726772,0.461825,0.433994,0.391682,0.569984,0.390866,0.524128,0.419237,0.544856,0.477855,0.481956,0.478485,0.549708,0.461055,0.585500,0.513812,0.549702,0.494305,0.656033,0.523325,0.598826,0.528231,0.725202,0.602853,0.567724,0.418568,0.622989,0.401324,0.627724,0.517654,0.630618,0.592117
3200,0.339689,0.339523,0.507056,0.512001,0.615494,0.353371,0.409686,0.327000,0.756636,0.458585,0.566084,0.398913,0.692672,0.385732,0.509756,0.352289,0.741045,0.456119,0.436826,0.387951,0.587059,0.387176,0.526241,0.413417,0.548114,0.475056,0.480019,0.476320,0.560628,0.460956,0.584540,0.509725,0.550520,0.493757,0.661688,0.525346,0.603575,0.529382,0.733488,0.605966,0.571778,0.415539,0.632271,0.396340,0.642126,0.521883,0.639260,0.593538
