step,train_loss,val_bpb
200,6.372762,1.951774
400,5.676143,1.762496
600,5.444928,1.680787
800,5.278245,1.636011
1000,5.153713,1.608915
1200,5.116691,1.590499
1400,5.038025,1.571125
1600,5.083972,1.560779
1800,5.003586,1.554811
2000,4.925566,1.544892
2200,4.972741,1.540325
2400,4.960711,1.536279
2600,4.911509,1.530200
2800,4.953078,1.525054
3000,4.892949,1.524072
3200,4.838874,1.519771
3400,4.857404,1.517467
3600,4.862714,1.514979
3800,4.860132,1.511421
4000,4.855867,1.511157
4200,4.837306,1.508120
4400,4.833979,1.507316
4600,4.819127,1.505275
4800,4.893255,1.505718
5000,4.821376,1.504797
