step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
5500,4.363499,1.324867,18.777235,19.276237,19.870090,19.904289,19.948027,20.249399,0.958178,0.983609,1.013838,1.015600,1.017840,1.033231,17.064154,19.301121,18.889616,19.067484,19.589098,21.541786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.77069640,1.82474124,2.05333853,2.10306358,2.12256336,2.18412733,1.09721506,1.10604811,1.02660155,1.00637949,0.94237876,0.86111856,5.08969463e-03,3.17617389e-03,2.28798832e-03,5.43598179e-03,5.84647106e-03,6.75164163e-03,7.03991111e-03
6000,4.273325,1.303063,18.576269,19.165895,19.822260,19.864990,19.888599,20.232662,0.947909,0.977957,1.011360,1.013558,1.014787,1.032359,16.576481,19.227604,18.726290,18.929529,19.541656,21.740612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.72559416,1.78407633,2.03075552,2.08216190,2.09469891,2.17634296,1.11505377,1.12692809,1.04092741,1.01624143,0.94833595,0.84919447,5.54651980e-03,3.12204915e-03,2.45863385e-03,6.06865389e-03,6.50343625e-03,7.38623599e-03,7.74010969e-03
6500,4.221034,1.287212,18.406422,19.062952,19.777161,19.820786,19.827435,20.216581,0.939223,0.972679,1.009020,1.011268,1.011637,1.031517,16.112263,19.155022,18.574173,18.803539,19.500366,21.922770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.68598807,1.74463022,2.01011014,2.06004119,2.06681657,2.16749883,1.13087964,1.14818192,1.05523157,1.02646506,0.95353371,0.83771729,5.90378096e-03,3.08988872e-03,2.58447835e-03,6.58164732e-03,7.02621415e-03,7.86522124e-03,8.27523600e-03
7000,4.165017,1.272972,18.240919,18.966877,19.736183,19.783253,19.773928,20.199293,0.930759,0.967753,1.006884,1.009325,1.008884,1.030608,15.671500,19.085142,18.427618,18.675688,19.466137,22.080589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.64845562,1.71082783,1.98844624,2.03914189,2.03974223,2.15679026,1.14646947,1.16728854,1.06746984,1.03432393,0.95661449,0.82770038,6.19327552e-03,3.06801545e-03,2.69065727e-03,7.00464938e-03,7.47136027e-03,8.23475886e-03,8.69021192e-03
7500,4.127974,1.261346,18.083439,18.882500,19.696945,19.745787,19.725214,20.183838,0.922697,0.963426,1.004835,1.007373,1.006371,1.029799,15.268511,19.017101,18.289747,18.558216,19.437737,22.229128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61058211,1.68241501,1.96623385,2.01725984,2.01528883,2.14578795,1.16362941,1.18412125,1.08140612,1.04297185,0.95877469,0.81731462,6.42954601e-03,3.04575311e-03,2.78090243e-03,7.35235680e-03,7.83484895e-03,8.53731576e-03,9.02609900e-03
8000,4.087162,1.252799,17.950310,18.799509,19.666101,19.717546,19.674128,20.166447,0.915885,0.959162,1.003212,1.005894,1.003738,1.028888,14.878655,18.944883,18.159592,18.443056,19.414728,22.366625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57954538,1.65532267,1.94759822,1.99805629,1.99034762,2.13359189,1.17901576,1.20034301,1.09257495,1.04914534,0.96157759,0.80781889,6.62878819e-03,3.05898255e-03,2.86977668e-03,7.65530393e-03,8.12833011e-03,8.76770727e-03,9.29262862e-03
8500,4.054779,1.243173,17.828434,18.721598,19.635553,19.681990,19.635172,20.149105,0.909636,0.955158,1.001606,1.004045,1.001724,1.027971,14.521633,18.879782,18.034027,18.336681,19.398024,22.485083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.54975617,1.63046324,1.92864335,1.97560477,1.96798038,2.12125993,1.19397092,1.21517396,1.10316467,1.05596447,0.96323079,0.79928535,6.78566455e-03,3.08333291e-03,2.92777317e-03,7.89886340e-03,8.36076960e-03,8.94178543e-03,9.50146280e-03
9000,4.044580,1.237904,17.709063,18.651569,19.608368,19.657372,19.594372,20.128420,0.903521,0.951554,1.000167,1.002747,0.999609,1.026889,14.191481,18.817690,17.923702,18.232561,19.381018,22.598431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.52156675,1.60828328,1.91247344,1.95819211,1.94737077,2.10804772,1.20641863,1.22841322,1.11017859,1.06064796,0.96492398,0.79115099,6.91566108e-03,3.11109633e-03,2.98301969e-03,8.10394529e-03,8.55459925e-03,9.08215903e-03,9.65914689e-03
9500,4.004151,1.229970,17.606869,18.582088,19.583801,19.629877,19.556643,20.112169,0.898280,0.947975,0.998861,1.001307,0.997664,1.026023,13.894403,18.752205,17.800241,18.138659,19.362358,22.710918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.49633491,1.58754849,1.89791965,1.93834889,1.92691171,2.09606051,1.21889639,1.24106538,1.11787939,1.06719005,0.96604496,0.78291464,7.02179573e-03,3.13891284e-03,3.01453518e-03,8.28027632e-03,8.70295521e-03,9.20040719e-03,9.79368761e-03
10000,3.987796,1.224939,17.514254,18.516411,19.559967,19.602541,19.524416,20.094477,0.893526,0.944600,0.997598,0.999876,0.995999,1.025089,13.628187,18.696575,17.695889,18.045944,19.352913,22.812607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.47345185,1.56812811,1.88243377,1.91943526,1.90855181,2.08352137,1.22828436,1.25342929,1.12694883,1.07294226,0.96656954,0.77530962,7.11589050e-03,3.18586780e-03,3.05739045e-03,8.42285901e-03,8.82511307e-03,9.29785613e-03,9.90625657e-03
10500,3.996666,1.219490,17.419359,18.462360,19.541319,19.582993,19.486940,20.082514,0.888658,0.941812,0.996588,0.998836,0.994059,1.024454,13.386046,18.636320,17.597057,17.955587,19.342487,22.901575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44925988,1.55126894,1.86997318,1.90304506,1.88710332,2.07219386,1.24040222,1.26622236,1.13455701,1.07749748,0.96822739,0.76791942,7.19317220e-03,3.21919844e-03,3.08788288e-03,8.54797848e-03,8.93017091e-03,9.36966669e-03,1.00041358e-02
11000,3.940797,1.214530,17.349833,18.407715,19.521090,19.565981,19.466061,20.066183,0.885071,0.938986,0.995508,0.997930,0.992970,1.023587,13.178612,18.579521,17.502714,17.872044,19.336622,22.994944,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.43361104,1.53490651,1.85767162,1.88889647,1.87155986,2.05994368,1.24697852,1.27836430,1.14141059,1.08022892,0.96763515,0.76142704,7.25530204e-03,3.23184067e-03,3.11944075e-03,8.65396671e-03,9.01770126e-03,9.42866597e-03,1.00801969e-02
11500,3.931533,1.211419,17.278555,18.365324,19.504042,19.558807,19.434942,20.046135,0.881405,0.936798,0.994584,0.997525,0.991359,1.022520,12.994193,18.524725,17.411678,17.793125,19.334785,23.082312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41510499,1.52236605,1.84512007,1.87630796,1.85383987,2.04570127,1.25377572,1.28897524,1.14943397,1.08372569,0.96829122,0.75572795,7.31663503e-03,3.26289190e-03,3.16044665e-03,8.76215659e-03,9.09785554e-03,9.47658159e-03,1.01398779e-02
12000,3.927559,1.207076,17.214472,18.319880,19.493603,19.539713,19.410444,20.030220,0.878091,0.934450,0.993986,0.996519,0.990088,1.021673,12.836226,18.473351,17.331289,17.721159,19.338987,23.166048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40093064,1.51132977,1.83538175,1.86234748,1.83892071,2.03462791,1.25831759,1.29576063,1.15519273,1.08720517,0.96950805,0.75010860,7.35628710e-03,3.28152999e-03,3.19626252e-03,8.83517787e-03,9.14649758e-03,9.50212590e-03,1.01761287e-02
12500,3.905939,1.203454,17.154980,18.278561,19.484821,19.526123,19.393932,20.021996,0.875034,0.932320,0.993478,0.995790,0.989221,1.021215,12.696101,18.423761,17.250204,17.650496,19.340935,23.247522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.38658392,1.49940491,1.82547367,1.84790218,1.82590413,2.02375054,1.26244402,1.30468941,1.16230404,1.09103096,0.96840310,0.74528134,7.39681546e-03,3.31289554e-03,3.22651514e-03,8.90144147e-03,9.19053517e-03,9.53511707e-03,1.02143884e-02
13000,3.892083,1.200379,17.102413,18.245161,19.479647,19.517914,19.376261,20.010874,0.872303,0.930581,0.993164,0.995331,0.988301,1.020612,12.589490,18.369692,17.178949,17.586084,19.344414,23.320892,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.37418473,1.48878670,1.81716061,1.83646309,1.81073129,2.01391077,1.26581991,1.31288171,1.16791379,1.09436536,0.96934384,0.74027389,7.43265101e-03,3.33674578e-03,3.25836893e-03,8.96205474e-03,9.23272129e-03,9.55509022e-03,1.02509251e-02
13500,3.888551,1.196863,17.053537,18.212389,19.469723,19.514755,19.362469,19.997648,0.869777,0.928883,0.992613,0.995132,0.987575,1.019900,12.498215,18.322067,17.105087,17.529858,19.349033,23.391275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36323035,1.47974217,1.80776429,1.82732427,1.79850912,2.00269270,1.26842904,1.31993449,1.17346036,1.09642768,0.96881145,0.73615456,7.46247196e-03,3.36638046e-03,3.29222623e-03,9.00920294e-03,9.26304422e-03,9.56891943e-03,1.02750584e-02
14000,3.868692,1.193849,17.007704,18.178356,19.465586,19.507244,19.347012,19.989237,0.867403,0.927123,0.992337,0.994715,0.986761,1.019436,12.408783,18.275503,17.040684,17.467356,19.358133,23.469334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35345376,1.47031283,1.80105090,1.81573665,1.78575253,1.99228501,1.26975071,1.32768631,1.17637253,1.10012567,0.96953440,0.73202282,7.48562103e-03,3.37944808e-03,3.32440762e-03,9.04971734e-03,9.28882323e-03,9.58064012e-03,1.02906898e-02
14500,3.852279,1.191780,16.965677,18.145779,19.465593,19.502028,19.336706,19.976055,0.865227,0.925423,0.992286,0.994410,0.986222,1.018723,12.339507,18.233089,16.979738,17.408808,19.363892,23.538118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34495342,1.46179450,1.79602969,1.80701327,1.77544796,1.98216319,1.27085507,1.33351862,1.17987871,1.10233116,0.96936125,0.72799850,7.50070015e-03,3.39407916e-03,3.33398115e-03,9.08026285e-03,9.31090955e-03,9.59042087e-03,1.02945473e-02
15000,3.853110,1.188752,16.927162,18.129232,19.462677,19.504488,19.327850,19.965784,0.863228,0.924560,0.992093,0.994496,0.985754,1.018164,12.267525,18.187344,16.921701,17.365067,19.380247,23.598295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33737588,1.45638776,1.79000556,1.79942584,1.76472640,1.97192204,1.27244544,1.33713615,1.18665826,1.10456204,0.96911657,0.72475588,7.50821200e-03,3.40482686e-03,3.36671667e-03,9.09317099e-03,9.31765046e-03,9.58250184e-03,1.02844052e-02
15500,3.841102,1.186284,16.887959,18.100538,19.466475,19.504526,19.319101,19.957592,0.861187,0.923063,0.992228,0.994458,0.985287,1.017709,12.208531,18.145172,16.865587,17.315884,19.383732,23.665295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.32977366,1.44815838,1.78550363,1.79104674,1.75447190,1.96383381,1.27435172,1.34519243,1.19026864,1.10716236,0.96870905,0.72105980,7.51399858e-03,3.41086229e-03,3.38421273e-03,9.11154598e-03,9.31732263e-03,9.57981404e-03,1.02802338e-02
16000,3.830981,1.183368,16.854650,18.079016,19.466572,19.501163,19.309980,19.955549,0.859452,0.921948,0.992174,0.994267,0.984798,1.017571,12.155423,18.104349,16.818897,17.279785,19.396458,23.731215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.32341301,1.44143331,1.78085732,1.78159881,1.74321842,1.95701301,1.27595055,1.35096741,1.19427943,1.10963523,0.96886569,0.71768051,7.50748813e-03,3.41045996e-03,3.39711318e-03,9.10892617e-03,9.30198096e-03,9.55891516e-03,1.02675334e-02
16500,3.821929,1.181404,16.827198,18.062143,19.470953,19.504700,19.310452,19.947199,0.858018,0.921065,0.992348,0.994390,0.984800,1.017105,12.100253,18.066011,16.774679,17.233839,19.411852,23.791145,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31839931,1.43662083,1.77851105,1.77616656,1.73603296,1.94779778,1.27887607,1.35428298,1.19895935,1.11142755,0.96807116,0.71479696,7.50333362e-03,3.40720895e-03,3.41719389e-03,9.11912322e-03,9.28288978e-03,9.54716559e-03,1.02464203e-02
17000,3.809637,1.179853,16.799467,18.038843,19.474131,19.508844,19.306423,19.942320,0.856562,0.919864,0.992460,0.994584,0.984583,1.016824,12.061403,18.031845,16.732475,17.198275,19.424911,23.851686,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31307220,1.43066442,1.77507830,1.77066338,1.72811246,1.93999839,1.28178036,1.35849226,1.20234358,1.11334813,0.96800828,0.71224177,7.49643954e-03,3.41128604e-03,3.43621848e-03,9.11982358e-03,9.26940795e-03,9.52316355e-03,1.02187376e-02
17500,3.791274,1.177546,16.775749,18.028292,19.475060,19.514727,19.302504,19.939163,0.855331,0.919300,0.992453,0.994852,0.984366,1.016626,12.011381,17.996830,16.701035,17.169695,19.440874,23.911160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30882466,1.42742443,1.77075505,1.76493728,1.71986461,1.93312418,1.28513432,1.36104918,1.20742881,1.11507118,0.96828395,0.70960748,7.48367266e-03,3.40362592e-03,3.46135953e-03,9.11279861e-03,9.24944412e-03,9.49038193e-03,1.01844259e-02
18000,3.785073,1.175734,16.755405,18.011164,19.485052,19.518192,19.304502,19.936810,0.854263,0.918399,0.992918,0.994996,0.984447,1.016480,11.977866,17.962070,16.659107,17.139967,19.457611,23.965750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30548012,1.42237484,1.76995409,1.76006103,1.71361673,1.92655706,1.28803730,1.36458743,1.21022987,1.11643362,0.96767718,0.70725346,7.46728639e-03,3.39317438e-03,3.47437058e-03,9.09952633e-03,9.22217779e-03,9.46252700e-03,1.01519423e-02
18500,3.777164,1.173650,16.743458,18.006769,19.487032,19.527102,19.309023,19.933376,0.853635,0.918151,0.992981,0.995420,0.984661,1.016270,11.947095,17.932724,16.624426,17.112272,19.471712,24.021799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30429363,1.42116797,1.76662910,1.75692439,1.70714104,1.91964424,1.29054165,1.36578345,1.21359396,1.11703372,0.96665066,0.70536858,7.44971284e-03,3.39552527e-03,3.49129550e-03,9.08439420e-03,9.18602385e-03,9.43189301e-03,1.01091452e-02
19000,3.769899,1.171988,16.730558,17.986208,19.494795,19.533440,19.308649,19.932472,0.852949,0.917078,0.993323,0.995719,0.984623,1.016192,11.924261,17.903423,16.593555,17.082352,19.492821,24.077240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30309844,1.41524446,1.76620841,1.75232208,1.70083678,1.91377056,1.29337287,1.37124777,1.21717393,1.11948895,0.96687621,0.70358044,7.42993069e-03,3.39159789e-03,3.50075169e-03,9.06413235e-03,9.16008092e-03,9.39445011e-03,1.00685712e-02
19500,3.774003,1.170499,16.721912,17.981722,19.503210,19.545614,19.313944,19.933670,0.852494,0.916825,0.993698,0.996300,0.984880,1.016225,11.889216,17.877068,16.564312,17.057873,19.504507,24.129763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30255914,1.41380000,1.76622748,1.74998248,1.69661522,1.90817583,1.29626012,1.37016594,1.21857822,1.12031925,0.96582615,0.70186627,7.40702140e-03,3.38387629e-03,3.50878062e-03,9.04296990e-03,9.12651420e-03,9.35534388e-03,1.00246435e-02
20000,3.760526,1.168044,16.705235,17.976339,19.511616,19.553860,19.319565,19.933424,0.851629,0.916540,0.994092,0.996698,0.985159,1.016180,11.865918,17.847240,16.539909,17.033815,19.526680,24.179831,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30051160,1.41128254,1.76605535,1.74606323,1.69154024,1.90384400,1.30120444,1.37173569,1.22213840,1.12253439,0.96595484,0.69974530,7.37940924e-03,3.37307272e-03,3.51346168e-03,9.01158061e-03,9.09057539e-03,9.31494217e-03,9.97282285e-03
20500,3.756359,1.166375,16.707371,17.968796,19.522020,19.565304,19.326033,19.932039,0.851716,0.916132,0.994576,0.997253,0.985476,1.016086,11.859633,17.824894,16.516588,17.016497,19.543516,24.234346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30277848,1.40952969,1.76625848,1.74453187,1.68697143,1.89842868,1.30290008,1.37391579,1.22463620,1.12341058,0.96569908,0.69851011,7.35327310e-03,3.37087433e-03,3.52435512e-03,8.98353104e-03,9.05316137e-03,9.27292556e-03,9.91479121e-03
21000,3.762122,1.164754,16.695087,17.960449,19.528021,19.575766,19.329321,19.936512,0.851055,0.915696,0.994842,0.997766,0.985624,1.016293,11.840978,17.799335,16.494532,17.007521,19.564928,24.286963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30203521,1.40753722,1.76460683,1.74211943,1.68226779,1.89539635,1.30783355,1.37456012,1.22901094,1.12433052,0.96588796,0.69658512,7.31794315e-03,3.35612614e-03,3.52477073e-03,8.94441269e-03,9.00330581e-03,9.21872910e-03,9.86031443e-03
21500,3.732862,1.162676,16.696491,17.961657,19.545820,19.588831,19.342096,19.945417,0.851108,0.915748,0.995709,0.998408,0.986261,1.016723,11.829631,17.778818,16.474775,16.987616,19.583733,24.334421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30473447,1.40827441,1.76855731,1.74129927,1.68057740,1.89289904,1.31128669,1.37365425,1.23016679,1.12453055,0.96545100,0.69517088,7.28957929e-03,3.34798219e-03,3.53196776e-03,8.91935173e-03,8.96035600e-03,9.17534344e-03,9.80247464e-03
22000,3.737955,1.161270,16.698816,17.953770,19.557638,19.603636,19.349236,19.950970,0.851209,0.915326,0.996288,0.999142,0.986618,1.016980,11.813922,17.759018,16.458412,16.977703,19.604988,24.381573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30699551,1.40633154,1.77134526,1.74126482,1.67665374,1.88981736,1.31473756,1.37607014,1.23064005,1.12505317,0.96529275,0.69378328,7.25414701e-03,3.34310718e-03,3.53266229e-03,8.88331700e-03,8.91131908e-03,9.11680143e-03,9.73767508e-03
22500,3.722828,1.160482,16.699549,17.954773,19.565836,19.618994,19.361782,19.956347,0.851225,0.915364,0.996656,0.999903,0.987238,1.017225,11.809041,17.741495,16.447176,16.968740,19.626043,24.427746,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30905139,1.40615070,1.77141821,1.74078310,1.67518365,1.88682079,1.31822538,1.37716794,1.23318183,1.12619364,0.96445799,0.69247890,7.21465920e-03,3.32938530e-03,3.53428698e-03,8.84370413e-03,8.85398500e-03,9.06036142e-03,9.66623239e-03
23000,3.714790,1.158882,16.707861,17.958912,19.579241,19.633410,19.372965,19.968447,0.851642,0.915554,0.997303,1.000607,0.987797,1.017834,11.799494,17.724369,16.435106,16.958300,19.652447,24.475092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31250584,1.40692782,1.77418065,1.74141264,1.67349243,1.88568890,1.32176733,1.37623978,1.23513341,1.12552226,0.96442866,0.69069183,7.17771003e-03,3.32040619e-03,3.53444158e-03,8.79674684e-03,8.80978163e-03,9.00333747e-03,9.60154645e-03
23500,3.702774,1.157183,16.714699,17.958817,19.591593,19.647087,19.386251,19.975922,0.851966,0.915538,0.997895,1.001291,0.988470,1.018191,11.802855,17.706324,16.423067,16.953825,19.672728,24.521345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31581807,1.40633321,1.77711010,1.74189389,1.67225981,1.88385272,1.32514870,1.37740755,1.23744726,1.12608349,0.96380043,0.68970853,7.13978828e-03,3.30933975e-03,3.53579712e-03,8.75476561e-03,8.75416491e-03,8.94905068e-03,9.53561161e-03
24000,3.690763,1.156115,16.722885,17.963316,19.605814,19.663092,19.400763,19.983604,0.852370,0.915752,0.998598,1.002085,0.989192,1.018552,11.790921,17.691971,16.412004,16.946651,19.696112,24.562979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31993282,1.40770113,1.78134215,1.74344146,1.67171299,1.88223362,1.32871759,1.37597597,1.23835349,1.12689412,0.96335673,0.68878090,7.10190615e-03,3.30947712e-03,3.53783183e-03,8.71012453e-03,8.69795214e-03,8.88990145e-03,9.46614984e-03
