step,train_loss,val_loss,val_loss_hard
0,5.553645,5.551859,5.551859
1000,3.051408,2.985874,2.985874
2000,2.674084,2.660196,2.660196
3000,2.541537,2.517673,2.517673
4000,2.440644,2.433410,2.433410
5000,2.378676,2.365010,2.365010
6000,2.325147,2.308771,2.308771
7000,2.265106,2.261634,2.261634
8000,2.221801,2.219808,2.219808
9000,2.203598,2.191542,2.191542
10000,2.174882,2.175800,2.175800
11000,2.160233,2.152891,2.152891
12000,2.149087,2.133495,2.133495
13000,2.123940,2.122943,2.122943
14000,2.115976,2.111231,2.111231
15000,2.094696,2.100150,2.100150
16000,2.098239,2.088684,2.088684
17000,2.069735,2.078769,2.078769
18000,2.071862,2.074693,2.074693
19000,2.076893,2.064882,2.064882
20000,2.055149,2.062498,2.062498
21000,2.055045,2.052878,2.052878
22000,2.044118,2.049215,2.049215
23000,2.043919,2.041563,2.041563
24000,2.040422,2.037299,2.037299
25000,2.035940,2.026913,2.026913
26000,2.027285,2.024103,2.024103
27000,2.017230,2.019577,2.019577
28000,2.024445,2.017710,2.017710
29000,2.026575,2.015987,2.015987
30000,1.999152,2.009819,2.009819
31000,2.004118,2.006974,2.006974
32000,2.003999,2.000091,2.000091
33000,1.989554,1.997239,1.997239
34000,1.997220,1.993098,1.993098
35000,1.994039,1.995176,1.995176
36000,2.006424,1.990351,1.990351
37000,1.988963,1.990100,1.990100
38000,1.987604,1.986300,1.986300
39000,1.976249,1.983791,1.983791
40000,1.981665,1.980365,1.980365
41000,1.988676,1.980145,1.980145
42000,1.980330,1.977476,1.977476
43000,1.981622,1.978432,1.978432
44000,1.967576,1.976769,1.976769
45000,1.965627,1.975856,1.975856
46000,1.976328,1.970926,1.970926
47000,1.974136,1.972217,1.972217
48000,1.965300,1.970792,1.970792
49000,1.968500,1.972216,1.972216
