step,train_loss,val_bpb
200,9.415104,2.642323
400,7.682588,2.175807
600,6.723999,1.985327
800,6.252046,1.880766
1000,5.934518,1.800782
1200,5.689394,1.738776
1400,5.494085,1.684901
1600,5.338713,1.639802
1800,5.179916,1.598190
2000,5.039040,1.557479
2200,4.895277,1.513961
2400,4.767017,1.477461
2600,4.657675,1.448403
2800,4.579859,1.430540
3000,4.523723,1.411000
3200,4.485386,1.398083
3400,4.434684,1.387022
3600,4.390951,1.375519
3800,4.376436,1.366787
4000,4.344054,1.359520
4200,4.307274,1.350597
4400,4.286271,1.343838
4600,4.274543,1.338354
4800,4.249277,1.332212
5000,4.238345,1.326741
5200,4.228364,1.321206
5400,4.228763,1.316101
5600,4.189631,1.313258
5800,4.166144,1.309976
6000,4.156795,1.304089
6200,4.145956,1.301943
6400,4.130821,1.298718
6600,4.118326,1.295982
6800,4.120047,1.290882
7000,4.092826,1.288538
7200,4.071594,1.284887
7400,4.076222,1.281953
7600,4.060435,1.279951
7800,4.043294,1.278658
8000,4.036235,1.275487
8200,4.034747,1.272091
8400,4.022568,1.269664
8600,4.009441,1.267751
8800,4.000246,1.265512
9000,4.007419,1.263549
9200,3.991529,1.261150
9400,3.976399,1.259021
9600,3.974447,1.257924
9800,3.978848,1.255129
10000,3.958487,1.254056
10200,3.955753,1.252146
10400,3.967742,1.250432
10600,3.971556,1.248170
10800,3.939199,1.247548
11000,3.915017,1.246053
11200,3.921249,1.244148
11400,3.922147,1.242194
11600,3.908522,1.241058
11800,3.907055,1.240364
12000,3.902151,1.239214
12200,3.886577,1.236866
12400,3.880295,1.236563
12600,3.878486,1.235012
12800,3.871200,1.234089
13000,3.867759,1.233559
13200,3.859582,1.231996
13400,3.864872,1.231150
13600,3.856998,1.230408
13800,3.848163,1.229600
14000,3.848159,1.229248
14200,3.854212,1.228645
14400,3.843537,1.227868
14600,3.832426,1.227262
14800,3.834669,1.226529
15000,3.840509,1.226211
15200,3.826849,1.225956
15400,3.836535,1.225714
15600,3.859957,1.225177
15800,3.847870,1.225206
16000,3.827252,1.224735
