step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498532,0.498704,0.499215,0.499217,0.499094,0.498949,0.498415,0.498226,0.502028,0.500723,0.498925,0.498872,0.499891,0.499794,0.498649,0.498394,0.501039,0.500063,0.498957,0.498991,0.500351,0.500289,0.498899,0.498670,0.500686,0.499600,0.499135,0.499164,0.500425,0.500399,0.499367,0.499107,0.499832,0.499433,0.499483,0.499485,0.500246,0.500224,0.499736,0.499512,0.499726,0.499495,0.499326,0.499368,0.499788,0.499814,0.499818,0.499615
400,0.493014,0.494268,0.496018,0.496220,0.495177,0.494021,0.494235,0.493166,0.510382,0.505528,0.494003,0.493562,0.497579,0.496531,0.495133,0.493495,0.507903,0.501599,0.493672,0.493534,0.500363,0.499238,0.495762,0.494059,0.506493,0.500072,0.494419,0.494380,0.502676,0.502050,0.499064,0.496759,0.503436,0.500179,0.496144,0.496127,0.502083,0.501561,0.501296,0.499295,0.500987,0.499380,0.497637,0.497725,0.499777,0.499687,0.502551,0.500622
600,0.482226,0.485378,0.486295,0.487312,0.489952,0.486002,0.489881,0.486528,0.524257,0.511924,0.485733,0.483989,0.496516,0.491017,0.491413,0.485947,0.520477,0.503081,0.483681,0.482920,0.501221,0.495638,0.492613,0.486567,0.517765,0.500921,0.484607,0.484275,0.507174,0.503876,0.500314,0.492609,0.510166,0.500820,0.489278,0.488954,0.507283,0.504722,0.507110,0.499937,0.505810,0.499953,0.493212,0.493168,0.502245,0.500809,0.508543,0.502383
800,0.466046,0.470716,0.470646,0.472651,0.490440,0.477825,0.486044,0.477814,0.543374,0.518387,0.475507,0.471118,0.504627,0.485887,0.489938,0.476167,0.538066,0.503898,0.470268,0.467538,0.509671,0.491695,0.492417,0.476982,0.534956,0.501469,0.467800,0.466525,0.517888,0.506677,0.506077,0.487819,0.521710,0.502346,0.480342,0.479362,0.517952,0.509639,0.517742,0.501311,0.512442,0.500377,0.485529,0.485288,0.507437,0.502747,0.519251,0.505180
1000,0.449820,0.454598,0.453970,0.456406,0.503983,0.473424,0.484845,0.468770,0.563429,0.521485,0.466075,0.456887,0.524200,0.485022,0.493789,0.467213,0.559234,0.503266,0.458237,0.452366,0.526305,0.489561,0.497545,0.468045,0.555191,0.501479,0.451022,0.447898,0.532530,0.509325,0.516122,0.483735,0.535294,0.503676,0.470087,0.468124,0.533850,0.516903,0.533393,0.504241,0.525206,0.503684,0.477879,0.477003,0.514675,0.504071,0.535544,0.509994
1200,0.435356,0.439358,0.438429,0.440910,0.524815,0.475179,0.486383,0.461377,0.581457,0.522721,0.459889,0.444738,0.547364,0.487587,0.502246,0.459922,0.580039,0.501377,0.451679,0.441653,0.546455,0.486192,0.506049,0.460382,0.576392,0.502088,0.436528,0.430288,0.548917,0.509868,0.529727,0.479854,0.550334,0.505518,0.461596,0.458630,0.549837,0.521660,0.551297,0.506575,0.539071,0.507331,0.471008,0.469383,0.524821,0.505959,0.552824,0.513826
1400,0.422932,0.425102,0.424393,0.426205,0.548886,0.480284,0.489799,0.454451,0.598390,0.523177,0.458617,0.436065,0.573941,0.492451,0.514484,0.455129,0.601403,0.499112,0.446358,0.431408,0.568387,0.482109,0.517814,0.455374,0.598011,0.500482,0.424847,0.414174,0.566456,0.508585,0.544971,0.476947,0.565945,0.506517,0.454160,0.450148,0.568644,0.527262,0.569856,0.508541,0.551842,0.508919,0.464380,0.461944,0.534405,0.506773,0.569582,0.516127
1600,0.412259,0.411999,0.411892,0.412173,0.574618,0.487128,0.494268,0.446542,0.613656,0.522078,0.459592,0.428779,0.603691,0.500517,0.528216,0.450553,0.623023,0.496406,0.444200,0.422711,0.592880,0.477052,0.533206,0.451157,0.619823,0.499294,0.418146,0.401388,0.585825,0.505369,0.563079,0.474278,0.580979,0.506583,0.448162,0.442076,0.588806,0.532134,0.589539,0.510060,0.566608,0.512526,0.458464,0.454868,0.545579,0.506875,0.588918,0.518895
1800,0.403275,0.399541,0.401667,0.399734,0.602076,0.495143,0.498850,0.438702,0.627519,0.520219,0.462036,0.422556,0.635557,0.508669,0.543711,0.446895,0.641682,0.491380,0.444218,0.414108,0.619364,0.474375,0.548984,0.447866,0.640720,0.497908,0.416391,0.390613,0.606419,0.501476,0.580389,0.471833,0.598760,0.507709,0.441819,0.433777,0.605905,0.532905,0.607265,0.510138,0.579052,0.512335,0.452845,0.447920,0.558802,0.508053,0.606459,0.519491
2000,0.396480,0.389017,0.393258,0.388683,0.630170,0.503757,0.503276,0.431016,0.641595,0.519057,0.466954,0.417656,0.667014,0.515695,0.559084,0.443701,0.661757,0.487249,0.446364,0.406880,0.648577,0.472597,0.565059,0.444385,0.662182,0.496203,0.415853,0.379847,0.626788,0.495399,0.596405,0.468392,0.612308,0.505582,0.435594,0.425090,0.624654,0.534215,0.623694,0.509069,0.592674,0.514057,0.447235,0.440948,0.570650,0.507482,0.622127,0.518211
2200,0.391577,0.379916,0.386386,0.378558,0.659443,0.512500,0.508826,0.423012,0.654088,0.516671,0.472068,0.413193,0.700882,0.524404,0.574901,0.439658,0.680392,0.481481,0.450655,0.400190,0.678279,0.470847,0.581321,0.441004,0.683794,0.493987,0.417442,0.370305,0.650910,0.491732,0.614760,0.466228,0.627915,0.504401,0.428696,0.415305,0.644260,0.533867,0.639976,0.507095,0.604021,0.513386,0.441250,0.433848,0.583613,0.506589,0.636642,0.516537
2400,0.387211,0.370470,0.380964,0.369184,0.690051,0.522710,0.513887,0.415346,0.664180,0.512836,0.477235,0.408196,0.735897,0.533460,0.590307,0.435467,0.698668,0.475543,0.455761,0.394153,0.709000,0.469000,0.596367,0.436955,0.700837,0.489283,0.421061,0.362637,0.673231,0.485554,0.631365,0.461780,0.640882,0.501727,0.422768,0.406607,0.662210,0.533089,0.653933,0.503238,0.616910,0.513797,0.434219,0.425741,0.592214,0.503201,0.649473,0.512694
2600,0.384592,0.362544,0.377580,0.361183,0.719928,0.531524,0.518784,0.408627,0.673955,0.507590,0.484582,0.404409,0.771817,0.542351,0.601366,0.430270,0.714229,0.468875,0.461190,0.388859,0.740904,0.468229,0.608645,0.432228,0.716175,0.483834,0.425969,0.356289,0.698271,0.480895,0.643747,0.456659,0.651792,0.497851,0.417979,0.398915,0.680714,0.531912,0.665947,0.498653,0.626927,0.512953,0.428530,0.418831,0.603510,0.501364,0.660083,0.507820
